rr
143
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
731
730
731
731
730
731
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
731
730
731
731
731
730
731
731
680
686
663
626
583
556
544
537
530
526
522
518
510
504
499
493
488
486
478
473
472
466
459
460
453
450
448
450
438
428
427
450
433
428
427
423
424
418
417
419
418
414
412
412
407
402
404
406
403
397
400
400
398
397
399
393
394
395
394
394
394
393
392
391
392
393
390
390
387
391
390
391
388
389
388
385
384
389
389
384
383
382
384
385
385
385
383
384
386
385
382
381
386
386
383
382
381
384
383
384
384
377
385
387
382
382
381
382
384
383
382
379
379
387
383
382
380
384
381
381
384
384
380
380
382
382
382
385
385
381
380
379
380
383
383
381
382
383
386
379
379
387
378
384
383
381
378
377
378
378
381
381
381
381
382
382
382
379
379
380
382
384
384
380
377
379
381
381
381
381
381
379
380
380
380
379
379
378
378
378
377
376
377
377
378
376
375
378
379
373
375
374
375
376
375
376
373
376
373
374
377
376
373
370
373
376
376
377
376
376
373
372
372
374
375
376
373
368
370
375
371
369
371
372
372
372
368
368
374
369
370
369
370
367
368
372
371
370
364
364
366
369
372
374
374
372
367
367
367
369
369
369
370
369
366
364
368
369
368
369
370
369
367
367
369
367
370
370
366
366
368
368
368
370
365
359
358
360
362
367
371
370
368
368
369
367
364
370
368
366
370
369
368
367
368
366
367
369
368
366
366
367
366
367
366
367
371
371
365
365
366
366
366
369
366
368
370
362
362
368
366
363
366
366
366
365
364
365
365
367
368
369
364
362
365
366
364
364
365
364
367
366
365
364
364
363
365
366
365
365
367
365
363
363
362
364
367
366
366
368
361
361
364
364
364
364
364
364
366
363
359
360
361
363
365
364
364
364
363
364
359
357
360
361
362
364
362
362
362
362
361
364
362
359
360
364
364
361
358
360
362
360
361
363
362
365
363
359
359
361
361
361
362
361
364
364
364
361
359
359
363
363
361
364
364
365
361
358
360
361
359
362
364
361
361
363
363
363
362
362
362
362
362
362
362
362
364
364
364
360
361
360
364
364
362
365
366
363
362
361
360
363
365
362
362
363
364
365
362
360
361
359
359
362
363
363
363
363
364
360
358
360
359
359
362
362
356
355
355
358
361
360
359
359
358
363
363
357
359
362
363
361
359
359
361
358
357
357
358
360
362
361
359
360
361
362
360
357
359
361
360
361
361
362
363
365
360
359
359
359
361
360
359
364
363
360
362
363
363
362
361
359
360
360
361
362
363
365
365
365
362
359
363
365
363
363
366
366
361
361
361
361
363
363
361
362
364
364
364
361
359
360
361
360
361
363
362
362
361
364
362
365
361
355
360
364
360
359
365
364
365
363
360
358
360
363
363
363
359
362
363
363
363
358
357
359
