timestamp_received,hr,rr_interval,rr,rr_hr,ee_status,sensor_contact,hrv_uint8
2024-06-19 14:02:27.633278,130,True,"[452, 450]","[132, 133]",False,Sensor contact not supported,True
2024-06-19 14:02:28.630266,131,True,"[448, 446]","[133, 134]",False,Sensor contact not supported,True
2024-06-19 14:02:29.628583,133,True,"[444, 442, 440]","[135, 135, 136]",False,Sensor contact not supported,True
2024-06-19 14:02:30.625955,134,True,"[438, 437]","[136, 137]",False,Sensor contact not supported,True
2024-06-19 14:02:31.623525,135,True,"[435, 433]","[137, 138]",False,Sensor contact not supported,True
2024-06-19 14:02:33.617971,137,True,"[432, 431, 429]","[138, 139, 139]",False,Sensor contact not supported,True
2024-06-19 14:02:33.618969,138,True,"[428, 427]","[140, 140]",False,Sensor contact not supported,True
2024-06-19 14:02:34.615828,139,True,"[426, 424]","[140, 141]",False,Sensor contact not supported,True
2024-06-19 14:02:35.613579,140,True,"[423, 422, 421]","[141, 142, 142]",False,Sensor contact not supported,True
2024-06-19 14:02:36.610088,141,True,"[420, 419]","[142, 143]",False,Sensor contact not supported,True
2024-06-19 14:02:37.607514,142,True,"[418, 417]","[143, 143]",False,Sensor contact not supported,True
2024-06-19 14:02:38.605474,143,True,"[416, 416, 415]","[144, 144, 144]",False,Sensor contact not supported,True
2024-06-19 14:02:39.602927,143,True,"[414, 413]","[144, 145]",False,Sensor contact not supported,True
2024-06-19 14:02:40.600326,144,True,"[413, 415, 417]","[145, 144, 143]",False,Sensor contact not supported,True
2024-06-19 14:02:41.597715,144,True,"[420, 423]","[142, 141]",False,Sensor contact not supported,True
2024-06-19 14:02:42.595701,143,True,"[427, 430]","[140, 139]",False,Sensor contact not supported,True
2024-06-19 14:02:43.593484,142,True,"[434, 437]","[138, 137]",False,Sensor contact not supported,True
2024-06-19 14:02:44.591023,139,True,"[441, 445, 449]","[136, 134, 133]",False,Sensor contact not supported,True
2024-06-19 14:02:45.588244,137,True,"[453, 457]","[132, 131]",False,Sensor contact not supported,True
2024-06-19 14:02:46.585068,135,True,"[461, 465]","[130, 129]",False,Sensor contact not supported,True
2024-06-19 14:02:47.583268,133,True,"[470, 474]","[127, 126]",False,Sensor contact not supported,True
2024-06-19 14:02:48.580748,130,True,"[479, 484]","[125, 123]",False,Sensor contact not supported,True
2024-06-19 14:02:49.578513,128,True,"[489, 494]","[122, 121]",False,Sensor contact not supported,True
2024-06-19 14:02:50.575167,126,True,"[499, 503]","[120, 119]",False,Sensor contact not supported,True
2024-06-19 14:02:51.572759,126,False,,,False,Sensor contact not supported,True
2024-06-19 14:02:53.568388,126,False,,,False,Sensor contact not supported,True
2024-06-19 14:02:54.066514,126,False,,,False,Sensor contact not supported,True
