ee_status,hr,sensor_contact,rr,timestamp_received,rr_hr,rr_interval,hrv_uint8
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:43.555738,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:44.331569,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:46:45.107988,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:45.884166,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:46.660920,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:46:47.437083,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:48.213486,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:48.989791,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:46:49.766205,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:50.542324,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:51.317941,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:46:52.094328,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:52.870881,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:53.647201,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:46:54.423331,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:55.199266,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:55.975704,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332]",2024-06-20 14:46:56.752469,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:46:57.528381,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:58.304468,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:46:59.339365,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:46:59.857453,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:00.632818,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:01.409252,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:47:02.186055,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:02.961818,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:03.738199,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:47:04.515381,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:05.290565,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:06.066915,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332, 333]",2024-06-20 14:47:06.843501,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:07.619500,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:08.395215,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:47:09.172443,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:09.948023,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:10.724632,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:47:11.500541,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:12.276590,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:13.053166,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:47:13.829434,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:14.605837,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:15.381986,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:47:16.158066,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:16.934827,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:47:17.710923,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 332]",2024-06-20 14:47:18.486833,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:47:19.263245,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 479]",2024-06-20 14:47:20.039206,"[180, 125]",True,True
False,180,Sensor contact not supported,[500],2024-06-20 14:47:20.815820,[120],True,True
False,180,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:21.591578,"[120, 120]",True,True
False,180,Sensor contact not supported,[500],2024-06-20 14:47:22.368207,[120],True,True
False,180,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:23.144863,"[120, 120]",True,True
False,180,Sensor contact not supported,[500],2024-06-20 14:47:23.920660,[120],True,True
False,180,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:24.696785,"[120, 120]",True,True
False,180,Sensor contact not supported,[500],2024-06-20 14:47:25.472976,[120],True,True
False,180,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:26.249638,"[120, 120]",True,True
False,180,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:27.025397,"[120, 120]",True,True
False,178,Sensor contact not supported,[499],2024-06-20 14:47:27.802467,[120],True,True
False,164,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:28.577987,"[120, 120]",True,True
False,159,Sensor contact not supported,[500],2024-06-20 14:47:29.354278,[120],True,True
False,150,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:30.130638,"[120, 120]",True,True
False,143,Sensor contact not supported,[500],2024-06-20 14:47:31.165687,[120],True,True
False,140,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:31.682861,"[120, 120]",True,True
False,135,Sensor contact not supported,[500],2024-06-20 14:47:32.459619,[120],True,True
False,133,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:33.235483,"[120, 120]",True,True
False,130,Sensor contact not supported,[500],2024-06-20 14:47:34.011756,[120],True,True
False,129,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:34.788313,"[120, 120]",True,True
False,127,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:35.564021,"[120, 120]",True,True
False,126,Sensor contact not supported,[500],2024-06-20 14:47:36.341101,[120],True,True
False,125,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:37.116727,"[120, 120]",True,True
False,124,Sensor contact not supported,[500],2024-06-20 14:47:37.893156,[120],True,True
False,123,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:38.670223,"[120, 120]",True,True
False,122,Sensor contact not supported,[500],2024-06-20 14:47:39.445435,[120],True,True
False,122,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:40.221448,"[120, 120]",True,True
False,122,Sensor contact not supported,[500],2024-06-20 14:47:40.998344,[120],True,True
False,121,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:41.774907,"[120, 120]",True,True
False,121,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:42.551087,"[120, 120]",True,True
False,121,Sensor contact not supported,[500],2024-06-20 14:47:43.326532,[120],True,True
False,121,Sensor contact not supported,"[499, 500]",2024-06-20 14:47:44.102985,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:44.879616,[120],True,True
False,120,Sensor contact not supported,"[500, 499]",2024-06-20 14:47:45.655624,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:46.431976,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:46.949221,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:47.725685,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:48.501434,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:49.278435,[120],True,True
False,120,Sensor contact not supported,"[499, 500]",2024-06-20 14:47:50.054094,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:50.830876,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:51.606463,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:52.382796,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:53.159224,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:53.935755,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:54.712143,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:55.487882,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:56.264054,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:57.040751,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:47:57.816675,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:58.593461,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:47:59.369294,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:00.145564,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:00.921812,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:01.698074,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:02.474044,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:03.250387,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:04.026635,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:05.062739,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:05.579075,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:06.355677,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:07.132110,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:07.907855,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:08.683965,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:09.461185,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:10.236573,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:11.013512,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:11.789533,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:12.566063,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:13.342107,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:14.118504,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:14.894740,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:15.670469,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:16.446864,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:17.223004,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:17.999344,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:18.775203,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:19.551657,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:20.328197,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:21.104768,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:21.880674,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:22.656695,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:23.691437,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:24.209042,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:24.985695,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:25.761702,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:26.538311,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:27.314087,[120],True,True
False,120,Sensor contact not supported,"[499, 500]",2024-06-20 14:48:28.090817,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:28.866546,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:29.642841,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:30.419050,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:31.195464,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:31.971674,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:32.748145,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:33.524046,"[120, 120]",True,True
False,120,Sensor contact not supported,[499],2024-06-20 14:48:34.300881,[120],True,True
False,120,Sensor contact not supported,"[500, 499]",2024-06-20 14:48:35.076804,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:35.853415,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:36.629742,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:37.406091,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:38.182328,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:38.958474,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:39.734588,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:40.511843,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:41.287755,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:42.063309,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:42.839869,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:43.616615,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:44.392012,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:45.168902,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:45.944568,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:46.721740,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:47.497314,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:48.273802,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:48:49.049904,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:49.826873,[120],True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:48:50.602332,[120],True,True
False,120,Sensor contact not supported,,2024-06-20 14:48:51.378973,,False,True
False,120,Sensor contact not supported,,2024-06-20 14:48:52.154524,,False,True
