ee_status,hr,sensor_contact,rr,timestamp_received,rr_hr,rr_interval,hrv_uint8
False,120,Sensor contact not supported,[500],2024-06-20 14:36:25.653621,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:26.430659,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:27.205972,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:27.982588,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:28.758686,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:29.534813,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:30.311292,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:31.087376,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:31.863543,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:32.641109,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:33.416070,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:34.193116,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:34.968885,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:35.745180,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:36.521335,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:37.297307,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:38.073397,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:38.850326,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:39.626198,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:40.402467,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:41.179188,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:41.954912,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:42.731620,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:43.507725,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:44.283603,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:45.059803,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:45.836311,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:46.612738,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:47.388680,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:48.165413,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:48.941692,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:49.717627,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:50.493700,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:51.529328,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:52.046354,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:52.822722,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:53.599371,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:54.374995,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:55.151657,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:55.927674,[120],True,True
False,120,Sensor contact not supported,"[500, 499]",2024-06-20 14:36:56.703917,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:57.480696,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:58.256602,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:36:59.032935,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:36:59.808799,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:00.584966,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:01.361011,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:02.137927,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:02.914039,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:03.690053,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:04.466974,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:05.242332,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:06.018583,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:06.794996,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:07.571439,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:08.348097,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:09.123974,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:09.900182,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:10.675980,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:11.452837,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:12.228875,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:13.005196,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:13.781722,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:14.558076,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:15.334298,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:16.110649,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:16.886889,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:17.662771,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:18.439829,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:19.215603,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:19.991931,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:20.767781,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:21.544303,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:22.320068,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:23.355385,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:23.873488,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:37:24.649802,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:37:25.425209,[120],True,True
False,120,Sensor contact not supported,"[500, 332]",2024-06-20 14:37:26.201779,"[120, 180]",True,True
False,120,Sensor contact not supported,,2024-06-20 14:37:26.978440,,False,True
False,120,Sensor contact not supported,,2024-06-20 14:37:27.754105,,False,True
