ee_status,timestamp_received,rr,sensor_contact,hrv_uint8,rr_hr,rr_interval,hr
False,2024-06-17 17:20:40.413914,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,64
False,2024-06-17 17:20:41.411748,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,72
False,2024-06-17 17:20:42.403100,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,95
False,2024-06-17 17:20:43.402229,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,108
False,2024-06-17 17:20:44.400541,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,112
False,2024-06-17 17:20:45.394825,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,115
False,2024-06-17 17:20:46.392703,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,117
False,2024-06-17 17:20:47.393010,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,118
False,2024-06-17 17:20:48.389180,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,119
False,2024-06-17 17:20:50.388882,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,119
False,2024-06-17 17:20:50.390179,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,119
False,2024-06-17 17:20:51.380083,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:20:52.382783,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:20:53.381770,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:20:54.374236,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:20:55.372195,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:20:56.374432,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:20:57.366444,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:20:58.365614,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:20:59.363717,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:00.363602,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:01.361859,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:02.857257,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:03.353118,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:04.351964,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:05.345813,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:06.343760,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:07.345037,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:08.338145,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:10.339971,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:10.339971,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:11.334620,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:12.334810,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:13.325458,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:14.328342,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:15.326289,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:16.319101,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:17.321608,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:18.311988,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:19.809980,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:20.312883,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:21.309174,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:22.309284,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:23.301385,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:24.298644,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:25.302360,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:26.293230,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:27.294350,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:29.292380,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:29.292380,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:30.289374,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:31.279477,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:32.278499,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:34.280140,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:34.280140,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:35.769824,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:36.769388,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:37.764665,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:38.762589,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:39.763332,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:40.756682,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:41.760729,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:42.752647,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:43.748240,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:44.751411,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:45.744561,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:46.746688,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:47.745578,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:48.739566,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:49.740463,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:50.731518,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:51.729025,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:52.726970,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:53.726504,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:54.723732,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:55.719821,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:56.722503,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:57.719447,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:58.717600,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:21:59.712127,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:22:00.706171,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:22:01.708921,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:22:02.702927,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:22:03.706293,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:22:04.702354,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:22:05.701497,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:22:06.692512,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:22:07.696474,,Sensor contact not supported,True,,False,120
False,2024-06-17 17:22:08.690280,,Sensor contact not supported,True,,False,120
