ee_status,timestamp_received,rr,sensor_contact,hrv_uint8,rr_hr,rr_interval,hr
False,2024-06-17 17:33:48.449012,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,119
False,2024-06-17 17:33:49.449119,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,119
False,2024-06-17 17:33:50.442051,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:33:52.442235,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:33:52.442235,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:33:53.439226,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:33:54.432525,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:33:55.433933,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:33:56.427699,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:33:57.426639,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:33:58.426707,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:00.421161,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:00.422162,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:01.411691,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:02.416611,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:03.412141,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:04.409189,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:05.409648,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:06.406570,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:07.400361,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:08.401905,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:09.398139,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:10.396858,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:11.394128,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:12.384902,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:13.389032,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:14.886699,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:15.380659,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:16.381580,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:17.378237,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:18.376886,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:20.372206,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:20.374542,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:21.368819,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:22.365516,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:23.364998,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:24.361659,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:25.353066,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:26.356570,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:27.353587,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:28.351321,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:29.348244,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:30.345432,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:31.344321,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:32.341883,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:33.338544,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:34.336046,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:35.334482,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:36.331272,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:37.323961,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:38.326592,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:40.320747,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:40.321766,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:41.319170,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:42.315899,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:43.310466,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:44.310465,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:45.308343,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:46.303244,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:47.304161,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:48.301606,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:49.298572,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:50.296021,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:51.293749,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:52.291088,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:53.285174,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:54.285462,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:55.283171,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:56.280400,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:57.277975,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:59.273891,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:34:59.276642,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:35:00.273027,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:35:01.265654,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:35:02.260345,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:35:03.258805,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:35:04.261822,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:35:05.401962,"[500, 500]",Sensor contact not supported,True,"[120, 120]",True,120
False,2024-06-17 17:35:06.757117,,Sensor contact not supported,True,,False,120
False,2024-06-17 17:35:07.754038,,Sensor contact not supported,True,,False,120
