timestamp_received,rr_hr,hrv_uint8,hr,sensor_contact,ee_status,rr_interval,rr
2024-08-12 12:32:50.384954,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:32:51.375306,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:32:52.364661,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:32:53.384934,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:32:54.375288,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:32:55.364643,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:32:56.384915,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:32:57.375268,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:32:58.365622,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:32:59.384896,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:00.375250,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:01.365601,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:02.384877,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:03.375231,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:04.365582,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:05.414778,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:06.405131,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:07.395484,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:08.384839,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:09.375191,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:10.365544,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:11.384820,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:12.375173,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:13.365526,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:14.384801,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:15.375153,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:16.365507,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:17.384782,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:18.375135,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:19.365487,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:20.384763,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:21.375116,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:22.365469,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:23.384745,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:24.375097,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:25.365450,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:26.384724,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:27.375077,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:28.364806,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:29.385644,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:30.375235,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:31.365808,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:32.385897,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:33.376047,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:34.365766,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:35.385574,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:36.375955,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:37.365630,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:38.415955,[61],True,60,Contact detected,False,True,[973]
2024-08-12 12:33:39.405321,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:40.413905,[61],True,60,Contact detected,False,True,[977]
2024-08-12 12:33:41.385842,,True,60,Contact detected,False,False,
2024-08-12 12:33:42.375852,,True,60,Contact detected,False,False,
