rr
323
732
730
731
731
730
731
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
731
730
731
731
731
730
731
731
730
731
731
731
731
730
731
731
731
731
730
731
731
730
731
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
731
730
731
731
731
730
731
731
731
730
731
731
731
730
725
673
687
656
616
569
551
542
534
529
524
521
515
507
503
497
490
489
483
476
473
469
464
460
457
453
449
449
447
435
426
432
450
429
428
426
422
424
416
416
421
417
413
412
411
404
403
404
408
398
399
399
400
397
399
396
393
395
395
394
393
394
393
391
392
392
392
390
389
389
390
390
390
388
389
387
384
386
390
386
384
382
383
384
386
385
383
384
385
386
383
379
386
388
382
383
380
384
384
384
384
376
385
387
382
382
381
382
383
384
382
379
379
387
383
382
380
384
381
381
384
384
379
381
382
382
382
387
383
380
380
379
381
384
382
381
382
384
383
379
383
383
380
383
383
380
378
377
377
380
380
382
381
382
381
382
382
377
380
381
384
383
384
376
378
381
381
381
381
382
378
380
380
381
379
378
379
378
378
377
376
377
377
378
376
376
377
378
376
373
376
374
375
376
376
374
374
375
372
376
377
375
371
371
375
376
376
377
377
374
372
372
372
376
376
375
369
368
374
373
369
371
371
372
373
370
367
372
371
369
370
370
368
368
370
371
370
368
364
364
368
371
373
374
373
369
366
368
367
370
369
370
369
369
362
366
372
366
369
370
369
367
367
369
367
369
370
368
366
367
368
368
369
367
361
359
359
361
366
370
370
368
368
369
368
364
369
369
366
368
370
368
367
368
366
367
369
368
366
366
367
367
366
367
366
370
372
365
365
366
366
366
369
366
367
371
362
362
367
366
364
365
367
366
365
364
364
366
366
368
368
366
363
364
365
365
364
365
365
365
367
365
364
364
363
365
366
365
365
367
365
363
363
362
364
366
367
366
367
361
362
363
364
365
364
364
364
365
363
359
361
360
363
365
364
364
364
364
363
361
357
359
361
362
363
363
362
362
362
362
363
363
359
359
363
364
363
358
359
362
361
360
362
363
363
365
360
358
361
361
361
362
361
363
364
364
363
359
359
362
363
361
363
364
365
363
359
359
360
360
361
363
362
361
363
363
363
362
362
362
362
362
362
362
362
363
364
364
362
360
361
362
365
362
363
367
364
362
362
359
361
366
364
361
363
363
366
363
360
362
359
358
362
363
362
363
363
364
362
359
359
359
359
361
362
359
355
355
356
360
360
360
360
358
359
365
360
356
361
362
364
359
359
361
359
357
357
358
359
361
361
360
360
360
362
361
358
359
359
361
360
362
361
362
364
362
360
359
359
359
362
359
361
364
362
360
363
363
363
361
360
360
359
360
362
363
363
366
366
364
359
360
365
364
362
364
368
363
361
362
360
362
363
363
360
363
364
364
364
360
359
360
361
360
361
363
363
361
362
363
363
364
361
355
361
363
360
360
364
364
365
363
360
358
359
364
363
362
360
362
363
363
363
357
358
358
361
