hr,rr_interval,timestamp_received,rr,ee_status,sensor_contact,hrv_uint8,rr_hr
124,True,2024-06-20 16:29:32.686845,[20476],False,Sensor contact not supported,True,[2]
124,True,2024-06-20 16:29:33.204318,[308],False,Sensor contact not supported,True,[194]
123,True,2024-06-20 16:29:33.980308,"[731, 731]",False,Sensor contact not supported,True,"[82, 82]"
123,True,2024-06-20 16:29:34.756967,[730],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:35.532893,[730],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:36.309085,[731],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:37.085504,[730],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:37.861352,[730],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:38.638374,[730],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:39.414701,[731],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:40.190317,[730],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:40.966200,[730],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:41.742592,[731],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:42.519712,[730],False,Sensor contact not supported,True,[82]
123,True,2024-06-20 16:29:43.295562,[730],False,Sensor contact not supported,True,[82]
121,True,2024-06-20 16:29:44.072129,[731],False,Sensor contact not supported,True,[82]
120,True,2024-06-20 16:29:44.847796,[730],False,Sensor contact not supported,True,[82]
115,True,2024-06-20 16:29:45.624112,[730],False,Sensor contact not supported,True,[82]
111,True,2024-06-20 16:29:46.400424,"[731, 730]",False,Sensor contact not supported,True,"[82, 82]"
108,True,2024-06-20 16:29:47.176392,[730],False,Sensor contact not supported,True,[82]
104,True,2024-06-20 16:29:47.953367,[731],False,Sensor contact not supported,True,[82]
102,True,2024-06-20 16:29:48.729418,[730],False,Sensor contact not supported,True,[82]
99,True,2024-06-20 16:29:49.505849,[730],False,Sensor contact not supported,True,[82]
95,True,2024-06-20 16:29:50.282202,[731],False,Sensor contact not supported,True,[82]
95,True,2024-06-20 16:29:51.057788,[730],False,Sensor contact not supported,True,[82]
92,True,2024-06-20 16:29:51.834336,[730],False,Sensor contact not supported,True,[82]
92,True,2024-06-20 16:29:52.610637,[731],False,Sensor contact not supported,True,[82]
90,True,2024-06-20 16:29:53.386928,[730],False,Sensor contact not supported,True,[82]
89,True,2024-06-20 16:29:54.163347,[730],False,Sensor contact not supported,True,[82]
88,True,2024-06-20 16:29:54.939051,[730],False,Sensor contact not supported,True,[82]
87,True,2024-06-20 16:29:55.715542,[731],False,Sensor contact not supported,True,[82]
86,True,2024-06-20 16:29:56.492027,[730],False,Sensor contact not supported,True,[82]
86,True,2024-06-20 16:29:57.268060,[731],False,Sensor contact not supported,True,[82]
85,True,2024-06-20 16:29:58.044196,[730],False,Sensor contact not supported,True,[82]
85,True,2024-06-20 16:29:58.821017,[730],False,Sensor contact not supported,True,[82]
85,True,2024-06-20 16:29:59.596900,"[730, 731]",False,Sensor contact not supported,True,"[82, 82]"
84,True,2024-06-20 16:30:00.373172,[730],False,Sensor contact not supported,True,[82]
84,True,2024-06-20 16:30:01.148801,[730],False,Sensor contact not supported,True,[82]
84,True,2024-06-20 16:30:01.925627,[731],False,Sensor contact not supported,True,[82]
84,True,2024-06-20 16:30:02.702022,[730],False,Sensor contact not supported,True,[82]
83,True,2024-06-20 16:30:03.477686,[730],False,Sensor contact not supported,True,[82]
83,True,2024-06-20 16:30:04.512564,[731],False,Sensor contact not supported,True,[82]
83,True,2024-06-20 16:30:05.030681,[730],False,Sensor contact not supported,True,[82]
83,True,2024-06-20 16:30:05.806768,[730],False,Sensor contact not supported,True,[82]
83,True,2024-06-20 16:30:06.582555,[731],False,Sensor contact not supported,True,[82]
83,True,2024-06-20 16:30:07.358921,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:08.135152,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:08.912144,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:09.687674,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:10.463844,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:11.240132,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:12.017129,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:12.793211,"[730, 731]",False,Sensor contact not supported,True,"[82, 82]"
82,True,2024-06-20 16:30:13.569452,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:14.345029,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:15.121541,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:15.898188,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:16.674407,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:17.450957,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:18.226524,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:19.002798,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:19.779295,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:20.555443,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:21.331470,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:22.107748,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:22.884560,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:23.660072,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:24.436807,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:25.212600,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:25.989479,"[730, 731]",False,Sensor contact not supported,True,"[82, 82]"
82,True,2024-06-20 16:30:26.765227,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:27.541555,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:28.318392,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:29.094472,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:29.870575,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:30.646671,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:31.422690,[731],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:32.199320,[730],False,Sensor contact not supported,True,[82]
82,True,2024-06-20 16:30:32.975468,[723],False,Sensor contact not supported,True,[82]
83,True,2024-06-20 16:30:33.751541,[673],False,Sensor contact not supported,True,[89]
84,True,2024-06-20 16:30:34.527592,[686],False,Sensor contact not supported,True,[87]
85,True,2024-06-20 16:30:35.304425,"[656, 615]",False,Sensor contact not supported,True,"[91, 97]"
86,True,2024-06-20 16:30:36.339573,[568],False,Sensor contact not supported,True,[105]
86,True,2024-06-20 16:30:36.857096,[549],False,Sensor contact not supported,True,[109]
89,True,2024-06-20 16:30:37.633541,"[542, 534]",False,Sensor contact not supported,True,"[110, 112]"
95,True,2024-06-20 16:30:38.409132,[527],False,Sensor contact not supported,True,[113]
97,True,2024-06-20 16:30:39.185347,"[525, 520]",False,Sensor contact not supported,True,"[114, 115]"
101,True,2024-06-20 16:30:39.961127,[514],False,Sensor contact not supported,True,[116]
104,True,2024-06-20 16:30:40.737966,"[506, 502]",False,Sensor contact not supported,True,"[118, 119]"
107,True,2024-06-20 16:30:41.514347,"[497, 490]",False,Sensor contact not supported,True,"[120, 122]"
109,True,2024-06-20 16:30:42.290940,[488],False,Sensor contact not supported,True,[122]
112,True,2024-06-20 16:30:43.066831,"[483, 475]",False,Sensor contact not supported,True,"[124, 126]"
114,True,2024-06-20 16:30:43.842890,[473],False,Sensor contact not supported,True,[126]
119,True,2024-06-20 16:30:44.619383,"[468, 463]",False,Sensor contact not supported,True,"[128, 129]"
120,True,2024-06-20 16:30:45.394877,"[459, 457]",False,Sensor contact not supported,True,"[130, 131]"
123,True,2024-06-20 16:30:46.171388,[452],False,Sensor contact not supported,True,[132]
125,True,2024-06-20 16:30:46.948290,"[449, 449]",False,Sensor contact not supported,True,"[133, 133]"
126,True,2024-06-20 16:30:47.723661,"[446, 435]",False,Sensor contact not supported,True,"[134, 137]"
130,True,2024-06-20 16:30:48.500474,"[425, 432]",False,Sensor contact not supported,True,"[141, 138]"
131,True,2024-06-20 16:30:49.276727,"[449, 429]",False,Sensor contact not supported,True,"[133, 139]"
133,True,2024-06-20 16:30:50.053225,[426],False,Sensor contact not supported,True,[140]
134,True,2024-06-20 16:30:50.828865,"[425, 422]",False,Sensor contact not supported,True,"[141, 142]"
136,True,2024-06-20 16:30:51.605117,"[423, 416]",False,Sensor contact not supported,True,"[141, 144]"
137,True,2024-06-20 16:30:52.381372,"[416, 420]",False,Sensor contact not supported,True,"[144, 142]"
139,True,2024-06-20 16:30:53.157841,"[417, 412]",False,Sensor contact not supported,True,"[143, 145]"
141,True,2024-06-20 16:30:53.934325,"[412, 411]",False,Sensor contact not supported,True,"[145, 145]"
142,True,2024-06-20 16:30:54.710950,"[403, 403]",False,Sensor contact not supported,True,"[148, 148]"
143,True,2024-06-20 16:30:55.486371,[403],False,Sensor contact not supported,True,[148]
144,True,2024-06-20 16:30:56.263323,"[408, 398]",False,Sensor contact not supported,True,"[147, 150]"
146,True,2024-06-20 16:30:57.039212,"[398, 400]",False,Sensor contact not supported,True,"[150, 150]"
146,True,2024-06-20 16:30:57.824514,"[399, 396]",False,Sensor contact not supported,True,"[150, 151]"
148,True,2024-06-20 16:30:58.591547,"[399, 395]",False,Sensor contact not supported,True,"[150, 151]"
148,True,2024-06-20 16:30:59.367834,"[393, 394]",False,Sensor contact not supported,True,"[152, 152]"
149,True,2024-06-20 16:31:00.144194,"[395, 393]",False,Sensor contact not supported,True,"[151, 152]"
150,True,2024-06-20 16:31:00.661397,"[393, 393]",False,Sensor contact not supported,True,"[152, 152]"
150,True,2024-06-20 16:31:01.438063,"[392, 391]",False,Sensor contact not supported,True,"[153, 153]"
151,True,2024-06-20 16:31:02.213956,"[391, 392]",False,Sensor contact not supported,True,"[153, 153]"
151,True,2024-06-20 16:31:02.990553,"[391, 390]",False,Sensor contact not supported,True,"[153, 153]"
152,True,2024-06-20 16:31:03.766599,"[388, 388]",False,Sensor contact not supported,True,"[154, 154]"
152,True,2024-06-20 16:31:04.543416,"[389, 390]",False,Sensor contact not supported,True,"[154, 153]"
153,True,2024-06-20 16:31:05.319246,"[389, 388]",False,Sensor contact not supported,True,"[154, 154]"
153,True,2024-06-20 16:31:06.094913,"[388, 386]",False,Sensor contact not supported,True,"[154, 155]"
154,True,2024-06-20 16:31:06.871143,"[383, 386]",False,Sensor contact not supported,True,"[156, 155]"
154,True,2024-06-20 16:31:07.647608,"[389, 386]",False,Sensor contact not supported,True,"[154, 155]"
154,True,2024-06-20 16:31:08.424499,"[382, 381]",False,Sensor contact not supported,True,"[157, 157]"
155,True,2024-06-20 16:31:09.200587,"[383, 383]",False,Sensor contact not supported,True,"[156, 156]"
