hr,rr_interval,timestamp_received,rr,ee_status,sensor_contact,hrv_uint8,rr_hr
124,True,2024-06-20 17:21:28.582250,[20478],False,Sensor contact not supported,True,[2]
124,True,2024-06-20 17:21:29.099155,[390],False,Sensor contact not supported,True,[153]
124,True,2024-06-20 17:21:29.874925,[730],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:30.651082,[730],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:31.427436,"[731, 730]",False,Sensor contact not supported,True,"[82, 82]"
124,True,2024-06-20 17:21:32.204416,[730],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:32.980497,[731],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:33.756072,[730],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:34.532503,[730],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:35.308772,[731],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:36.084920,[730],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:36.861108,[730],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:37.638194,[731],False,Sensor contact not supported,True,[82]
124,True,2024-06-20 17:21:38.414514,[730],False,Sensor contact not supported,True,[82]
122,True,2024-06-20 17:21:39.190388,[730],False,Sensor contact not supported,True,[82]
121,True,2024-06-20 17:21:39.966479,[731],False,Sensor contact not supported,True,[82]
120,True,2024-06-20 17:21:40.742780,[730],False,Sensor contact not supported,True,[82]
115,True,2024-06-20 17:21:41.519399,[730],False,Sensor contact not supported,True,[82]
111,True,2024-06-20 17:21:42.295036,[731],False,Sensor contact not supported,True,[82]
108,True,2024-06-20 17:21:43.071366,[730],False,Sensor contact not supported,True,[82]
104,True,2024-06-20 17:21:43.847873,"[730, 730]",False,Sensor contact not supported,True,"[82, 82]"
102,True,2024-06-20 17:21:44.623844,[731],False,Sensor contact not supported,True,[82]
99,True,2024-06-20 17:21:45.400244,[730],False,Sensor contact not supported,True,[82]
95,True,2024-06-20 17:21:46.176698,[730],False,Sensor contact not supported,True,[82]
95,True,2024-06-20 17:21:46.952995,[731],False,Sensor contact not supported,True,[82]
92,True,2024-06-20 17:21:47.729206,[730],False,Sensor contact not supported,True,[82]
92,True,2024-06-20 17:21:48.505798,[730],False,Sensor contact not supported,True,[82]
90,True,2024-06-20 17:21:49.281212,[730],False,Sensor contact not supported,True,[82]
90,True,2024-06-20 17:21:50.057558,[731],False,Sensor contact not supported,True,[82]
88,True,2024-06-20 17:21:50.833641,[730],False,Sensor contact not supported,True,[82]
88,True,2024-06-20 17:21:51.609919,[731],False,Sensor contact not supported,True,[82]
86,True,2024-06-20 17:21:52.386382,[730],False,Sensor contact not supported,True,[82]
86,True,2024-06-20 17:21:53.162397,[730],False,Sensor contact not supported,True,[82]
85,True,2024-06-20 17:21:53.939384,[731],False,Sensor contact not supported,True,[82]
85,True,2024-06-20 17:21:54.715415,[730],False,Sensor contact not supported,True,[82]
85,True,2024-06-20 17:21:55.491385,[730],False,Sensor contact not supported,True,[82]
84,True,2024-06-20 17:21:56.267522,[731],False,Sensor contact not supported,True,[82]
84,True,2024-06-20 17:21:57.043738,"[730, 730]",False,Sensor contact not supported,True,"[82, 82]"
84,True,2024-06-20 17:21:57.820301,[731],False,Sensor contact not supported,True,[82]
84,True,2024-06-20 17:21:58.596752,[730],False,Sensor contact not supported,True,[82]
83,True,2024-06-20 17:21:59.372787,[730],False,Sensor contact not supported,True,[82]
