,time,amplitude
130317,-0.00010006,-0.4343
130318,-0.000100058,-0.4343
130319,-0.000100056,-0.4343
130320,-0.000100054,-0.4343
130321,-0.000100052,-0.4343
130322,-0.00010005,-0.4343
130323,-0.000100048,-0.4343
130324,-0.000100046,-0.4141
130325,-0.000100044,-0.4343
130326,-0.000100042,-0.4141
130327,-0.00010004,-0.4343
130328,-0.000100038,-0.4141
130329,-0.000100036,-0.4141
130330,-0.000100034,-0.4343
130331,-0.000100032,-0.4343
130332,-0.00010003,-0.4343
130333,-0.000100028,-0.4343
130334,-0.000100026,-0.4343
130335,-0.000100024,-0.4343
130336,-0.000100022,-0.4343
130337,-0.00010002,-0.4343
130338,-0.000100018,-0.4343
130339,-0.000100016,-0.4343
130340,-0.000100014,-0.4343
130341,-0.000100012,-0.4343
130342,-0.00010001,-0.4343
130343,-0.000100008,-0.4343
130344,-0.000100006,-0.4343
130345,-0.000100004,-0.4343
130346,-0.000100002,-0.4141
130347,-0.0001,-0.4141
130348,-9.9998e-05,-0.4343
130349,-9.9996e-05,-0.4343
130350,-9.9994e-05,-0.4343
130351,-9.9992e-05,-0.4343
130352,-9.999e-05,-0.4141
130353,-9.9988e-05,-0.4141
130354,-9.9986e-05,-0.4343
130355,-9.9984e-05,-0.4343
130356,-9.9982e-05,-0.4343
130357,-9.998e-05,-0.4343
130358,-9.9978e-05,-0.4343
130359,-9.9976e-05,-0.4343
130360,-9.9974e-05,-0.4343
130361,-9.9972e-05,-0.4343
130362,-9.997e-05,-0.4343
130363,-9.9968e-05,-0.4141
130364,-9.9966e-05,-0.4343
130365,-9.9964e-05,-0.4343
130366,-9.9962e-05,-0.4343
130367,-9.996e-05,-0.4343
130368,-9.9958e-05,-0.4343
130369,-9.9956e-05,-0.4343
130370,-9.9954e-05,-0.4343
130371,-9.9952e-05,-0.4343
130372,-9.995e-05,-0.4343
130373,-9.9948e-05,-0.4343
130374,-9.9946e-05,-0.4141
130375,-9.9944e-05,-0.4343
130376,-9.9942e-05,-0.4343
130377,-9.994e-05,-0.4343
130378,-9.9938e-05,-0.4343
130379,-9.9936e-05,-0.4343
130380,-9.9934e-05,-0.4343
130381,-9.9932e-05,-0.4343
130382,-9.993e-05,-0.4343
130383,-9.9928e-05,-0.4343
130384,-9.9926e-05,-0.4343
130385,-9.9924e-05,-0.4343
130386,-9.9922e-05,-0.4343
130387,-9.992e-05,-0.4343
130388,-9.9918e-05,-0.4141
130389,-9.9916e-05,-0.4141
130390,-9.9914e-05,-0.4141
130391,-9.9912e-05,-0.4343
130392,-9.991e-05,-0.4343
130393,-9.9908e-05,-0.4343
130394,-9.9906e-05,-0.4343
130395,-9.9904e-05,-0.4343
130396,-9.9902e-05,-0.4343
130397,-9.99e-05,-0.4343
130398,-9.9898e-05,-0.4343
130399,-9.9896e-05,-0.4343
130400,-9.9894e-05,-0.4343
130401,-9.9892e-05,-0.4343
130402,-9.989e-05,-0.4141
130403,-9.9888e-05,-0.4343
130404,-9.9886e-05,-0.4343
130405,-9.9884e-05,-0.4343
130406,-9.9882e-05,-0.4343
130407,-9.988e-05,-0.4343
130408,-9.9878e-05,-0.4343
130409,-9.9876e-05,-0.4343
130410,-9.9874e-05,-0.4343
130411,-9.9872e-05,-0.4343
130412,-9.987e-05,-0.4343
130413,-9.9868e-05,-0.4343
130414,-9.9866e-05,-0.4343
130415,-9.9864e-05,-0.4343
130416,-9.9862e-05,-0.4343
130417,-9.986e-05,-0.4343
130418,-9.9858e-05,-0.4343
130419,-9.9856e-05,-0.4343
130420,-9.9854e-05,-0.4343
130421,-9.9852e-05,-0.4343
130422,-9.985e-05,-0.4343
130423,-9.9848e-05,-0.4141
130424,-9.9846e-05,-0.4343
130425,-9.9844e-05,-0.4343
130426,-9.9842e-05,-0.4343
130427,-9.984e-05,-0.4343
130428,-9.9838e-05,-0.4141
130429,-9.9836e-05,-0.4141
130430,-9.9834e-05,-0.4141
130431,-9.9832e-05,-0.4141
130432,-9.983e-05,-0.4343
130433,-9.9828e-05,-0.4343
130434,-9.9826e-05,-0.4343
130435,-9.9824e-05,-0.4343
130436,-9.9822e-05,-0.4343
130437,-9.982e-05,-0.4343
130438,-9.9818e-05,-0.4343
130439,-9.9816e-05,-0.4141
130440,-9.9814e-05,-0.4343
130441,-9.9812e-05,-0.4343
130442,-9.981e-05,-0.4343
130443,-9.9808e-05,-0.4343
130444,-9.9806e-05,-0.4343
130445,-9.9804e-05,-0.4141
130446,-9.9802e-05,-0.4343
130447,-9.98e-05,-0.4343
130448,-9.9798e-05,-0.4343
130449,-9.9796e-05,-0.4343
130450,-9.9794e-05,-0.4343
130451,-9.9792e-05,-0.4343
130452,-9.979e-05,-0.4343
130453,-9.9788e-05,-0.4343
130454,-9.9786e-05,-0.4343
130455,-9.9784e-05,-0.4343
130456,-9.9782e-05,-0.4343
130457,-9.978e-05,-0.4343
130458,-9.9778e-05,-0.4343
130459,-9.9776e-05,-0.4343
130460,-9.9774e-05,-0.4343
130461,-9.9772e-05,-0.4343
130462,-9.977e-05,-0.4343
130463,-9.9768e-05,-0.4343
130464,-9.9766e-05,-0.4343
130465,-9.9764e-05,-0.4343
130466,-9.9762e-05,-0.4343
130467,-9.976e-05,-0.4343
130468,-9.9758e-05,-0.4343
130469,-9.9756e-05,-0.4343
130470,-9.9754e-05,-0.4343
130471,-9.9752e-05,-0.4343
130472,-9.975e-05,-0.4343
130473,-9.9748e-05,-0.4343
130474,-9.9746e-05,-0.4343
130475,-9.9744e-05,-0.4343
130476,-9.9742e-05,-0.4343
130477,-9.974e-05,-0.4343
130478,-9.9738e-05,-0.4343
130479,-9.9736e-05,-0.4343
130480,-9.9734e-05,-0.4343
130481,-9.9732e-05,-0.4343
130482,-9.973e-05,-0.4343
130483,-9.9728e-05,-0.4343
130484,-9.9726e-05,-0.4343
130485,-9.9724e-05,-0.4343
130486,-9.9722e-05,-0.4343
130487,-9.972e-05,-0.4343
130488,-9.9718e-05,-0.4343
130489,-9.9716e-05,-0.4343
130490,-9.9714e-05,-0.4343
130491,-9.9712e-05,-0.4343
130492,-9.971e-05,-0.4343
130493,-9.9708e-05,-0.4343
130494,-9.9706e-05,-0.4343
130495,-9.9704e-05,-0.4343
130496,-9.9702e-05,-0.4343
130497,-9.97e-05,-0.4343
130498,-9.9698e-05,-0.4343
130499,-9.9696e-05,-0.4141
130500,-9.9694e-05,-0.4343
130501,-9.9692e-05,-0.4343
130502,-9.969e-05,-0.4343
130503,-9.9688e-05,-0.4343
130504,-9.9686e-05,-0.4343
130505,-9.9684e-05,-0.4343
130506,-9.9682e-05,-0.4343
130507,-9.968e-05,-0.4343
130508,-9.9678e-05,-0.4343
130509,-9.9676e-05,-0.4141
130510,-9.9674e-05,-0.4141
130511,-9.9672e-05,-0.4343
130512,-9.967e-05,-0.4343
130513,-9.9668e-05,-0.4343
130514,-9.9666e-05,-0.4343
130515,-9.9664e-05,-0.4343
130516,-9.9662e-05,-0.4343
130517,-9.966e-05,-0.4343
130518,-9.9658e-05,-0.4343
130519,-9.9656e-05,-0.4343
130520,-9.9654e-05,-0.4141
130521,-9.9652e-05,-0.4343
130522,-9.965e-05,-0.4141
130523,-9.9648e-05,-0.4141
130524,-9.9646e-05,-0.4343
130525,-9.9644e-05,-0.4343
130526,-9.9642e-05,-0.4343
130527,-9.964e-05,-0.4343
130528,-9.9638e-05,-0.4343
130529,-9.9636e-05,-0.4343
130530,-9.9634e-05,-0.4343
130531,-9.9632e-05,-0.4343
130532,-9.963e-05,-0.4343
130533,-9.9628e-05,-0.4141
130534,-9.9626e-05,-0.4141
130535,-9.9624e-05,-0.4343
130536,-9.9622e-05,-0.4343
130537,-9.962e-05,-0.4343
130538,-9.9618e-05,-0.4343
130539,-9.9616e-05,-0.4343
130540,-9.9614e-05,-0.4141
130541,-9.9612e-05,-0.4141
130542,-9.961e-05,-0.4343
130543,-9.9608e-05,-0.4343
130544,-9.9606e-05,-0.4343
130545,-9.9604e-05,-0.4343
130546,-9.9602e-05,-0.4343
130547,-9.96e-05,-0.4343
130548,-9.9598e-05,-0.4343
130549,-9.9596e-05,-0.4343
130550,-9.9594e-05,-0.4343
130551,-9.9592e-05,-0.4141
130552,-9.959e-05,-0.4141
130553,-9.9588e-05,-0.4343
130554,-9.9586e-05,-0.4343
130555,-9.9584e-05,-0.4343
130556,-9.9582e-05,-0.4343
130557,-9.958e-05,-0.4141
130558,-9.9578e-05,-0.4343
130559,-9.9576e-05,-0.4343
130560,-9.9574e-05,-0.4141
130561,-9.9572e-05,-0.4343
130562,-9.957e-05,-0.4343
130563,-9.9568e-05,-0.4343
130564,-9.9566e-05,-0.4343
130565,-9.9564e-05,-0.4343
130566,-9.9562e-05,-0.4343
130567,-9.956e-05,-0.4343
130568,-9.9558e-05,-0.4343
130569,-9.9556e-05,-0.4343
130570,-9.9554e-05,-0.4141
130571,-9.9552e-05,-0.4141
130572,-9.955e-05,-0.4343
130573,-9.9548e-05,-0.4343
130574,-9.9546e-05,-0.4343
130575,-9.9544e-05,-0.4343
130576,-9.9542e-05,-0.4141
130577,-9.954e-05,-0.4343
130578,-9.9538e-05,-0.4343
130579,-9.9536e-05,-0.4343
130580,-9.9534e-05,-0.4343
130581,-9.9532e-05,-0.4141
130582,-9.953e-05,-0.4343
130583,-9.9528e-05,-0.4343
130584,-9.9526e-05,-0.4343
130585,-9.9524e-05,-0.4343
130586,-9.9522e-05,-0.4343
130587,-9.952e-05,-0.4141
130588,-9.9518e-05,-0.4141
130589,-9.9516e-05,-0.4343
130590,-9.9514e-05,-0.4343
130591,-9.9512e-05,-0.4343
130592,-9.951e-05,-0.4343
130593,-9.9508e-05,-0.4343
130594,-9.9506e-05,-0.4343
130595,-9.9504e-05,-0.4343
130596,-9.9502e-05,-0.4343
130597,-9.95e-05,-0.4343
130598,-9.9498e-05,-0.4343
130599,-9.9496e-05,-0.4343
130600,-9.9494e-05,-0.4141
130601,-9.9492e-05,-0.4141
130602,-9.949e-05,-0.4141
130603,-9.9488e-05,-0.4343
130604,-9.9486e-05,-0.4343
130605,-9.9484e-05,-0.4343
130606,-9.9482e-05,-0.4343
130607,-9.948e-05,-0.4343
130608,-9.9478e-05,-0.4343
130609,-9.9476e-05,-0.4343
130610,-9.9474e-05,-0.4343
130611,-9.9472e-05,-0.4343
130612,-9.947e-05,-0.4343
130613,-9.9468e-05,-0.4141
130614,-9.9466e-05,-0.4141
130615,-9.9464e-05,-0.4141
130616,-9.9462e-05,-0.4343
130617,-9.946e-05,-0.4343
130618,-9.9458e-05,-0.4343
130619,-9.9456e-05,-0.4343
130620,-9.9454e-05,-0.4343
130621,-9.9452e-05,-0.4343
130622,-9.945e-05,-0.4343
130623,-9.9448e-05,-0.4343
130624,-9.9446e-05,-0.4343
130625,-9.9444e-05,-0.4343
130626,-9.9442e-05,-0.4343
130627,-9.944e-05,-0.4343
130628,-9.9438e-05,-0.4343
130629,-9.9436e-05,-0.4343
130630,-9.9434e-05,-0.4343
130631,-9.9432e-05,-0.4343
130632,-9.943e-05,-0.4141
130633,-9.9428e-05,-0.4343
130634,-9.9426e-05,-0.4343
130635,-9.9424e-05,-0.4343
130636,-9.9422e-05,-0.4343
130637,-9.942e-05,-0.4343
130638,-9.9418e-05,-0.4343
130639,-9.9416e-05,-0.4141
130640,-9.9414e-05,-0.4343
130641,-9.9412e-05,-0.4343
130642,-9.941e-05,-0.4343
130643,-9.9408e-05,-0.4343
130644,-9.9406e-05,-0.4343
130645,-9.9404e-05,-0.4343
130646,-9.9402e-05,-0.4343
130647,-9.94e-05,-0.4343
130648,-9.9398e-05,-0.4343
130649,-9.9396e-05,-0.4343
130650,-9.9394e-05,-0.4343
130651,-9.9392e-05,-0.4343
130652,-9.939e-05,-0.4141
130653,-9.9388e-05,-0.4141
130654,-9.9386e-05,-0.4141
130655,-9.9384e-05,-0.4343
130656,-9.9382e-05,-0.4343
130657,-9.938e-05,-0.4343
130658,-9.9378e-05,-0.4343
130659,-9.9376e-05,-0.4343
130660,-9.9374e-05,-0.4343
130661,-9.9372e-05,-0.4343
130662,-9.937e-05,-0.4343
130663,-9.9368e-05,-0.4343
130664,-9.9366e-05,-0.4343
130665,-9.9364e-05,-0.4141
130666,-9.9362e-05,-0.4141
130667,-9.936e-05,-0.4343
130668,-9.9358e-05,-0.4343
130669,-9.9356e-05,-0.4343
130670,-9.9354e-05,-0.4343
130671,-9.9352e-05,-0.4343
130672,-9.935e-05,-0.4141
130673,-9.9348e-05,-0.4343
130674,-9.9346e-05,-0.4343
130675,-9.9344e-05,-0.4343
130676,-9.9342e-05,-0.4141
130677,-9.934e-05,-0.4343
130678,-9.9338e-05,-0.4343
130679,-9.9336e-05,-0.4343
130680,-9.9334e-05,-0.4141
130681,-9.9332e-05,-0.4141
130682,-9.933e-05,-0.4343
130683,-9.9328e-05,-0.4343
130684,-9.9326e-05,-0.4343
130685,-9.9324e-05,-0.4343
130686,-9.9322e-05,-0.4141
130687,-9.932e-05,-0.4343
130688,-9.9318e-05,-0.4343
130689,-9.9316e-05,-0.4343
130690,-9.9314e-05,-0.4343
130691,-9.9312e-05,-0.4343
130692,-9.931e-05,-0.4343
130693,-9.9308e-05,-0.4343
130694,-9.9306e-05,-0.4141
130695,-9.9304e-05,-0.4343
130696,-9.9302e-05,-0.4343
130697,-9.93e-05,-0.4343
130698,-9.9298e-05,-0.4343
130699,-9.9296e-05,-0.4141
130700,-9.9294e-05,-0.4343
130701,-9.9292e-05,-0.4343
130702,-9.929e-05,-0.4343
130703,-9.9288e-05,-0.4343
130704,-9.9286e-05,-0.4343
130705,-9.9284e-05,-0.4141
130706,-9.9282e-05,-0.4343
130707,-9.928e-05,-0.4343
130708,-9.9278e-05,-0.4343
130709,-9.9276e-05,-0.4343
130710,-9.9274e-05,-0.4343
130711,-9.9272e-05,-0.4141
130712,-9.927e-05,-0.4343
130713,-9.9268e-05,-0.4141
130714,-9.9266e-05,-0.4141
130715,-9.9264e-05,-0.4141
130716,-9.9262e-05,-0.4141
130717,-9.926e-05,-0.4141
130718,-9.9258e-05,-0.4343
130719,-9.9256e-05,-0.4343
130720,-9.9254e-05,-0.4343
130721,-9.9252e-05,-0.4141
130722,-9.925e-05,-0.4141
130723,-9.9248e-05,-0.4141
130724,-9.9246e-05,-0.4141
130725,-9.9244e-05,-0.4141
130726,-9.9242e-05,-0.4141
130727,-9.924e-05,-0.4343
130728,-9.9238e-05,-0.4343
130729,-9.9236e-05,-0.4343
130730,-9.9234e-05,-0.4343
130731,-9.9232e-05,-0.4141
130732,-9.923e-05,-0.4343
130733,-9.9228e-05,-0.4343
130734,-9.9226e-05,-0.4343
130735,-9.9224e-05,-0.4343
130736,-9.9222e-05,-0.4343
130737,-9.922e-05,-0.4343
130738,-9.9218e-05,-0.4343
130739,-9.9216e-05,-0.4343
130740,-9.9214e-05,-0.4141
130741,-9.9212e-05,-0.4141
130742,-9.921e-05,-0.4343
130743,-9.9208e-05,-0.4141
130744,-9.9206e-05,-0.4343
130745,-9.9204e-05,-0.4343
130746,-9.9202e-05,-0.4343
130747,-9.92e-05,-0.4343
130748,-9.9198e-05,-0.4343
130749,-9.9196e-05,-0.4343
130750,-9.9194e-05,-0.4343
130751,-9.9192e-05,-0.4343
130752,-9.919e-05,-0.4141
130753,-9.9188e-05,-0.4343
130754,-9.9186e-05,-0.4343
130755,-9.9184e-05,-0.4141
130756,-9.9182e-05,-0.4343
130757,-9.918e-05,-0.4343
130758,-9.9178e-05,-0.4343
130759,-9.9176e-05,-0.4343
130760,-9.9174e-05,-0.4343
130761,-9.9172e-05,-0.4343
130762,-9.917e-05,-0.4343
130763,-9.9168e-05,-0.4343
130764,-9.9166e-05,-0.4343
130765,-9.9164e-05,-0.4343
130766,-9.9162e-05,-0.4141
130767,-9.916e-05,-0.4343
130768,-9.9158e-05,-0.4141
130769,-9.9156e-05,-0.4141
130770,-9.9154e-05,-0.4343
130771,-9.9152e-05,-0.4343
130772,-9.915e-05,-0.4343
130773,-9.9148e-05,-0.4141
130774,-9.9146e-05,-0.4343
130775,-9.9144e-05,-0.4343
130776,-9.9142e-05,-0.4343
130777,-9.914e-05,-0.4343
130778,-9.9138e-05,-0.4141
130779,-9.9136e-05,-0.4343
130780,-9.9134e-05,-0.4343
130781,-9.9132e-05,-0.4343
130782,-9.913e-05,-0.4343
130783,-9.9128e-05,-0.4343
130784,-9.9126e-05,-0.4141
130785,-9.9124e-05,-0.4343
130786,-9.9122e-05,-0.4343
130787,-9.912e-05,-0.4343
130788,-9.9118e-05,-0.4343
130789,-9.9116e-05,-0.4343
130790,-9.9114e-05,-0.4141
130791,-9.9112e-05,-0.4141
130792,-9.911e-05,-0.4343
130793,-9.9108e-05,-0.4141
130794,-9.9106e-05,-0.4343
130795,-9.9104e-05,-0.4343
130796,-9.9102e-05,-0.4343
130797,-9.91e-05,-0.4343
130798,-9.9098e-05,-0.4343
130799,-9.9096e-05,-0.4343
130800,-9.9094e-05,-0.4343
130801,-9.9092e-05,-0.4343
130802,-9.909e-05,-0.4343
130803,-9.9088e-05,-0.4343
130804,-9.9086e-05,-0.4343
130805,-9.9084e-05,-0.4343
130806,-9.9082e-05,-0.4343
130807,-9.908e-05,-0.4343
130808,-9.9078e-05,-0.4141
130809,-9.9076e-05,-0.4141
130810,-9.9074e-05,-0.4141
130811,-9.9072e-05,-0.4343
130812,-9.907e-05,-0.4343
130813,-9.9068e-05,-0.4343
130814,-9.9066e-05,-0.4343
130815,-9.9064e-05,-0.4141
130816,-9.9062e-05,-0.4141
130817,-9.906e-05,-0.4141
130818,-9.9058e-05,-0.4343
130819,-9.9056e-05,-0.4343
130820,-9.9054e-05,-0.4343
130821,-9.9052e-05,-0.4343
130822,-9.905e-05,-0.4343
130823,-9.9048e-05,-0.4343
130824,-9.9046e-05,-0.4343
130825,-9.9044e-05,-0.4343
130826,-9.9042e-05,-0.4343
130827,-9.904e-05,-0.4343
130828,-9.9038e-05,-0.4343
130829,-9.9036e-05,-0.4343
130830,-9.9034e-05,-0.4343
130831,-9.9032e-05,-0.4141
130832,-9.903e-05,-0.4343
130833,-9.9028e-05,-0.4343
130834,-9.9026e-05,-0.4343
130835,-9.9024e-05,-0.4343
130836,-9.9022e-05,-0.4343
130837,-9.902e-05,-0.4343
130838,-9.9018e-05,-0.4343
130839,-9.9016e-05,-0.4343
130840,-9.9014e-05,-0.4141
130841,-9.9012e-05,-0.4141
130842,-9.901e-05,-0.4343
130843,-9.9008e-05,-0.4343
130844,-9.9006e-05,-0.4343
130845,-9.9004e-05,-0.4343
130846,-9.9002e-05,-0.4343
130847,-9.9e-05,-0.4141
130848,-9.8998e-05,-0.4141
130849,-9.8996e-05,-0.4141
130850,-9.8994e-05,-0.4141
130851,-9.8992e-05,-0.4141
130852,-9.899e-05,-0.4343
130853,-9.8988e-05,-0.4343
130854,-9.8986e-05,-0.4343
130855,-9.8984e-05,-0.4343
130856,-9.8982e-05,-0.4141
130857,-9.898e-05,-0.4343
130858,-9.8978e-05,-0.4343
130859,-9.8976e-05,-0.4141
130860,-9.8974e-05,-0.4141
130861,-9.8972e-05,-0.4343
130862,-9.897e-05,-0.4343
130863,-9.8968e-05,-0.4343
130864,-9.8966e-05,-0.4343
130865,-9.8964e-05,-0.4343
130866,-9.8962e-05,-0.4343
130867,-9.896e-05,-0.4343
130868,-9.8958e-05,-0.4343
130869,-9.8956e-05,-0.4343
130870,-9.8954e-05,-0.4343
130871,-9.8952e-05,-0.4343
130872,-9.895e-05,-0.4343
130873,-9.8948e-05,-0.4141
130874,-9.8946e-05,-0.4343
130875,-9.8944e-05,-0.4343
130876,-9.8942e-05,-0.4343
130877,-9.894e-05,-0.4343
130878,-9.8938e-05,-0.4343
130879,-9.8936e-05,-0.4343
130880,-9.8934e-05,-0.4343
130881,-9.8932e-05,-0.4343
130882,-9.893e-05,-0.4343
130883,-9.8928e-05,-0.4343
130884,-9.8926e-05,-0.4141
130885,-9.8924e-05,-0.4141
130886,-9.8922e-05,-0.4343
130887,-9.892e-05,-0.4343
130888,-9.8918e-05,-0.4343
130889,-9.8916e-05,-0.4343
130890,-9.8914e-05,-0.4343
130891,-9.8912e-05,-0.4343
130892,-9.891e-05,-0.4343
130893,-9.8908e-05,-0.4343
130894,-9.8906e-05,-0.4343
130895,-9.8904e-05,-0.4343
130896,-9.8902e-05,-0.4343
130897,-9.89e-05,-0.4343
130898,-9.8898e-05,-0.4343
130899,-9.8896e-05,-0.4141
130900,-9.8894e-05,-0.4343
130901,-9.8892e-05,-0.4343
130902,-9.889e-05,-0.4343
130903,-9.8888e-05,-0.4343
130904,-9.8886e-05,-0.4343
130905,-9.8884e-05,-0.4343
130906,-9.8882e-05,-0.4343
130907,-9.888e-05,-0.4343
130908,-9.8878e-05,-0.4343
130909,-9.8876e-05,-0.4343
130910,-9.8874e-05,-0.4343
130911,-9.8872e-05,-0.4343
130912,-9.887e-05,-0.4343
130913,-9.8868e-05,-0.4343
130914,-9.8866e-05,-0.4343
130915,-9.8864e-05,-0.4343
130916,-9.8862e-05,-0.4343
130917,-9.886e-05,-0.4343
130918,-9.8858e-05,-0.4343
130919,-9.8856e-05,-0.4141
130920,-9.8854e-05,-0.4343
130921,-9.8852e-05,-0.4141
130922,-9.885e-05,-0.4343
130923,-9.8848e-05,-0.4343
130924,-9.8846e-05,-0.4343
130925,-9.8844e-05,-0.4343
130926,-9.8842e-05,-0.4343
130927,-9.884e-05,-0.4343
130928,-9.8838e-05,-0.4343
130929,-9.8836e-05,-0.4343
130930,-9.8834e-05,-0.4343
130931,-9.8832e-05,-0.4343
130932,-9.883e-05,-0.4343
130933,-9.8828e-05,-0.4343
130934,-9.8826e-05,-0.4141
130935,-9.8824e-05,-0.4343
130936,-9.8822e-05,-0.4343
130937,-9.882e-05,-0.4343
130938,-9.8818e-05,-0.4343
130939,-9.8816e-05,-0.4343
130940,-9.8814e-05,-0.4343
130941,-9.8812e-05,-0.4343
130942,-9.881e-05,-0.4343
130943,-9.8808e-05,-0.4343
130944,-9.8806e-05,-0.4343
130945,-9.8804e-05,-0.4343
130946,-9.8802e-05,-0.4141
130947,-9.88e-05,-0.4141
130948,-9.8798e-05,-0.4343
130949,-9.8796e-05,-0.4343
130950,-9.8794e-05,-0.4343
130951,-9.8792e-05,-0.4343
130952,-9.879e-05,-0.4343
130953,-9.8788e-05,-0.4343
130954,-9.8786e-05,-0.4343
130955,-9.8784e-05,-0.4343
130956,-9.8782e-05,-0.4141
130957,-9.878e-05,-0.4343
130958,-9.8778e-05,-0.4343
130959,-9.8776e-05,-0.4343
130960,-9.8774e-05,-0.4343
130961,-9.8772e-05,-0.4343
130962,-9.877e-05,-0.4343
130963,-9.8768e-05,-0.4343
130964,-9.8766e-05,-0.4343
130965,-9.8764e-05,-0.4343
130966,-9.8762e-05,-0.4343
130967,-9.876e-05,-0.4343
130968,-9.8758e-05,-0.4343
130969,-9.8756e-05,-0.4343
130970,-9.8754e-05,-0.4343
130971,-9.8752e-05,-0.4343
130972,-9.875e-05,-0.4343
130973,-9.8748e-05,-0.4343
130974,-9.8746e-05,-0.4343
130975,-9.8744e-05,-0.4343
130976,-9.8742e-05,-0.4343
130977,-9.874e-05,-0.4343
130978,-9.8738e-05,-0.4343
130979,-9.8736e-05,-0.4141
130980,-9.8734e-05,-0.4141
130981,-9.8732e-05,-0.4343
130982,-9.873e-05,-0.4343
130983,-9.8728e-05,-0.4343
130984,-9.8726e-05,-0.4343
130985,-9.8724e-05,-0.4343
130986,-9.8722e-05,-0.4343
130987,-9.872e-05,-0.4343
130988,-9.8718e-05,-0.4343
130989,-9.8716e-05,-0.4343
130990,-9.8714e-05,-0.4343
130991,-9.8712e-05,-0.4343
130992,-9.871e-05,-0.4343
130993,-9.8708e-05,-0.4343
130994,-9.8706e-05,-0.4343
130995,-9.8704e-05,-0.4343
130996,-9.8702e-05,-0.4343
130997,-9.87e-05,-0.4343
130998,-9.8698e-05,-0.4343
130999,-9.8696e-05,-0.4343
131000,-9.8694e-05,-0.4141
131001,-9.8692e-05,-0.4343
131002,-9.869e-05,-0.4343
131003,-9.8688e-05,-0.4343
131004,-9.8686e-05,-0.4343
131005,-9.8684e-05,-0.4343
131006,-9.8682e-05,-0.4343
131007,-9.868e-05,-0.4343
131008,-9.8678e-05,-0.4141
131009,-9.8676e-05,-0.4141
131010,-9.8674e-05,-0.4343
131011,-9.8672e-05,-0.4343
131012,-9.867e-05,-0.4343
131013,-9.8668e-05,-0.4343
131014,-9.8666e-05,-0.4343
131015,-9.8664e-05,-0.4343
131016,-9.8662e-05,-0.4343
131017,-9.866e-05,-0.4343
131018,-9.8658e-05,-0.4141
131019,-9.8656e-05,-0.4343
131020,-9.8654e-05,-0.4141
131021,-9.8652e-05,-0.4343
131022,-9.865e-05,-0.4343
131023,-9.8648e-05,-0.4343
131024,-9.8646e-05,-0.4343
131025,-9.8644e-05,-0.4343
131026,-9.8642e-05,-0.4343
131027,-9.864e-05,-0.4343
131028,-9.8638e-05,-0.4343
131029,-9.8636e-05,-0.4343
131030,-9.8634e-05,-0.4343
131031,-9.8632e-05,-0.4141
131032,-9.863e-05,-0.4343
131033,-9.8628e-05,-0.4343
131034,-9.8626e-05,-0.4343
131035,-9.8624e-05,-0.4343
131036,-9.8622e-05,-0.4343
131037,-9.862e-05,-0.4343
131038,-9.8618e-05,-0.4343
131039,-9.8616e-05,-0.4343
131040,-9.8614e-05,-0.4343
131041,-9.8612e-05,-0.4343
131042,-9.861e-05,-0.4343
131043,-9.8608e-05,-0.4343
131044,-9.8606e-05,-0.4343
131045,-9.8604e-05,-0.4343
131046,-9.8602e-05,-0.4343
131047,-9.86e-05,-0.4343
131048,-9.8598e-05,-0.4343
131049,-9.8596e-05,-0.4343
131050,-9.8594e-05,-0.4343
131051,-9.8592e-05,-0.4343
131052,-9.859e-05,-0.4343
131053,-9.8588e-05,-0.4343
131054,-9.8586e-05,-0.4343
131055,-9.8584e-05,-0.4141
131056,-9.8582e-05,-0.4343
131057,-9.858e-05,-0.4343
131058,-9.8578e-05,-0.4343
131059,-9.8576e-05,-0.4343
131060,-9.8574e-05,-0.4343
131061,-9.8572e-05,-0.4343
131062,-9.857e-05,-0.4343
131063,-9.8568e-05,-0.4343
131064,-9.8566e-05,-0.4343
131065,-9.8564e-05,-0.4343
131066,-9.8562e-05,-0.4141
131067,-9.856e-05,-0.4343
131068,-9.8558e-05,-0.4141
131069,-9.8556e-05,-0.4141
131070,-9.8554e-05,-0.4141
131071,-9.8552e-05,-0.4141
131072,-9.855e-05,-0.4343
131073,-9.8548e-05,-0.4343
131074,-9.8546e-05,-0.4141
131075,-9.8544e-05,-0.4141
131076,-9.8542e-05,-0.4141
131077,-9.854e-05,-0.4343
131078,-9.8538e-05,-0.4343
131079,-9.8536e-05,-0.4343
131080,-9.8534e-05,-0.4343
131081,-9.8532e-05,-0.4343
131082,-9.853e-05,-0.4343
131083,-9.8528e-05,-0.4343
131084,-9.8526e-05,-0.4343
131085,-9.8524e-05,-0.4343
131086,-9.8522e-05,-0.4343
131087,-9.852e-05,-0.4343
131088,-9.8518e-05,-0.4141
131089,-9.8516e-05,-0.4343
131090,-9.8514e-05,-0.4343
131091,-9.8512e-05,-0.4343
131092,-9.851e-05,-0.4343
131093,-9.8508e-05,-0.4343
131094,-9.8506e-05,-0.4141
131095,-9.8504e-05,-0.4141
131096,-9.8502e-05,-0.4343
131097,-9.85e-05,-0.4343
131098,-9.8498e-05,-0.4343
131099,-9.8496e-05,-0.4343
131100,-9.8494e-05,-0.4343
131101,-9.8492e-05,-0.4343
131102,-9.849e-05,-0.4343
131103,-9.8488e-05,-0.4343
131104,-9.8486e-05,-0.4343
131105,-9.8484e-05,-0.4141
