timestamp_sent,freq,freq_hr,on
2024-08-12 16:04:04.061927,1.2,72.0,1
2024-08-12 16:05:04.313730,1.2399167727589169,74.39500636553501,1
2024-08-12 16:05:05.157474,1.2805276223555542,76.83165734133325,1
2024-08-12 16:05:05.969305,1.3215106571143072,79.29063942685843,1
2024-08-12 16:05:06.760190,1.3625570745134534,81.7534244708072,1
2024-08-12 16:05:07.525187,1.4033819787885904,84.20291872731542,1
2024-08-12 16:05:08.274144,1.4437320745283657,86.62392447170194,1
2024-08-12 16:05:08.989232,1.4833901747959215,89.00341048775529,1
2024-08-12 16:05:09.705318,1.522176843984856,91.33061063909136,1
2024-08-12 16:05:10.390487,1.559949723112088,93.59698338672528,1
2024-08-12 16:05:11.059698,1.596601168999982,95.79607013999892,1
2024-08-12 16:05:11.710957,1.6320548147995027,97.92328888797016,1
2024-08-12 16:05:12.347256,1.6662615703807049,99.9756942228423,1
2024-08-12 16:05:12.966601,1.699195464615374,101.95172787692243,1
2024-08-12 16:05:13.570985,1.7308496140434229,103.85097684260538,1
2024-08-12 16:05:14.173376,1.7612324992886612,105.67394995731968,1
2024-08-12 16:05:14.760805,1.7903646484797617,107.4218789087857,1
2024-08-12 16:05:15.330283,1.8182757665934233,109.0965459956054,1
2024-08-12 16:05:15.886795,1.8450023086011726,110.70013851607035,1
2024-08-12 16:05:16.441313,1.8705854687795405,112.23512812677242,1
2024-08-12 16:05:17.012785,1.8950695445966843,113.70417267580106,1
2024-08-12 16:05:17.551345,1.9185006277335457,115.11003766401274,1
2024-08-12 16:05:18.090903,1.9409255742373543,116.45553445424126,1
2024-08-12 16:05:18.614504,1.962391208444173,117.74347250665038,1
2024-08-12 16:05:19.154062,1.982943719662366,118.97662317974196,1
2024-08-12 16:05:19.677662,2.0026282156861135,120.15769294116681,1
2024-08-12 16:05:20.186302,2.021488402378307,121.28930414269841,1
2024-08-12 16:05:20.693945,2.039566363455905,122.37398180735431,1
2024-08-12 16:05:21.201588,2.056902419034946,123.41414514209676,1
2024-08-12 16:05:21.694272,2.073535045367986,124.41210272207915,1
2024-08-12 16:05:22.185957,2.0895008415251692,125.37005049151016,1
2024-08-12 16:05:22.674651,2.104834531562948,126.2900718937769,1
2024-08-12 16:05:23.168331,2.1195689930435275,127.17413958261164,1
2024-08-12 16:05:23.643062,2.1337353046732037,128.02411828039223,1
2024-08-12 16:05:24.120785,2.1473628073789657,128.84176844273793,1
2024-08-12 16:05:24.596625,2.1604791743964333,129.628750463786,1
2024-08-12 16:05:25.072326,2.140202824588784,128.41216947532703,1
2024-08-12 16:05:25.548077,2.1198646245495905,127.19187747297542,1
2024-08-12 16:05:26.025776,2.09949468859451,125.96968131567058,1
2024-08-12 16:05:26.501531,2.079123373293658,124.74740239761947,1
2024-08-12 16:05:26.980229,2.058781039746761,123.52686238480567,1
2024-08-12 16:05:27.468878,2.038497816004406,122.30986896026435,1
2024-08-12 16:05:27.961602,2.0183033640575987,121.09820184345593,1
2024-08-12 16:05:28.467250,1.9982266556596973,119.89359933958184,1
2024-08-12 16:05:28.976912,1.9782957609460574,118.69774565676344,1
2024-08-12 16:05:29.484535,1.958537653393235,117.5122592035941,1
2024-08-12 16:05:29.991137,1.9389780341330989,116.33868204798593,1
2024-08-12 16:05:30.512806,1.9196411780339262,115.17847068203557,1
2024-08-12 16:05:31.038379,1.900549803309373,114.03298819856238,1
2024-08-12 16:05:31.562976,1.8817249657465749,112.9034979447945,1
2024-08-12 16:05:32.104565,1.8631859779848847,111.79115867909309,1
2024-08-12 16:05:32.646100,1.8449503536524248,110.69702121914548,1
2024-08-12 16:05:33.188630,1.8270337756001973,109.62202653601184,1
2024-08-12 16:05:33.729186,1.8094500869795904,108.56700521877542,1
2024-08-12 16:05:34.286719,1.792211303500082,107.53267821000492,1
2024-08-12 16:05:34.860185,1.775327644885828,106.51965869314968,1
2024-08-12 16:05:35.435584,1.8038713156597608,108.23227893958564,1
2024-08-12 16:05:36.008118,1.8312106910561106,109.87264146336663,1
2024-08-12 16:05:36.566624,1.8573847207336815,111.4430832440209,1
2024-08-12 16:05:37.124113,1.8824362668376928,112.94617601026157,1
2024-08-12 16:05:37.680584,1.9064106304815467,114.3846378288928,1
2024-08-12 16:05:38.221178,1.9293543822242845,115.76126293345706,1
2024-08-12 16:05:38.746796,1.9513144495093049,117.0788669705583,1
2024-08-12 16:05:39.273326,1.9723374176420818,118.34024505852491,1
2024-08-12 16:05:39.796989,1.9924690056842067,119.5481403410524,1
2024-08-12 16:05:40.306604,2.0117536838231023,120.70522102938614,1
2024-08-12 16:05:40.831228,2.030234403848267,121.81406423089601,1
2024-08-12 16:05:41.341797,2.047952419049737,122.87714514298423,1
2024-08-12 16:05:41.834547,2.0649471740207703,123.89683044124622,1
2024-08-12 16:05:42.328201,2.08125624845375,124.875374907225,1
2024-08-12 16:05:42.821886,2.096915342079668,125.81492052478006,1
2024-08-12 16:05:43.315560,2.1119582904604566,126.71749742762739,1
2024-08-12 16:05:43.807273,2.126417103456811,127.58502620740867,1
2024-08-12 16:05:44.284934,2.14032201992253,128.4193211953518,1
2024-08-12 16:05:44.760663,2.1537015735785605,129.22209441471364,1
2024-08-12 16:05:45.237389,2.166582666149518,129.9949599689711,1
2024-08-12 16:05:45.699269,2.178990644749928,130.73943868499566,1
2024-08-12 16:05:46.162073,2.1909493812275884,131.4569628736553,1
2024-08-12 16:05:46.639785,2.202481351741899,132.14888110451392,1
2024-08-12 16:05:47.102593,2.213607715304336,132.81646291826016,1
