timestamp_received,rr,rr_interval,hr,ee_status,rr_hr,hrv_uint8,sensor_contact
2024-06-20 09:04:09.851787,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:04:10.661550,[811],True,151,False,[73],True,Sensor contact not supported
2024-06-20 09:04:11.351480,[725],True,143,False,[82],True,Sensor contact not supported
2024-06-20 09:04:12.130821,[733],True,135,False,[81],True,Sensor contact not supported
2024-06-20 09:04:12.820803,[725],True,128,False,[82],True,Sensor contact not supported
2024-06-20 09:04:13.585908,[733],True,122,False,[81],True,Sensor contact not supported
2024-06-20 09:04:14.276449,[725],True,117,False,[82],True,Sensor contact not supported
2024-06-20 09:04:15.011559,[733],True,112,False,[81],True,Sensor contact not supported
2024-06-20 09:04:15.746202,[725],True,109,False,[82],True,Sensor contact not supported
2024-06-20 09:04:16.511328,[733],True,105,False,[81],True,Sensor contact not supported
2024-06-20 09:04:17.200720,[725],True,103,False,[82],True,Sensor contact not supported
2024-06-20 09:04:17.965980,[733],True,100,False,[81],True,Sensor contact not supported
2024-06-20 09:04:18.656412,[725],True,97,False,[82],True,Sensor contact not supported
2024-06-20 09:04:19.391495,[733],True,95,False,[81],True,Sensor contact not supported
2024-06-20 09:04:20.126189,[733],True,94,False,[81],True,Sensor contact not supported
2024-06-20 09:04:20.861382,[725],True,92,False,[82],True,Sensor contact not supported
2024-06-20 09:04:21.626241,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 09:04:22.315830,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:23.051559,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 09:04:23.785916,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:24.551453,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:25.240937,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:26.006358,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:26.695811,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:27.476613,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:28.166512,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:28.901012,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:29.666561,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 09:04:30.355945,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:31.105855,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:31.825943,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:32.591040,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:33.281300,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:34.045905,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:34.735755,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:35.471133,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:36.206500,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:36.970748,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:37.660939,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:38.441485,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:39.161475,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:39.850669,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:40.630827,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 09:04:41.321342,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:42.086390,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:42.776296,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:43.511044,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:44.245867,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:45.011019,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:45.701026,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:46.465756,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:47.155910,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:47.936150,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:48.625679,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:49.361416,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:50.125729,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 09:04:50.815815,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:51.551315,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:52.285879,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:53.051561,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:53.740856,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:54.506091,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:55.195837,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:55.931473,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:56.665834,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:57.430998,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:58.121252,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:04:58.856372,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:04:59.591501,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:05:00.356455,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:05:01.046292,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 09:05:01.780679,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:05:02.546532,[733],True,82,False,[81],True,Sensor contact not supported
