timestamp_received,rr,rr_interval,hr,ee_status,rr_hr,hrv_uint8,sensor_contact
2024-06-20 09:24:48.175431,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:24:48.640503,[467],True,158,False,[128],True,Sensor contact not supported
2024-06-20 09:24:49.435413,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:24:50.126181,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:24:50.845954,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:24:51.580521,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:24:52.315383,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:24:53.095849,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:24:53.786075,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:24:54.551056,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:24:55.240175,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:24:56.005836,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:24:56.695120,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:24:57.430868,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:24:58.210928,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:24:58.900733,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:24:59.665227,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:00.355407,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:01.090765,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:01.825498,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:02.591138,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:03.280866,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:04.045905,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:04.736115,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:05.515313,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:06.250939,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 09:25:06.940925,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:07.706110,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:08.440546,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:09.175604,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:09.895392,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:10.630340,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:11.320761,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:12.085735,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:12.775349,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:13.510170,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:14.245198,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:15.025915,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:15.745531,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 09:25:16.435845,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:17.200426,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:17.890292,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:18.670772,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:19.360412,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:20.125893,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:20.815935,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:21.550484,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:22.330308,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:23.005637,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:23.740989,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:24.475855,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:25:25.195858,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 09:25:25.930866,[733],True,82,False,[81],True,Sensor contact not supported
