timestamp_received,rr,rr_interval,hr,ee_status,rr_hr,hrv_uint8,sensor_contact
2024-06-20 09:45:16.273489,[389],True,153,False,[154],True,Sensor contact not supported
2024-06-20 09:45:16.662959,[389],True,153,False,[154],True,Sensor contact not supported
2024-06-20 09:45:17.068125,[397],True,152,False,[151],True,Sensor contact not supported
2024-06-20 09:45:17.458114,[389],True,152,False,[154],True,Sensor contact not supported
2024-06-20 09:45:17.847846,[381],True,154,False,[157],True,Sensor contact not supported
2024-06-20 09:45:18.238156,[389],True,154,False,[154],True,Sensor contact not supported
2024-06-20 09:45:18.628299,[389],True,154,False,[154],True,Sensor contact not supported
2024-06-20 09:45:19.017913,[389],True,153,False,[154],True,Sensor contact not supported
2024-06-20 09:45:19.408465,[389],True,153,False,[154],True,Sensor contact not supported
2024-06-20 09:45:19.798063,[389],True,153,False,[154],True,Sensor contact not supported
2024-06-20 09:45:20.188483,[381],True,154,False,[157],True,Sensor contact not supported
2024-06-20 09:45:20.563609,[389],True,154,False,[154],True,Sensor contact not supported
2024-06-20 09:45:20.952783,[381],True,155,False,[157],True,Sensor contact not supported
2024-06-20 09:45:21.328595,[381],True,155,False,[157],True,Sensor contact not supported
2024-06-20 09:45:21.718549,[389],True,155,False,[154],True,Sensor contact not supported
2024-06-20 09:45:22.122892,[389],True,154,False,[154],True,Sensor contact not supported
2024-06-20 09:45:22.498154,[381],True,155,False,[157],True,Sensor contact not supported
2024-06-20 09:45:22.873199,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:23.263324,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:23.638085,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:24.042782,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:24.418439,[389],True,155,False,[154],True,Sensor contact not supported
2024-06-20 09:45:24.807840,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:25.183025,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:25.573407,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:25.963535,[389],True,155,False,[154],True,Sensor contact not supported
2024-06-20 09:45:26.338354,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:26.728544,[375],True,157,False,[160],True,Sensor contact not supported
2024-06-20 09:45:27.103323,[389],True,156,False,[154],True,Sensor contact not supported
2024-06-20 09:45:27.492984,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:27.868055,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:28.258039,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:28.633019,[381],True,156,False,[157],True,Sensor contact not supported
2024-06-20 09:45:29.023106,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:29.398510,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:29.788230,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:30.178129,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:30.553513,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:30.928425,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:31.317798,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:31.707897,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:32.082755,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:32.472751,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:32.847891,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:33.237900,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:33.628461,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:34.003065,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:34.378051,[375],True,157,False,[160],True,Sensor contact not supported
2024-06-20 09:45:34.753619,[381],True,157,False,[157],True,Sensor contact not supported
