timestamp_received,rr,rr_interval,hr,ee_status,rr_hr,hrv_uint8,sensor_contact
2024-06-20 10:04:26.233258,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 10:04:26.547980,[264],True,170,False,[227],True,Sensor contact not supported
2024-06-20 10:04:27.282858,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:28.003450,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:28.737741,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:29.428506,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:30.162874,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:30.898414,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:31.662669,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:32.353192,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:33.088591,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:33.852994,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:34.543489,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:35.278029,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:36.042844,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:36.733542,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:37.468020,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:38.203122,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:38.982723,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:39.703336,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:40.393293,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:41.128244,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:41.893141,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:42.583102,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:43.318537,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:44.083301,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:44.773510,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:45.507647,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:46.243463,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:47.023211,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:47.742958,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 10:04:48.432822,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:49.198477,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:49.888050,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:50.623354,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:51.357909,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:52.077736,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:52.812901,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:53.548378,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:54.327924,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:55.048332,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:55.737805,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:56.472649,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:57.238048,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 10:04:57.973106,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:04:58.663555,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:04:59.398415,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:00.163141,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:00.898294,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:01.588440,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:02.353438,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:03.042841,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:03.777998,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:04.542709,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:05.233527,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:06.012799,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:06.703476,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:07.482961,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:08.203033,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 10:05:08.893023,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:09.658435,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:10.348076,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:11.083025,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:11.863465,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:12.583028,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:13.273359,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:14.008472,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:14.743336,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:15.508380,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:16.198231,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:16.933510,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:17.697846,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:18.387857,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:19.122639,[733],True,81,False,[81],True,Sensor contact not supported
2024-06-20 10:05:19.858156,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:20.623433,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:21.312949,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:22.048415,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:22.828458,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:23.547966,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:24.238109,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:25.002737,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:25.692750,[725],True,82,False,[82],True,Sensor contact not supported
2024-06-20 10:05:26.427941,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 10:05:27.117950,[663],True,82,False,[90],True,Sensor contact not supported
2024-06-20 10:05:27.837866,[702],True,83,False,[85],True,Sensor contact not supported
2024-06-20 10:05:28.452661,[663],True,85,False,[90],True,Sensor contact not supported
2024-06-20 10:05:29.127952,[631],True,86,False,[95],True,Sensor contact not supported
2024-06-20 10:05:29.713240,[577],True,87,False,[103],True,Sensor contact not supported
2024-06-20 10:05:30.223444,[561],True,87,False,[106],True,Sensor contact not supported
2024-06-20 10:05:30.808409,[538],True,88,False,[111],True,Sensor contact not supported
2024-06-20 10:05:31.348154,[538],True,88,False,[111],True,Sensor contact not supported
2024-06-20 10:05:31.888259,[530],True,88,False,[113],True,Sensor contact not supported
2024-06-20 10:05:32.368230,[522],True,88,False,[114],True,Sensor contact not supported
2024-06-20 10:05:32.892936,[522],True,88,False,[114],True,Sensor contact not supported
2024-06-20 10:05:33.403437,[514],True,88,False,[116],True,Sensor contact not supported
2024-06-20 10:05:33.913234,[506],True,88,False,[118],True,Sensor contact not supported
2024-06-20 10:05:34.422823,[506],True,88,False,[118],True,Sensor contact not supported
2024-06-20 10:05:34.962698,[500],True,88,False,[120],True,Sensor contact not supported
2024-06-20 10:05:35.458086,[491],True,88,False,[122],True,Sensor contact not supported
2024-06-20 10:05:35.892675,[483],True,88,False,[124],True,Sensor contact not supported
2024-06-20 10:05:36.373275,[491],True,88,False,[122],True,Sensor contact not supported
2024-06-20 10:05:36.912793,[475],True,92,False,[126],True,Sensor contact not supported
2024-06-20 10:05:37.333358,[467],True,97,False,[128],True,Sensor contact not supported
2024-06-20 10:05:37.797994,[467],True,102,False,[128],True,Sensor contact not supported
2024-06-20 10:05:38.263221,[467],True,107,False,[128],True,Sensor contact not supported
2024-06-20 10:05:38.728349,[459],True,111,False,[130],True,Sensor contact not supported
2024-06-20 10:05:39.223277,[452],True,115,False,[132],True,Sensor contact not supported
2024-06-20 10:05:39.642801,[452],True,119,False,[132],True,Sensor contact not supported
2024-06-20 10:05:40.138557,[452],True,123,False,[132],True,Sensor contact not supported
2024-06-20 10:05:40.543065,[444],True,126,False,[135],True,Sensor contact not supported
2024-06-20 10:05:41.037618,[452],True,128,False,[132],True,Sensor contact not supported
2024-06-20 10:05:41.427708,[436],True,131,False,[137],True,Sensor contact not supported
2024-06-20 10:05:41.848398,[420],True,132,False,[142],True,Sensor contact not supported
2024-06-20 10:05:42.283207,[428],True,134,False,[140],True,Sensor contact not supported
2024-06-20 10:05:42.777656,[452],True,134,False,[132],True,Sensor contact not supported
2024-06-20 10:05:43.153363,[428],True,135,False,[140],True,Sensor contact not supported
2024-06-20 10:05:43.588392,[428],True,137,False,[140],True,Sensor contact not supported
2024-06-20 10:05:44.023005,[420],True,138,False,[142],True,Sensor contact not supported
2024-06-20 10:05:44.443152,[420],True,139,False,[142],True,Sensor contact not supported
2024-06-20 10:05:44.862746,[420],True,140,False,[142],True,Sensor contact not supported
2024-06-20 10:05:45.283353,[420],True,141,False,[142],True,Sensor contact not supported
2024-06-20 10:05:45.732651,[413],True,142,False,[145],True,Sensor contact not supported
2024-06-20 10:05:46.108486,[420],True,142,False,[142],True,Sensor contact not supported
2024-06-20 10:05:46.527654,[413],True,143,False,[145],True,Sensor contact not supported
2024-06-20 10:05:46.948060,[413],True,143,False,[145],True,Sensor contact not supported
2024-06-20 10:05:47.352713,[413],True,144,False,[145],True,Sensor contact not supported
2024-06-20 10:05:47.817611,[405],True,145,False,[148],True,Sensor contact not supported
2024-06-20 10:05:48.222915,[405],True,146,False,[148],True,Sensor contact not supported
2024-06-20 10:05:48.568287,[405],True,146,False,[148],True,Sensor contact not supported
2024-06-20 10:05:49.017598,[397],True,147,False,[151],True,Sensor contact not supported
2024-06-20 10:05:49.437664,[405],True,147,False,[148],True,Sensor contact not supported
