time,hr,freq,duration
0.0,165.745856,2.7624309333333334,0.0
362.0000007722667,165.31539942430595,2.755256657071766,362.0000007722667
724.942595406184,164.87134803982866,2.747855800663811,362.9425946339173
1088.8627107770217,164.4132443182554,2.74022073863759,363.9201153708377
1453.7968147708443,163.9406214251531,2.7323436904192184,364.93410399382265
1819.7829838997257,163.4530040596063,2.7242167343267716,365.98616912888133
2186.860972739379,162.9499094593226,2.7158318243220436,367.0779888396535
2555.072285032117,162.43084858650468,2.707180809775078,368.21131229273806
2924.460246260715,161.89532766026264,2.6982554610043774,369.38796122859776
3295.0700771133384,161.3428499315093,2.6890474988584883,370.6098308526234
3666.9489674730303,160.77291685892033,2.6795486143153386,371.8788903596919
4040.146152497984,160.18503091484763,2.6697505152474603,373.1971850249538
4414.712987222355,159.57869779667084,2.6596449632778474,374.5668347243709
4790.703021158149,158.9534291301851,2.6492238188364183,375.9900339357937
5168.172071862674,158.3087454749343,2.638479091248905,377.4690507045252
5547.178296818831,157.6441796395785,2.627402993992975,379.006224956157
5927.782262897235,156.95928031088363,2.6159880051813937,380.6039660784045
6310.047012590023,156.2536159942801,2.6042269332380017,382.2647496927875
6694.038126128134,155.52677925700857,2.5921129876168094,383.99111353811077
7079.823778519544,154.77839125653492,2.579639854275582,385.7856523914106
7467.474790478662,154.00810652707779,2.5668017754512964,387.65101195911757
7857.064672160966,153.2156179857116,2.553593633095193,389.5898816823046
8248.669658576877,152.40066210662087,2.5400110351103478,391.6049864159104
8642.368735540358,151.5630241978325,2.526050403297208,393.6990769634813
9038.243655017308,150.70254369943007,2.5117090616571676,395.8749194769498
9436.378938783106,149.8191194063333,2.496985323438888,398.1352837657978
9836.86186938471,148.91271450291538,2.4818785750485897,400.4829306016036
10239.782467537027,147.98336128201242,2.466389354700207,402.9205981523173
10645.233455271098,147.0311654085562,2.450519423475937,405.45098773407153
11053.310204396208,146.0563095797756,2.434271826329593,408.0767491251099
11464.11067013869,145.05905643163484,2.4176509405272473,410.80046574248263
11877.735310171265,144.03975054717444,2.400662509119574,413.62464003257446
12294.286989635257,142.99881943909816,2.3833136573183027,416.5516794639916
12713.870873162026,141.93677340865116,2.365612890144186,419.58388352676957
13136.59430528665,140.85420422742806,2.347570070457134,422.7234321246233
13562.566680971808,139.7517826490971,2.329196377484952,425.9723756851581
13991.899308167369,138.63025483316568,2.310504247219428,429.33262719556114
14424.705264357863,137.49043784904939,2.2915072974841566,432.8059561904938
14861.099248831706,136.33321451798258,2.272220241966376,436.3939844738434
15301.197431891022,135.15952792950404,2.2526587988250673,440.0981830593155
15745.117301389933,133.9703760186983,2.232839600311638,443.9198694989118
16192.977505884886,132.76680658367948,2.2127801097279916,447.860204494953
16644.89769244284,131.5499130282873,2.192498550471455,451.92018655795255
17100.998336060125,130.32083090039185,2.1720138483398643,456.10064361728655
17561.40055714372,129.0807349390181,2.1513455823169685,460.40222108359376
18026.225924216087,127.83083584943049,2.130513930823841,464.82536707236795
18495.59624164617,126.5723754588596,2.1095395909809933,469.37031743008265
18969.633327404288,125.30661843479155,2.088443640579859,474.03708575811834
19448.458793684214,124.03483870387096,2.0672473117311827,478.82546627992633
19932.193852535285,122.75829965354625,2.0459716608924374,483.7350588510708
20420.959175689277,121.47822997557574,2.0246371662595957,488.76532315399163
20914.874834586048,120.19580274736649,2.003263379122775,493.91565889677076
21414.060318842192,118.9772547497188,1.9829542458286467,499.18548425614426
21918.358389311343,117.78919621510752,1.963153270251792,504.29807046915084
22427.742967251983,116.61269278475487,1.9435448797459145,509.38457794064016
22942.26671734451,115.4492217701784,1.92415369616964,514.5237500925286
23461.97572083559,114.30016878583247,1.9050028130972079,519.7090034910798
23986.90932887272,113.16682105147807,1.886113684191301,524.9336080371286
24517.1000635997,112.0503621954473,1.8675060365907885,530.1907347269807
25052.573566981537,110.9518685568163,1.8491978092802717,535.473503381836
25593.34859655461,109.87230694977666,1.831205115829611,540.775029573073
26139.43706657669,108.81253382307216,1.8135422303845359,546.0884700220813
26690.844132398346,107.77329572222597,1.7962215953704328,551.4070658216551
27247.568315303946,106.75523094315719,1.7792538490526197,556.7241829056002
27809.60166458261,105.75887225315813,1.7626478708859687,562.0333492786631
28376.929953185918,104.78465054939157,1.7464108424898594,567.3282886033085
28949.532903001724,103.83289932627271,1.7305483221045452,572.6029498158059
29527.38443550553,102.90385983153011,1.7150643305255018,577.8515325038061
30110.452943316894,101.99768680670607,1.6999614467784345,583.0685078113638
30698.701577952157,101.11445473191054,1.685240912198509,588.2486346352634
