time,hr,freq_hz,duration
80056,79.33249040446918,1.3222081734078197,783.0
80812,81.0808423359796,1.3513473722663265,756.0
81552,80.83788328088987,1.3472980546814979,740.0
82294,80.03694891764697,1.3339491486274495,742.0
83043,79.84919327192824,1.3308198878654707,749.0
83794,77.6458660110591,1.294097766850985,751.0
84566,79.51993153174324,1.3253321921957206,772.0
85320,80.38466715890081,1.3397444526483469,754.0
86066,79.30409487249489,1.3217349145415815,746.0
86822,80.92217738065123,1.3487029563441872,756.0
87563,80.03212095108286,1.3338686825180477,741.0
88312,80.30302363461587,1.3383837272435979,749.0
89059,81.85678103976271,1.3642796839960452,747.0
89791,80.87338032291753,1.3478896720486255,732.0
90532,81.31585741339747,1.3552642902232912,741.0
91269,81.11145802708576,1.3518576337847628,737.0
92008,79.26807177963961,1.3211345296606603,739.0
92764,78.96410544824913,1.3160684241374854,756.0
93523,79.978571278123,1.3329761879687168,759.0
94273,78.6843583016355,1.311405971693925,750.0
95035,79.7675777744775,1.329459629574625,762.0
95787,79.88671822717745,1.331445303786291,752.0
96538,77.91881334947522,1.2986468891579201,751.0
97308,79.90802745212967,1.3318004575354945,770.0
98058,79.36579069259297,1.3227631782098828,750.0
98813,77.95337123098888,1.2992228538498147,755.0
99582,79.05581866524666,1.317596977754111,769.0
100340,78.82983983368476,1.313830663894746,758.0
101101,78.2295533490116,1.3038258891501933,761.0
101867,79.27091372329527,1.3211818953882544,766.0
102623,77.3797454534038,1.2896624242233967,756.0
103398,76.08235501297098,1.268039250216183,775.0
104186,75.50776754721875,1.2584627924536458,788.0
104980,76.00271824214705,1.266711970702451,794.0
105769,78.88153130241687,1.3146921883736147,789.0
106529,78.02249417079327,1.3003749028465543,760.0
107298,79.67676547868253,1.3279460913113754,769.0
108051,79.52331628686662,1.3253886047811103,753.0
108805,77.63392976589402,1.293898829431567,754.0
109577,77.80578094238129,1.2967630157063548,772.0
110348,75.73774331405556,1.262295721900926,771.0
111140,76.60325706011302,1.2767209510018838,792.0
111923,77.51634690988317,1.2919391151647195,783.0
112697,76.81761168735135,1.2802935281225225,774.0
113478,79.0497542643098,1.3174959044051633,781.0
114237,79.3475018190324,1.32245836365054,759.0
114993,81.05599322897714,1.3509332204829525,756.0
115733,80.06904883215745,1.334484147202624,740.0
116482,79.18976340277844,1.3198293900463074,749.0
117239,80.2458323303833,1.3374305388397216,757.0
117986,78.38428623629737,1.3064047706049562,747.0
118751,78.11098309234309,1.3018497182057183,765.0
119519,81.9520936700532,1.36586822783422,768.0
120251,82.51015183993889,1.3751691973323148,732.0
120978,84.63348491854819,1.4105580819758032,727.0
121686,84.2094954110959,1.4034915901849316,708.0
122398,85.80574867353546,1.430095811225591,712.0
123097,88.38590896324145,1.4730984827206908,699.0
123775,89.23142244269337,1.4871903740448895,678.0
124447,84.39236007458054,1.4065393345763424,672.0
125157,75.28412956422476,1.2547354927370793,710.0
125953,77.00378773243254,1.283396462207209,796.0
126732,81.55370696785349,1.3592284494642248,779.0
127467,80.64573000051567,1.3440955000085946,735.0
128210,79.30478035825816,1.3217463393043025,743.0
128966,82.00966675287215,1.3668277792145358,756.0
129697,83.9271552888646,1.3987859214810767,731.0
130411,85.34714828223711,1.4224524713706186,714.0
131114,86.14541258042442,1.435756876340407,703.0
131810,88.01836067598364,1.4669726779330607,696.0
132491,87.24074415319119,1.4540124025531864,681.0
133178,85.33546877392139,1.4222578128986898,687.0
133881,85.9994847748103,1.4333247462468384,703.0
134578,87.21480393211827,1.4535800655353046,697.0
135265,88.80614454066914,1.4801024090111523,687.0
135940,87.42295452749032,1.4570492421248387,675.0
136626,87.85158330065393,1.4641930550108988,686.0
137308,88.37778905598107,1.4729631509330179,682.0
137986,86.83167341434891,1.447194556905815,678.0
138676,85.69685641422083,1.4282809402370138,690.0
139376,86.92888529775732,1.448814754962622,700.0
140066,88.42109424792221,1.4736849041320368,690.0
140744,87.11135860763957,1.451855976793993,678.0
141432,84.97420173499802,1.4162366955833003,688.0
142138,84.0073209876399,1.400122016460665,706.0
142852,82.78807242976269,1.3798012071627115,714.0
143576,79.97850366048065,1.3329750610080109,724.0
144326,77.51226969504812,1.2918711615841354,750.0
145100,77.1296414948894,1.2854940249148232,774.0
145877,77.43135860186796,1.2905226433644659,777.0
146651,77.86304721435793,1.2977174535726321,774.0
147421,78.8722048553953,1.3145367475899217,770.0
148181,79.97580877214297,1.3329301462023828,760.0
148931,79.51213379432835,1.3252022299054724,750.0
149685,80.07209553837306,1.3345349256395511,754.0
150434,82.3001740859733,1.371669568099555,749.0
151163,81.75249439539917,1.3625415732566528,729.0
151896,79.76197420341154,1.3293662367235257,733.0
152648,79.58130076853233,1.3263550128088721,752.0
