time,hr,freq_hz,duration
87907,161.21238651051135,2.6868731085085225,370.0
88279,161.19495962711179,2.686582660451863,372.0
88651,161.09975309190398,2.6849958848650664,372.0
89023,162.8718085242649,2.714530142071082,372.0
89391,163.26208872021772,2.7210348120036287,368.0
89758,160.04355559417792,2.6673925932362987,367.0
90132,162.8280674135933,2.7138011235598882,374.0
90500,162.28516757717256,2.704752792952876,368.0
90869,162.3453060004681,2.7057551000078015,369.0
91238,162.32912263002805,2.7054853771671343,369.0
91607,163.42802192942705,2.7238003654904506,369.0
91974,162.77862471560883,2.7129770785934806,367.0
92342,161.31069185846366,2.6885115309743943,368.0
92713,162.11338183028167,2.701889697171361,371.0
93083,162.02021556125416,2.7003369260209027,370.0
93453,164.84142521278082,2.7473570868796804,370.0
93816,165.1708247512249,2.752847079187082,363.0
94179,163.83710892950984,2.7306184821584973,363.0
94545,162.29449857532845,2.7049083095888076,366.0
94914,160.93191877908433,2.682198646318072,369.0
95286,160.1568419530082,2.6692806992168037,372.0
95660,160.3940552258431,2.6732342537640514,374.0
96034,162.0639951664087,2.7010665861068115,374.0
96404,164.35603829228856,2.739267304871476,370.0
96769,163.1196083131353,2.718660138552255,365.0
97136,163.49524005014374,2.7249206675023956,367.0
97502,162.26157509879985,2.7043595849799975,366.0
97871,162.405285545033,2.7067547590838834,369.0
98240,162.45705418065796,2.7076175696776326,369.0
98609,162.49622274336215,2.708270379056036,369.0
98978,162.39327612106283,2.7065546020177136,369.0
99347,165.62581273905158,2.760430212317526,369.0
99709,163.8392317476166,2.7306538624602767,362.0
100075,161.6472772872527,2.6941212881208783,366.0
100446,163.8420386388431,2.730700643980718,371.0
100812,162.4854218072068,2.7080903634534463,366.0
101181,162.27845954390585,2.704640992398431,369.0
101550,162.24908293115786,2.704151382185964,369.0
101919,163.56685559544292,2.7261142599240484,369.0
102285,163.85964288918302,2.7309940481530504,366.0
102651,162.1515986413564,2.7025266440226066,366.0
103021,163.8651280362361,2.7310854672706015,370.0
103387,162.20186184835288,2.7033643641392144,366.0
103756,161.76081892012405,2.696013648668734,369.0
104126,163.76727480559683,2.7294545800932806,370.0
104492,164.05537204239764,2.734256200706627,366.0
104857,163.12590271517666,2.7187650452529444,365.0
105224,162.9981228117047,2.716635380195078,367.0
105592,163.14238140275506,2.7190396900459177,368.0
105959,162.10523926458498,2.701753987743083,367.0
106329,164.44937010780706,2.7408228351301176,370.0
106693,166.8189963546384,2.78031660591064,364.0
107052,167.51304041984312,2.7918840069973854,359.0
107410,166.93742945757512,2.782290490959585,358.0
107769,165.4479784156484,2.7574663069274736,359.0
108131,163.38615929667796,2.7231026549446327,362.0
108498,161.42173387557693,2.6903622312596154,367.0
108869,162.18160777472877,2.7030267962454797,371.0
109238,163.45939714260948,2.724323285710158,369.0
109605,162.8592455121705,2.714320758536175,367.0
109973,162.33947117842092,2.705657852973682,368.0
110342,164.39690768326088,2.7399484613876814,369.0
110706,164.61228995235788,2.743538165872631,364.0
111070,161.00654962994903,2.683442493832484,364.0
111442,164.03161340687262,2.733860223447877,372.0
111807,163.81031236942403,2.7301718728237336,365.0
112173,161.7507492621365,2.6958458210356087,366.0
112543,162.60360968452295,2.7100601614087156,370.0
112911,163.97958020060406,2.732993003343401,368.0
113276,162.80503567928025,2.7134172613213376,365.0
113644,163.5168661352578,2.725281102254297,368.0
114010,164.21406669990333,2.7369011116650555,366.0
114375,162.47614108559065,2.7079356847598444,365.0
114744,162.6652817831935,2.7110880297198916,369.0
115112,163.80036477884232,2.730006079647372,368.0
115478,163.9934498475921,2.733224164126535,366.0
115843,163.69584850247293,2.728264141707882,365.0
116209,163.62209419926825,2.7270349033211376,366.0
116575,163.63888213420714,2.7273147022367854,366.0
116941,163.67009796641509,2.727834966106918,366.0
117307,163.7987698619275,2.7299794976987917,366.0
117673,162.80180371733337,2.7133633952888894,366.0
118041,160.58200493809153,2.676366748968192,368.0
118414,164.340703939302,2.7390117323217,373.0
118779,164.51838209532315,2.7419730349220526,365.0
119143,163.7992510377581,2.7299875172959682,364.0
119509,163.9050991639839,2.731751652733065,366.0
119875,164.18690830630658,2.736448471771776,366.0
120240,162.27380850373603,2.704563475062267,365.0
120609,164.2925203982635,2.7382086733043915,369.0
120974,163.3239798772086,2.72206633128681,365.0
121341,161.68169441902288,2.6946949069837145,367.0
121712,165.84362318226536,2.7640603863710895,371.0
122073,165.71863049694468,2.7619771749490782,361.0
122435,163.2144470049014,2.720240783415023,362.0
122802,163.84397160458687,2.730732860076448,367.0
123168,165.35654454997857,2.7559424091663094,366.0
123530,163.92379795927417,2.732063299321236,362.0
123896,163.72457969980312,2.728742994996719,366.0
124262,163.90658654923496,2.7317764424872495,366.0
124628,164.5731989187607,2.742886648646012,366.0
124992,164.97134716745757,2.7495224527909596,364.0
125355,164.28464883678768,2.738077480613128,363.0
125720,164.23880459960648,2.7373134099934413,365.0
126085,163.33198147241413,2.722199691206902,365.0
126452,163.03546860810243,2.7172578101350404,367.0
126820,162.81343176660337,2.7135571961100564,368.0
127188,164.83366571933794,2.747227761988966,368.0
127552,165.83779444866397,2.763963240811066,364.0
127913,164.27868375643015,2.7379780626071692,361.0
128278,164.11527224178167,2.7352545373630277,365.0
128643,164.81747604611178,2.746957934101863,365.0
129007,164.50932556352444,2.7418220927254073,364.0
129371,164.4610839126328,2.7410180652105467,364.0
129735,164.83731577084995,2.7472885961808324,364.0
130098,163.3055959752768,2.72175993292128,363.0
130465,164.08843589642046,2.734807264940341,367.0
130830,164.69728240036576,2.744954706672763,365.0
131194,164.85611709018792,2.7476019515031322,364.0
131557,164.9912708178837,2.749854513631395,363.0
131920,165.08656053613637,2.7514426756022727,363.0
132283,164.16324160422153,2.7360540267370252,363.0
132648,163.30400169791395,2.721733361631899,365.0
133015,165.56143972522207,2.759357328753701,367.0
133377,163.5032419730184,2.72505403288364,362.0
133743,163.4982019205669,2.7249700320094488,366.0
134109,165.2545942119936,2.75424323686656,366.0
134472,165.15717372936996,2.7526195621561658,363.0
134835,166.1146379286556,2.7685772988109267,363.0
135196,165.0405778830051,2.7506762980500854,361.0
135559,163.8321457517239,2.730535762528732,363.0
135925,163.7253548107512,2.7287559135125203,366.0
136291,163.9992646037453,2.7333210767290885,366.0
136656,162.76501825679213,2.712750304279869,365.0
137024,166.08941695969958,2.7681569493283265,368.0
137385,166.1049972744401,2.7684166212406685,361.0
137746,165.18371391263534,2.753061898543922,361.0
138109,164.66988701748755,2.744498116958126,363.0
