rr,hrv_uint8,ee_status,sensor_contact,hr,rr_hr,rr_interval,timestamp_received
"[380, 381, 381]",True,False,Sensor contact not supported,158,"[157, 157, 157]",True,2024-06-19 13:13:15.874814
"[381, 380, 376]",True,False,Sensor contact not supported,157,"[157, 157, 159]",True,2024-06-19 13:13:16.873150
"[380, 380]",True,False,Sensor contact not supported,158,"[157, 157]",True,2024-06-19 13:13:17.871982
"[383, 383, 382]",True,False,Sensor contact not supported,157,"[156, 156, 157]",True,2024-06-19 13:13:18.864210
"[375, 377]",True,False,Sensor contact not supported,157,"[160, 159]",True,2024-06-19 13:13:19.866380
"[380, 380, 380]",True,False,Sensor contact not supported,158,"[157, 157, 157]",True,2024-06-19 13:13:20.861232
"[381, 380, 377]",True,False,Sensor contact not supported,158,"[157, 157, 159]",True,2024-06-19 13:13:21.861945
"[379, 379]",True,False,Sensor contact not supported,158,"[158, 158]",True,2024-06-19 13:13:22.860441
"[380, 378, 377]",True,False,Sensor contact not supported,158,"[157, 158, 159]",True,2024-06-19 13:13:23.854948
"[378, 377, 377]",True,False,Sensor contact not supported,158,"[158, 159, 159]",True,2024-06-19 13:13:24.854646
"[376, 375]",True,False,Sensor contact not supported,158,"[159, 160]",True,2024-06-19 13:13:25.845328
"[375, 376, 377]",True,False,Sensor contact not supported,159,"[160, 159, 159]",True,2024-06-19 13:13:26.843859
"[375, 375, 377]",True,False,Sensor contact not supported,159,"[160, 160, 159]",True,2024-06-19 13:13:27.841156
"[378, 374]",True,False,Sensor contact not supported,159,"[158, 160]",True,2024-06-19 13:13:29.841974
"[375, 375, 375]",True,False,Sensor contact not supported,159,"[160, 160, 160]",True,2024-06-19 13:13:29.841974
"[375, 375, 375]",True,False,Sensor contact not supported,160,"[160, 160, 160]",True,2024-06-19 13:13:30.833135
"[374, 375]",True,False,Sensor contact not supported,160,"[160, 160]",True,2024-06-19 13:13:31.837231
"[374, 374, 375]",True,False,Sensor contact not supported,160,"[160, 160, 160]",True,2024-06-19 13:13:32.834580
"[375, 374, 370]",True,False,Sensor contact not supported,160,"[160, 160, 162]",True,2024-06-19 13:13:33.825324
"[372, 375]",True,False,Sensor contact not supported,161,"[161, 160]",True,2024-06-19 13:13:34.823655
"[375, 376, 376]",True,False,Sensor contact not supported,160,"[160, 159, 159]",True,2024-06-19 13:13:35.826992
"[375, 374, 372]",True,False,Sensor contact not supported,160,"[160, 160, 161]",True,2024-06-19 13:13:36.824501
"[372, 372]",True,False,Sensor contact not supported,160,"[161, 161]",True,2024-06-19 13:13:37.821091
"[375, 375, 375]",True,False,Sensor contact not supported,160,"[160, 160, 160]",True,2024-06-19 13:13:38.816227
"[368, 368, 375]",True,False,Sensor contact not supported,161,"[163, 163, 160]",True,2024-06-19 13:13:39.814492
"[371, 369]",True,False,Sensor contact not supported,161,"[161, 162]",True,2024-06-19 13:13:40.813889
"[370, 372, 372]",True,False,Sensor contact not supported,161,"[162, 161, 161]",True,2024-06-19 13:13:41.809460
"[372, 369, 367]",True,False,Sensor contact not supported,161,"[161, 162, 163]",True,2024-06-19 13:13:42.803718
"[374, 369]",True,False,Sensor contact not supported,162,"[160, 162]",True,2024-06-19 13:13:43.805935
"[369, 369, 369]",True,False,Sensor contact not supported,162,"[162, 162, 162]",True,2024-06-19 13:13:45.800588
"[368, 368, 371]",True,False,Sensor contact not supported,162,"[163, 163, 161]",True,2024-06-19 13:13:45.800588
"[370, 370, 366]",True,False,Sensor contact not supported,162,"[162, 162, 163]",True,2024-06-19 13:13:46.792392
"[363, 365]",True,False,Sensor contact not supported,163,"[165, 164]",True,2024-06-19 13:13:47.795953
"[368, 371, 374]",True,False,Sensor contact not supported,163,"[163, 161, 160]",True,2024-06-19 13:13:49.792649
"[374, 372, 368]",True,False,Sensor contact not supported,162,"[160, 161, 163]",True,2024-06-19 13:13:49.792649
"[366, 367]",True,False,Sensor contact not supported,162,"[163, 163]",True,2024-06-19 13:13:50.787981
"[368, 370, 369]",True,False,Sensor contact not supported,163,"[163, 162, 162]",True,2024-06-19 13:13:51.786159
"[369, 369, 368]",True,False,Sensor contact not supported,163,"[162, 162, 163]",True,2024-06-19 13:13:52.777686
"[363, 367, 370]",True,False,Sensor contact not supported,163,"[165, 163, 162]",True,2024-06-19 13:13:53.781546
"[367, 369]",True,False,Sensor contact not supported,163,"[163, 162]",True,2024-06-19 13:13:54.779095
"[370, 369, 367]",True,False,Sensor contact not supported,163,"[162, 162, 163]",True,2024-06-19 13:13:55.777662
"[366, 370, 366]",True,False,Sensor contact not supported,163,"[163, 162, 163]",True,2024-06-19 13:13:56.774460
"[370, 371]",True,False,Sensor contact not supported,163,"[162, 161]",True,2024-06-19 13:13:58.269430
"[366, 366, 367]",True,False,Sensor contact not supported,163,"[163, 163, 163]",True,2024-06-19 13:13:59.267725
"[368, 368, 370]",True,False,Sensor contact not supported,163,"[163, 163, 162]",True,2024-06-19 13:14:00.263165
"[365, 360, 358]",True,False,Sensor contact not supported,163,"[164, 166, 167]",True,2024-06-19 13:14:01.256582
"[359, 361]",True,False,Sensor contact not supported,165,"[167, 166]",True,2024-06-19 13:14:02.254607
"[365, 370, 370]",True,False,Sensor contact not supported,165,"[164, 162, 162]",True,2024-06-19 13:14:03.258438
"[368, 368, 369]",True,False,Sensor contact not supported,164,"[163, 163, 162]",True,2024-06-19 13:14:04.253149
"[367, 364, 369]",True,False,Sensor contact not supported,163,"[163, 164, 162]",True,2024-06-19 13:14:05.246573
"[368, 366]",True,False,Sensor contact not supported,163,"[163, 163]",True,2024-06-19 13:14:06.250723
"[369, 370, 367]",True,False,Sensor contact not supported,163,"[162, 162, 163]",True,2024-06-19 13:14:07.242132
"[367, 368, 366]",True,False,Sensor contact not supported,163,"[163, 163, 163]",True,2024-06-19 13:14:08.245596
"[367, 369, 368]",True,False,Sensor contact not supported,163,"[163, 162, 163]",True,2024-06-19 13:14:09.242350
"[366, 366]",True,False,Sensor contact not supported,163,"[163, 163]",True,2024-06-19 13:14:10.235008
"[366, 366, 367]",True,False,Sensor contact not supported,163,"[163, 163, 163]",True,2024-06-19 13:14:11.238405
"[366, 366, 369]",True,False,Sensor contact not supported,164,"[163, 163, 162]",True,2024-06-19 13:14:12.230293
"[373, 365]",True,False,Sensor contact not supported,163,"[160, 164]",True,2024-06-19 13:14:13.228214
"[364, 366, 366]",True,False,Sensor contact not supported,163,"[164, 163, 163]",True,2024-06-19 13:14:14.223899
"[365, 369, 365]",True,False,Sensor contact not supported,164,"[164, 162, 164]",True,2024-06-19 13:14:15.272175
"[367, 371, 363]",True,False,Sensor contact not supported,163,"[163, 161, 165]",True,2024-06-19 13:14:16.225984
"[362, 366]",True,False,Sensor contact not supported,164,"[165, 163]",True,2024-06-19 13:14:17.216591
"[367, 364, 365]",True,False,Sensor contact not supported,164,"[163, 164, 164]",True,2024-06-19 13:14:18.214477
"[366, 366, 365]",True,False,Sensor contact not supported,164,"[163, 163, 164]",True,2024-06-19 13:14:19.211533
"[364, 364, 365]",True,False,Sensor contact not supported,164,"[164, 164, 164]",True,2024-06-19 13:14:20.216014
"[366, 367]",True,False,Sensor contact not supported,164,"[163, 163]",True,2024-06-19 13:14:21.213451
"[368, 366, 363]",True,False,Sensor contact not supported,164,"[163, 163, 165]",True,2024-06-19 13:14:22.206674
"[363, 365, 365]",True,False,Sensor contact not supported,164,"[165, 164, 164]",True,2024-06-19 13:14:23.203083
"[364, 364]",True,False,Sensor contact not supported,164,"[164, 164]",True,2024-06-19 13:14:24.201247
"[364, 365, 367]",True,False,Sensor contact not supported,164,"[164, 164, 163]",True,2024-06-19 13:14:25.201497
"[365, 364, 364]",True,False,Sensor contact not supported,164,"[164, 164, 164]",True,2024-06-19 13:14:26.200742
"[363, 363, 365]",True,False,Sensor contact not supported,165,"[165, 165, 164]",True,2024-06-19 13:14:28.196398
"[367, 362]",True,False,Sensor contact not supported,164,"[163, 165]",True,2024-06-19 13:14:28.196398
"[367, 367, 363]",True,False,Sensor contact not supported,164,"[163, 163, 165]",True,2024-06-19 13:14:29.692501
"[363, 361, 363]",True,False,Sensor contact not supported,165,"[165, 166, 165]",True,2024-06-19 13:14:30.190979
"[366, 366, 366]",True,False,Sensor contact not supported,165,"[163, 163, 163]",True,2024-06-19 13:14:31.183589
"[368, 362]",True,False,Sensor contact not supported,164,"[163, 165]",True,2024-06-19 13:14:32.179241
"[361, 362, 364]",True,False,Sensor contact not supported,165,"[166, 165, 164]",True,2024-06-19 13:14:33.183241
"[364, 364, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 13:14:34.180757
"[364, 365, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 13:14:35.176150
"[360, 359]",True,False,Sensor contact not supported,165,"[166, 167]",True,2024-06-19 13:14:36.169339
"[360, 362, 364]",True,False,Sensor contact not supported,166,"[166, 165, 164]",True,2024-06-19 13:14:37.173820
"[364, 364, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 13:14:38.166814
"[364, 363, 362]",True,False,Sensor contact not supported,165,"[164, 165, 165]",True,2024-06-19 13:14:39.168592
"[358, 357]",True,False,Sensor contact not supported,165,"[167, 168]",True,2024-06-19 13:14:40.162957
"[360, 361, 363]",True,False,Sensor contact not supported,166,"[166, 166, 165]",True,2024-06-19 13:14:41.155862
"[363, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 13:14:42.160669
"[362, 361, 361]",True,False,Sensor contact not supported,166,"[165, 166, 166]",True,2024-06-19 13:14:43.151410
"[364, 360, 357]",True,False,Sensor contact not supported,166,"[164, 166, 168]",True,2024-06-19 13:14:44.156299
"[362, 364]",True,False,Sensor contact not supported,166,"[165, 164]",True,2024-06-19 13:14:45.151553
"[364, 360, 356]",True,False,Sensor contact not supported,166,"[164, 166, 168]",True,2024-06-19 13:14:46.150811
"[361, 362, 359]",True,False,Sensor contact not supported,166,"[166, 165, 167]",True,2024-06-19 13:14:47.148197
"[361, 363, 362]",True,False,Sensor contact not supported,166,"[166, 165, 165]",True,2024-06-19 13:14:48.143084
"[365, 361]",True,False,Sensor contact not supported,166,"[164, 166]",True,2024-06-19 13:14:49.141140
"[358, 360, 361]",True,False,Sensor contact not supported,166,"[167, 166, 166]",True,2024-06-19 13:14:50.137076
"[361, 361, 361]",True,False,Sensor contact not supported,166,"[166, 166, 166]",True,2024-06-19 13:14:51.139273
"[362, 363, 364]",True,False,Sensor contact not supported,166,"[165, 165, 164]",True,2024-06-19 13:14:52.134718
"[363, 360]",True,False,Sensor contact not supported,166,"[165, 166]",True,2024-06-19 13:14:53.131904
"[358, 360, 362]",True,False,Sensor contact not supported,166,"[167, 166, 165]",True,2024-06-19 13:14:54.129226
"[362, 362, 364]",True,False,Sensor contact not supported,166,"[165, 165, 164]",True,2024-06-19 13:14:55.129054
"[364, 363, 360]",True,False,Sensor contact not supported,165,"[164, 165, 166]",True,2024-06-19 13:14:56.125769
"[358, 360]",True,False,Sensor contact not supported,166,"[167, 166]",True,2024-06-19 13:14:57.123190
"[360, 359, 363]",True,False,Sensor contact not supported,166,"[166, 167, 165]",True,2024-06-19 13:14:58.115235
"[363, 361, 362]",True,False,Sensor contact not supported,166,"[165, 166, 165]",True,2024-06-19 13:14:59.111706
"[363, 363, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 13:15:00.109222
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 13:15:01.109060
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 13:15:02.107426
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 13:15:03.104483
"[364, 365, 362]",True,False,Sensor contact not supported,165,"[164, 164, 165]",True,2024-06-19 13:15:04.099163
"[360, 360, 361]",True,False,Sensor contact not supported,166,"[166, 166, 166]",True,2024-06-19 13:15:05.097126
"[365, 363]",True,False,Sensor contact not supported,166,"[164, 165]",True,2024-06-19 13:15:06.094384
"[362, 367, 364]",True,False,Sensor contact not supported,165,"[165, 163, 164]",True,2024-06-19 13:15:07.096689
"[362, 361, 359]",True,False,Sensor contact not supported,165,"[165, 166, 167]",True,2024-06-19 13:15:08.091697
"[360, 365, 363]",True,False,Sensor contact not supported,166,"[166, 164, 165]",True,2024-06-19 13:15:09.091980
"[362, 362]",True,False,Sensor contact not supported,165,"[165, 165]",True,2024-06-19 13:15:10.090421
"[362, 365, 364]",True,False,Sensor contact not supported,165,"[165, 164, 164]",True,2024-06-19 13:15:11.088750
"[361, 361, 359]",True,False,Sensor contact not supported,165,"[166, 166, 167]",True,2024-06-19 13:15:12.081177
"[358, 360, 363]",True,False,Sensor contact not supported,166,"[167, 166, 165]",True,2024-06-19 13:15:13.081923
"[363, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 13:15:14.076158
"[363, 364, 362]",True,False,Sensor contact not supported,166,"[165, 164, 165]",True,2024-06-19 13:15:15.072312
"[359, 358, 359]",True,False,Sensor contact not supported,166,"[167, 167, 167]",True,2024-06-19 13:15:16.076348
"[359, 359, 362]",True,False,Sensor contact not supported,166,"[167, 167, 165]",True,2024-06-19 13:15:17.068116
"[361, 355, 354]",True,False,Sensor contact not supported,167,"[166, 169, 169]",True,2024-06-19 13:15:18.069925
"[356, 359]",True,False,Sensor contact not supported,167,"[168, 167]",True,2024-06-19 13:15:19.067288
"[360, 359, 360]",True,False,Sensor contact not supported,167,"[166, 167, 166]",True,2024-06-19 13:15:20.065775
"[358, 357, 366]",True,False,Sensor contact not supported,167,"[167, 168, 163]",True,2024-06-19 13:15:21.056450
"[360, 355, 360]",True,False,Sensor contact not supported,167,"[166, 169, 166]",True,2024-06-19 13:15:22.057573
"[361, 364]",True,False,Sensor contact not supported,167,"[166, 164]",True,2024-06-19 13:15:23.055561
"[360, 358, 360]",True,False,Sensor contact not supported,166,"[166, 167, 166]",True,2024-06-19 13:15:24.055916
"[359, 357, 357]",True,False,Sensor contact not supported,167,"[167, 168, 168]",True,2024-06-19 13:15:25.047283
"[357, 358, 361]",True,False,Sensor contact not supported,167,"[168, 167, 166]",True,2024-06-19 13:15:26.045810
"[361, 360, 359]",True,False,Sensor contact not supported,167,"[166, 166, 167]",True,2024-06-19 13:15:27.047665
"[359, 361]",True,False,Sensor contact not supported,167,"[167, 166]",True,2024-06-19 13:15:28.046131
"[361, 358, 358]",True,False,Sensor contact not supported,167,"[166, 167, 167]",True,2024-06-19 13:15:29.037470
"[359, 360, 360]",True,False,Sensor contact not supported,167,"[167, 166, 166]",True,2024-06-19 13:15:30.038961
"[361, 361, 361]",True,False,Sensor contact not supported,167,"[166, 166, 166]",True,2024-06-19 13:15:31.038604
"[363, 363]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 13:15:32.035369
"[359, 359, 359]",True,False,Sensor contact not supported,166,"[167, 167, 167]",True,2024-06-19 13:15:33.028305
"[359, 361, 360]",True,False,Sensor contact not supported,167,"[167, 166, 166]",True,2024-06-19 13:15:34.030176
"[359, 365, 362]",True,False,Sensor contact not supported,166,"[167, 164, 165]",True,2024-06-19 13:15:35.027867
"[359, 364, 363]",True,False,Sensor contact not supported,166,"[167, 164, 165]",True,2024-06-19 13:15:36.022471
"[362, 361]",True,False,Sensor contact not supported,166,"[165, 166]",True,2024-06-19 13:15:37.023195
"[360, 359, 359]",True,False,Sensor contact not supported,166,"[166, 167, 167]",True,2024-06-19 13:15:38.015807
"[360, 361, 362]",True,False,Sensor contact not supported,166,"[166, 166, 165]",True,2024-06-19 13:15:39.017952
