rr,hrv_uint8,ee_status,sensor_contact,hr,rr_hr,rr_interval,timestamp_received
[730],True,False,Sensor contact not supported,82,[82],True,2024-06-19 11:50:53.229155
"[730, 730]",True,False,Sensor contact not supported,82,"[82, 82]",True,2024-06-19 11:50:54.233254
[730],True,False,Sensor contact not supported,82,[82],True,2024-06-19 11:50:55.230233
[730],True,False,Sensor contact not supported,82,[82],True,2024-06-19 11:50:56.228392
"[730, 708]",True,False,Sensor contact not supported,82,"[82, 84]",True,2024-06-19 11:50:57.226076
[677],True,False,Sensor contact not supported,82,[88],True,2024-06-19 11:50:58.220505
"[679, 645]",True,False,Sensor contact not supported,83,"[88, 93]",True,2024-06-19 11:50:59.216569
"[606, 563]",True,False,Sensor contact not supported,86,"[99, 106]",True,2024-06-19 11:51:00.212025
"[546, 541]",True,False,Sensor contact not supported,98,"[109, 110]",True,2024-06-19 11:51:01.216443
"[532, 527]",True,False,Sensor contact not supported,102,"[112, 113]",True,2024-06-19 11:51:02.212640
"[524, 520]",True,False,Sensor contact not supported,106,"[114, 115]",True,2024-06-19 11:51:03.210702
"[512, 505]",True,False,Sensor contact not supported,110,"[117, 118]",True,2024-06-19 11:51:04.201452
"[501, 494]",True,False,Sensor contact not supported,113,"[119, 121]",True,2024-06-19 11:51:05.198621
"[490, 488]",True,False,Sensor contact not supported,116,"[122, 122]",True,2024-06-19 11:51:06.200708
"[480, 474]",True,False,Sensor contact not supported,119,"[125, 126]",True,2024-06-19 11:51:07.201109
"[472, 467]",True,False,Sensor contact not supported,121,"[127, 128]",True,2024-06-19 11:51:08.191291
"[461, 459, 456]",True,False,Sensor contact not supported,125,"[130, 130, 131]",True,2024-06-19 11:51:09.195890
"[451, 449]",True,False,Sensor contact not supported,127,"[133, 133]",True,2024-06-19 11:51:11.257474
"[449, 444]",True,False,Sensor contact not supported,130,"[133, 135]",True,2024-06-19 11:51:11.258473
"[433, 426]",True,False,Sensor contact not supported,132,"[138, 140]",True,2024-06-19 11:51:12.183057
"[437, 444, 428]",True,False,Sensor contact not supported,135,"[137, 135, 140]",True,2024-06-19 11:51:13.178948
"[427, 424]",True,False,Sensor contact not supported,136,"[140, 141]",True,2024-06-19 11:51:14.183890
"[422, 422, 416]",True,False,Sensor contact not supported,139,"[142, 142, 144]",True,2024-06-19 11:51:15.173952
"[416, 420]",True,False,Sensor contact not supported,141,"[144, 142]",True,2024-06-19 11:51:16.171093
"[416, 412]",True,False,Sensor contact not supported,142,"[144, 145]",True,2024-06-19 11:51:17.176563
"[412, 411, 403]",True,False,Sensor contact not supported,143,"[145, 145, 148]",True,2024-06-19 11:51:18.173374
"[402, 404]",True,False,Sensor contact not supported,145,"[149, 148]",True,2024-06-19 11:51:19.172328
"[409, 396, 398]",True,False,Sensor contact not supported,147,"[146, 151, 150]",True,2024-06-19 11:51:20.168371
"[400, 399]",True,False,Sensor contact not supported,148,"[150, 150]",True,2024-06-19 11:51:21.165984
"[396, 399, 394]",True,False,Sensor contact not supported,149,"[151, 150, 152]",True,2024-06-19 11:51:22.163166
"[394, 394]",True,False,Sensor contact not supported,150,"[152, 152]",True,2024-06-19 11:51:23.155779
"[394, 393, 393]",True,False,Sensor contact not supported,151,"[152, 152, 152]",True,2024-06-19 11:51:24.158716
"[393, 392, 391]",True,False,Sensor contact not supported,152,"[152, 153, 153]",True,2024-06-19 11:51:25.155958
"[391, 392]",True,False,Sensor contact not supported,152,"[153, 153]",True,2024-06-19 11:51:26.153364
"[391, 390, 388]",True,False,Sensor contact not supported,153,"[153, 153, 154]",True,2024-06-19 11:51:27.151378
"[388, 390]",True,False,Sensor contact not supported,153,"[154, 153]",True,2024-06-19 11:51:28.148930
"[390, 389, 388]",True,False,Sensor contact not supported,154,"[153, 154, 154]",True,2024-06-19 11:51:29.145886
"[388, 386, 383]",True,False,Sensor contact not supported,154,"[154, 155, 156]",True,2024-06-19 11:51:30.143952
"[386, 389]",True,False,Sensor contact not supported,155,"[155, 154]",True,2024-06-19 11:51:31.133583
"[386, 383, 382]",True,False,Sensor contact not supported,155,"[155, 156, 157]",True,2024-06-19 11:51:32.139045
"[382, 383]",True,False,Sensor contact not supported,156,"[157, 156]",True,2024-06-19 11:51:33.135735
"[385, 384, 383]",True,False,Sensor contact not supported,156,"[155, 156, 156]",True,2024-06-19 11:51:34.133895
"[382, 385]",True,False,Sensor contact not supported,156,"[157, 155]",True,2024-06-19 11:51:35.131347
"[385, 384, 377]",True,False,Sensor contact not supported,156,"[155, 156, 159]",True,2024-06-19 11:51:36.125531
"[384, 387, 383]",True,False,Sensor contact not supported,156,"[156, 155, 156]",True,2024-06-19 11:51:37.122216
"[382, 379]",True,False,Sensor contact not supported,156,"[157, 158]",True,2024-06-19 11:51:38.119358
"[382, 383, 383]",True,False,Sensor contact not supported,157,"[157, 156, 156]",True,2024-06-19 11:51:39.116227
"[384, 378, 381]",True,False,Sensor contact not supported,157,"[156, 158, 157]",True,2024-06-19 11:51:40.112227
"[386, 383]",True,False,Sensor contact not supported,157,"[155, 156]",True,2024-06-19 11:51:41.116480
"[381, 381, 381]",True,False,Sensor contact not supported,157,"[157, 157, 157]",True,2024-06-19 11:51:42.113340
"[382, 383]",True,False,Sensor contact not supported,157,"[157, 156]",True,2024-06-19 11:51:43.111073
"[382, 379, 378]",True,False,Sensor contact not supported,157,"[157, 158, 158]",True,2024-06-19 11:51:44.108939
"[383, 384, 381]",True,False,Sensor contact not supported,157,"[156, 156, 157]",True,2024-06-19 11:51:45.105977
"[380, 381]",True,False,Sensor contact not supported,157,"[157, 157]",True,2024-06-19 11:51:47.101207
"[382, 379, 382]",True,False,Sensor contact not supported,157,"[157, 158, 157]",True,2024-06-19 11:51:47.103065
"[384, 381, 377]",True,False,Sensor contact not supported,157,"[156, 157, 159]",True,2024-06-19 11:51:48.094677
"[381, 381]",True,False,Sensor contact not supported,157,"[157, 157]",True,2024-06-19 11:51:49.096345
"[381, 382, 387]",True,False,Sensor contact not supported,157,"[157, 157, 155]",True,2024-06-19 11:51:50.087970
"[379, 380]",True,False,Sensor contact not supported,157,"[158, 157]",True,2024-06-19 11:51:51.091333
"[379, 377, 382]",True,False,Sensor contact not supported,157,"[158, 159, 157]",True,2024-06-19 11:51:52.085623
"[383, 379, 381]",True,False,Sensor contact not supported,157,"[156, 158, 157]",True,2024-06-19 11:51:54.082591
"[381, 386]",True,False,Sensor contact not supported,157,"[157, 155]",True,2024-06-19 11:51:54.084510
"[378, 378, 385]",True,False,Sensor contact not supported,157,"[158, 158, 155]",True,2024-06-19 11:51:55.075180
"[378, 382]",True,False,Sensor contact not supported,157,"[158, 157]",True,2024-06-19 11:51:56.078576
"[383, 381, 378]",True,False,Sensor contact not supported,157,"[156, 157, 158]",True,2024-06-19 11:51:57.072809
"[376, 376, 377]",True,False,Sensor contact not supported,158,"[159, 159, 159]",True,2024-06-19 11:51:58.068612
"[379, 380]",True,False,Sensor contact not supported,158,"[158, 157]",True,2024-06-19 11:51:59.065487
"[380, 381, 381]",True,False,Sensor contact not supported,158,"[157, 157, 157]",True,2024-06-19 11:52:00.068853
"[381, 382, 378]",True,False,Sensor contact not supported,158,"[157, 157, 158]",True,2024-06-19 11:52:01.065952
"[377, 380]",True,False,Sensor contact not supported,158,"[159, 157]",True,2024-06-19 11:52:02.063840
"[381, 383, 383]",True,False,Sensor contact not supported,158,"[157, 156, 156]",True,2024-06-19 11:52:03.054269
"[379, 376]",True,False,Sensor contact not supported,157,"[158, 159]",True,2024-06-19 11:52:04.054709
"[378, 380, 380]",True,False,Sensor contact not supported,158,"[158, 157, 157]",True,2024-06-19 11:52:06.053494
"[380, 381, 380]",True,False,Sensor contact not supported,158,"[157, 157, 157]",True,2024-06-19 11:52:06.056583
"[378, 379]",True,False,Sensor contact not supported,158,"[158, 158]",True,2024-06-19 11:52:07.044596
"[380, 379, 378]",True,False,Sensor contact not supported,158,"[157, 158, 158]",True,2024-06-19 11:52:08.048332
"[378, 378, 377]",True,False,Sensor contact not supported,158,"[158, 158, 159]",True,2024-06-19 11:52:09.059335
"[377, 376]",True,False,Sensor contact not supported,158,"[159, 159]",True,2024-06-19 11:52:10.043673
"[375, 375, 376]",True,False,Sensor contact not supported,159,"[160, 160, 159]",True,2024-06-19 11:52:11.037788
"[377, 375, 375]",True,False,Sensor contact not supported,159,"[159, 160, 160]",True,2024-06-19 11:52:12.038872
"[377, 378]",True,False,Sensor contact not supported,159,"[159, 158]",True,2024-06-19 11:52:13.029340
"[373, 375, 374]",True,False,Sensor contact not supported,159,"[160, 160, 160]",True,2024-06-19 11:52:14.033860
"[375, 375, 375]",True,False,Sensor contact not supported,160,"[160, 160, 160]",True,2024-06-19 11:52:15.031502
"[375, 373]",True,False,Sensor contact not supported,160,"[160, 160]",True,2024-06-19 11:52:16.028806
"[375, 373, 374]",True,False,Sensor contact not supported,160,"[160, 160, 160]",True,2024-06-19 11:52:17.022820
"[375, 375, 373]",True,False,Sensor contact not supported,160,"[160, 160, 160]",True,2024-06-19 11:52:18.016530
"[370, 373]",True,False,Sensor contact not supported,160,"[162, 160]",True,2024-06-19 11:52:19.021111
"[375, 375, 376]",True,False,Sensor contact not supported,160,"[160, 160, 159]",True,2024-06-19 11:52:20.013400
"[376, 375, 374]",True,False,Sensor contact not supported,160,"[159, 160, 160]",True,2024-06-19 11:52:21.009579
"[372, 372]",True,False,Sensor contact not supported,160,"[161, 161]",True,2024-06-19 11:52:22.013328
"[373, 375, 375]",True,False,Sensor contact not supported,160,"[160, 160, 160]",True,2024-06-19 11:52:23.010721
"[374, 368, 369]",True,False,Sensor contact not supported,161,"[160, 163, 162]",True,2024-06-19 11:52:24.008862
"[375, 371]",True,False,Sensor contact not supported,161,"[160, 161]",True,2024-06-19 11:52:26.003200
"[369, 370, 372]",True,False,Sensor contact not supported,161,"[162, 162, 161]",True,2024-06-19 11:52:26.005849
"[372, 372, 368]",True,False,Sensor contact not supported,161,"[161, 161, 163]",True,2024-06-19 11:52:27.000837
"[367, 375, 368]",True,False,Sensor contact not supported,162,"[163, 160, 163]",True,2024-06-19 11:52:27.993701
"[370, 369]",True,False,Sensor contact not supported,162,"[162, 162]",True,2024-06-19 11:52:28.988840
"[369, 367, 368]",True,False,Sensor contact not supported,162,"[162, 163, 163]",True,2024-06-19 11:52:29.989629
"[371, 370, 371]",True,False,Sensor contact not supported,162,"[161, 162, 161]",True,2024-06-19 11:52:30.990855
"[365, 363]",True,False,Sensor contact not supported,162,"[164, 165]",True,2024-06-19 11:52:32.985936
"[365, 369, 372]",True,False,Sensor contact not supported,163,"[164, 162, 161]",True,2024-06-19 11:52:32.987933
"[374, 374, 371]",True,False,Sensor contact not supported,162,"[160, 160, 161]",True,2024-06-19 11:52:33.983063
"[366, 367, 367]",True,False,Sensor contact not supported,162,"[163, 163, 163]",True,2024-06-19 11:52:34.973537
"[369, 369]",True,False,Sensor contact not supported,163,"[162, 162]",True,2024-06-19 11:52:35.978906
"[369, 369, 369]",True,False,Sensor contact not supported,163,"[162, 162, 162]",True,2024-06-19 11:52:36.976269
"[365, 364, 369]",True,False,Sensor contact not supported,163,"[164, 164, 162]",True,2024-06-19 11:52:37.973267
"[369, 368]",True,False,Sensor contact not supported,163,"[162, 163]",True,2024-06-19 11:52:38.966025
"[369, 370, 368]",True,False,Sensor contact not supported,163,"[162, 162, 163]",True,2024-06-19 11:52:39.961096
"[366, 367, 368]",True,False,Sensor contact not supported,163,"[163, 163, 163]",True,2024-06-19 11:52:40.964257
"[367, 370]",True,False,Sensor contact not supported,163,"[163, 162]",True,2024-06-19 11:52:41.963562
"[369, 366, 366]",True,False,Sensor contact not supported,163,"[162, 163, 163]",True,2024-06-19 11:52:42.961018
"[368, 368, 368]",True,False,Sensor contact not supported,163,"[163, 163, 163]",True,2024-06-19 11:52:43.952245
"[369, 364, 359]",True,False,Sensor contact not supported,163,"[162, 164, 167]",True,2024-06-19 11:52:45.953387
"[358, 359]",True,False,Sensor contact not supported,164,"[167, 167]",True,2024-06-19 11:52:45.955386
"[363, 367, 371]",True,False,Sensor contact not supported,165,"[165, 163, 161]",True,2024-06-19 11:52:46.950824
"[370, 367, 368]",True,False,Sensor contact not supported,164,"[162, 163, 163]",True,2024-06-19 11:52:47.945252
"[369, 365, 364]",True,False,Sensor contact not supported,163,"[162, 164, 164]",True,2024-06-19 11:52:48.942212
"[372, 366]",True,False,Sensor contact not supported,163,"[161, 163]",True,2024-06-19 11:52:49.942086
"[366, 370, 369]",True,False,Sensor contact not supported,163,"[163, 162, 162]",True,2024-06-19 11:52:50.940851
"[367, 367, 367]",True,False,Sensor contact not supported,163,"[163, 163, 163]",True,2024-06-19 11:52:51.932867
"[366, 368]",True,False,Sensor contact not supported,163,"[163, 163]",True,2024-06-19 11:52:52.935784
"[369, 367, 366]",True,False,Sensor contact not supported,163,"[162, 163, 163]",True,2024-06-19 11:52:53.933000
"[366, 366, 367]",True,False,Sensor contact not supported,163,"[163, 163, 163]",True,2024-06-19 11:52:54.931317
"[366, 366, 367]",True,False,Sensor contact not supported,164,"[163, 163, 163]",True,2024-06-19 11:52:55.925157
"[371, 370]",True,False,Sensor contact not supported,163,"[161, 162]",True,2024-06-19 11:52:56.921917
"[365, 365, 366]",True,False,Sensor contact not supported,163,"[164, 164, 163]",True,2024-06-19 11:52:57.923006
"[366, 367, 368]",True,False,Sensor contact not supported,164,"[163, 163, 163]",True,2024-06-19 11:52:58.920650
"[365, 368, 369]",True,False,Sensor contact not supported,164,"[164, 163, 162]",True,2024-06-19 11:52:59.918735
"[362, 362]",True,False,Sensor contact not supported,164,"[165, 165]",True,2024-06-19 11:53:00.916391
"[367, 366, 363]",True,False,Sensor contact not supported,164,"[163, 163, 165]",True,2024-06-19 11:53:01.911367
"[366, 366, 366]",True,False,Sensor contact not supported,164,"[163, 163, 163]",True,2024-06-19 11:53:02.910738
"[364, 363, 365]",True,False,Sensor contact not supported,164,"[164, 165, 164]",True,2024-06-19 11:53:04.407333
"[365, 367]",True,False,Sensor contact not supported,164,"[164, 163]",True,2024-06-19 11:53:05.404092
"[368, 368, 365]",True,False,Sensor contact not supported,164,"[163, 163, 164]",True,2024-06-19 11:53:06.402518
"[362, 364, 365]",True,False,Sensor contact not supported,164,"[165, 164, 164]",True,2024-06-19 11:53:07.399273
"[364, 364]",True,False,Sensor contact not supported,164,"[164, 164]",True,2024-06-19 11:53:08.397030
"[365, 364, 366]",True,False,Sensor contact not supported,164,"[164, 164, 163]",True,2024-06-19 11:53:09.395428
"[366, 365, 364]",True,False,Sensor contact not supported,164,"[163, 164, 164]",True,2024-06-19 11:53:10.388404
"[363, 363, 364]",True,False,Sensor contact not supported,165,"[165, 165, 164]",True,2024-06-19 11:53:11.389567
"[366, 365]",True,False,Sensor contact not supported,165,"[163, 164]",True,2024-06-19 11:53:12.387215
"[364, 367, 365]",True,False,Sensor contact not supported,164,"[164, 163, 164]",True,2024-06-19 11:53:13.384856
"[363, 362, 361]",True,False,Sensor contact not supported,165,"[165, 165, 166]",True,2024-06-19 11:53:14.382024
"[364, 366, 366]",True,False,Sensor contact not supported,165,"[164, 163, 163]",True,2024-06-19 11:53:15.380129
"[366, 367]",True,False,Sensor contact not supported,164,"[163, 163]",True,2024-06-19 11:53:16.377615
"[361, 361, 363]",True,False,Sensor contact not supported,165,"[166, 166, 165]",True,2024-06-19 11:53:17.373162
"[364, 364, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 11:53:18.371440
"[364, 363, 366]",True,False,Sensor contact not supported,165,"[164, 165, 163]",True,2024-06-19 11:53:19.370068
"[363, 359]",True,False,Sensor contact not supported,165,"[165, 167]",True,2024-06-19 11:53:20.366774
"[360, 360, 363]",True,False,Sensor contact not supported,166,"[166, 166, 165]",True,2024-06-19 11:53:21.363873
"[364, 364, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 11:53:22.361419
"[364, 363, 363]",True,False,Sensor contact not supported,165,"[164, 165, 165]",True,2024-06-19 11:53:23.359234
"[361, 357, 358]",True,False,Sensor contact not supported,166,"[166, 168, 167]",True,2024-06-19 11:53:24.356866
"[360, 362]",True,False,Sensor contact not supported,166,"[166, 165]",True,2024-06-19 11:53:25.354790
"[363, 363, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 11:53:26.351721
"[362, 362, 361]",True,False,Sensor contact not supported,166,"[165, 165, 166]",True,2024-06-19 11:53:27.349567
"[362, 364]",True,False,Sensor contact not supported,166,"[165, 164]",True,2024-06-19 11:53:28.347517
"[359, 358, 362]",True,False,Sensor contact not supported,166,"[167, 167, 165]",True,2024-06-19 11:53:29.344697
"[364, 363, 359]",True,False,Sensor contact not supported,166,"[164, 165, 167]",True,2024-06-19 11:53:30.341953
"[357, 362, 361]",True,False,Sensor contact not supported,166,"[168, 165, 166]",True,2024-06-19 11:53:31.334212
"[359, 362, 363]",True,False,Sensor contact not supported,166,"[167, 165, 165]",True,2024-06-19 11:53:32.329738
"[362, 366]",True,False,Sensor contact not supported,166,"[165, 163]",True,2024-06-19 11:53:33.328575
"[360, 358, 360]",True,False,Sensor contact not supported,166,"[166, 167, 166]",True,2024-06-19 11:53:34.332077
"[361, 361, 361]",True,False,Sensor contact not supported,166,"[166, 166, 166]",True,2024-06-19 11:53:35.327203
"[361, 363, 364]",True,False,Sensor contact not supported,166,"[166, 165, 164]",True,2024-06-19 11:53:36.320437
"[364, 363]",True,False,Sensor contact not supported,166,"[164, 165]",True,2024-06-19 11:53:37.324217
"[359, 358, 361]",True,False,Sensor contact not supported,166,"[167, 167, 166]",True,2024-06-19 11:53:38.323351
"[363, 361, 362]",True,False,Sensor contact not supported,166,"[165, 166, 165]",True,2024-06-19 11:53:39.319331
"[364, 364, 363]",True,False,Sensor contact not supported,165,"[164, 164, 165]",True,2024-06-19 11:53:40.317151
"[359, 359, 360]",True,False,Sensor contact not supported,166,"[167, 167, 166]",True,2024-06-19 11:53:41.308923
"[359, 360]",True,False,Sensor contact not supported,166,"[167, 166]",True,2024-06-19 11:53:42.306017
"[363, 362, 361]",True,False,Sensor contact not supported,166,"[165, 165, 166]",True,2024-06-19 11:53:43.309517
"[362, 363, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 11:53:44.306438
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 11:53:45.304769
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 11:53:46.302109
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 11:53:47.300094
"[362, 364, 364]",True,False,Sensor contact not supported,166,"[165, 164, 164]",True,2024-06-19 11:53:48.294549
"[362, 360, 360]",True,False,Sensor contact not supported,165,"[165, 166, 166]",True,2024-06-19 11:53:49.290966
"[361, 365]",True,False,Sensor contact not supported,166,"[166, 164]",True,2024-06-19 11:53:50.292008
"[362, 361, 368]",True,False,Sensor contact not supported,165,"[165, 166, 163]",True,2024-06-19 11:53:51.290102
"[364, 362, 361]",True,False,Sensor contact not supported,165,"[164, 165, 166]",True,2024-06-19 11:53:52.287112
"[359, 360, 365]",True,False,Sensor contact not supported,166,"[167, 166, 164]",True,2024-06-19 11:53:53.284369
"[363, 362]",True,False,Sensor contact not supported,165,"[165, 165]",True,2024-06-19 11:53:54.282541
"[362, 362, 365]",True,False,Sensor contact not supported,165,"[165, 165, 164]",True,2024-06-19 11:53:55.279582
"[364, 360, 361]",True,False,Sensor contact not supported,165,"[164, 166, 166]",True,2024-06-19 11:53:57.274430
"[360, 358, 360]",True,False,Sensor contact not supported,166,"[166, 167, 166]",True,2024-06-19 11:53:57.276815
"[363, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 11:53:58.272051
"[362, 363, 364]",True,False,Sensor contact not supported,166,"[165, 165, 164]",True,2024-06-19 11:53:59.267192
"[362, 359, 358]",True,False,Sensor contact not supported,166,"[165, 167, 167]",True,2024-06-19 11:54:00.260731
"[359, 359, 360]",True,False,Sensor contact not supported,166,"[167, 167, 166]",True,2024-06-19 11:54:01.265032
"[362, 360, 355]",True,False,Sensor contact not supported,166,"[165, 166, 169]",True,2024-06-19 11:54:02.262224
"[354, 356]",True,False,Sensor contact not supported,167,"[169, 168]",True,2024-06-19 11:54:03.252477
"[359, 360, 359]",True,False,Sensor contact not supported,167,"[167, 166, 167]",True,2024-06-19 11:54:04.257030
"[359, 358, 358]",True,False,Sensor contact not supported,167,"[167, 167, 167]",True,2024-06-19 11:54:05.254803
"[366, 360, 355]",True,False,Sensor contact not supported,167,"[163, 166, 169]",True,2024-06-19 11:54:06.251391
"[361, 361]",True,False,Sensor contact not supported,167,"[166, 166]",True,2024-06-19 11:54:07.242907
"[364, 359, 357]",True,False,Sensor contact not supported,166,"[164, 167, 168]",True,2024-06-19 11:54:08.247126
"[361, 359, 357]",True,False,Sensor contact not supported,167,"[166, 167, 168]",True,2024-06-19 11:54:09.242012
"[357, 357, 359]",True,False,Sensor contact not supported,167,"[168, 168, 167]",True,2024-06-19 11:54:10.242186
"[361, 361, 360]",True,False,Sensor contact not supported,167,"[166, 166, 166]",True,2024-06-19 11:54:11.239968
"[359, 360]",True,False,Sensor contact not supported,167,"[167, 166]",True,2024-06-19 11:54:12.236890
"[362, 361, 358]",True,False,Sensor contact not supported,167,"[165, 166, 167]",True,2024-06-19 11:54:13.235804
"[358, 359, 360]",True,False,Sensor contact not supported,167,"[167, 167, 166]",True,2024-06-19 11:54:14.227344
"[360, 361, 361]",True,False,Sensor contact not supported,167,"[166, 166, 166]",True,2024-06-19 11:54:15.229892
"[362, 364]",True,False,Sensor contact not supported,166,"[165, 164]",True,2024-06-19 11:54:16.219264
"[362, 359, 359]",True,False,Sensor contact not supported,166,"[165, 167, 167]",True,2024-06-19 11:54:17.224355
"[359, 360, 361]",True,False,Sensor contact not supported,167,"[167, 166, 166]",True,2024-06-19 11:54:18.222016
"[360, 360, 364]",True,False,Sensor contact not supported,166,"[166, 166, 164]",True,2024-06-19 11:54:19.219513
"[361, 360, 363]",True,False,Sensor contact not supported,166,"[166, 166, 165]",True,2024-06-19 11:54:20.209688
"[363, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 11:54:21.214759
"[361, 360, 359]",True,False,Sensor contact not supported,166,"[166, 166, 167]",True,2024-06-19 11:54:22.212004
"[359, 360, 361]",True,False,Sensor contact not supported,166,"[167, 166, 166]",True,2024-06-19 11:54:23.209510
"[362, 363, 366]",True,False,Sensor contact not supported,166,"[165, 165, 163]",True,2024-06-19 11:54:24.202260
