rr,hrv_uint8,ee_status,sensor_contact,hr,rr_hr,rr_interval,timestamp_received
"[358, 358, 359]",True,False,Sensor contact not supported,167,"[167, 167, 167]",True,2024-06-19 12:55:04.098341
"[360, 361, 361]",True,False,Sensor contact not supported,167,"[166, 166, 166]",True,2024-06-19 12:55:05.101702
"[361, 362, 364]",True,False,Sensor contact not supported,166,"[166, 165, 164]",True,2024-06-19 12:55:06.092634
"[361, 359, 359]",True,False,Sensor contact not supported,166,"[166, 167, 167]",True,2024-06-19 12:55:07.097378
"[359, 360]",True,False,Sensor contact not supported,166,"[167, 166]",True,2024-06-19 12:55:08.094621
"[361, 359, 361]",True,False,Sensor contact not supported,167,"[166, 167, 166]",True,2024-06-19 12:55:09.091663
"[364, 361, 360]",True,False,Sensor contact not supported,166,"[164, 166, 166]",True,2024-06-19 12:55:10.082591
"[363, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:55:11.086712
"[361, 360]",True,False,Sensor contact not supported,166,"[166, 166]",True,2024-06-19 12:55:12.079592
"[359, 359, 360]",True,False,Sensor contact not supported,166,"[167, 167, 166]",True,2024-06-19 12:55:13.078198
"[362, 362, 364]",True,False,Sensor contact not supported,166,"[165, 165, 164]",True,2024-06-19 12:55:14.076136
"[366, 365, 363]",True,False,Sensor contact not supported,165,"[163, 164, 165]",True,2024-06-19 12:55:15.077130
"[359, 360]",True,False,Sensor contact not supported,165,"[167, 166]",True,2024-06-19 12:55:16.070831
"[365, 364, 361]",True,False,Sensor contact not supported,165,"[164, 164, 166]",True,2024-06-19 12:55:17.072291
"[364, 368, 361]",True,False,Sensor contact not supported,165,"[164, 163, 166]",True,2024-06-19 12:55:18.061795
"[361, 361, 361]",True,False,Sensor contact not supported,165,"[166, 166, 166]",True,2024-06-19 12:55:19.063278
"[361, 364]",True,False,Sensor contact not supported,166,"[166, 164]",True,2024-06-19 12:55:21.060909
"[362, 360, 363]",True,False,Sensor contact not supported,166,"[165, 166, 165]",True,2024-06-19 12:55:21.062087
"[364, 364, 363]",True,False,Sensor contact not supported,165,"[164, 164, 165]",True,2024-06-19 12:55:22.052198
"[359, 359, 360]",True,False,Sensor contact not supported,166,"[167, 167, 166]",True,2024-06-19 12:55:23.049276
"[360, 360, 362]",True,False,Sensor contact not supported,166,"[166, 166, 165]",True,2024-06-19 12:55:24.054044
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:55:25.049287
"[361, 362, 363]",True,False,Sensor contact not supported,166,"[166, 165, 165]",True,2024-06-19 12:55:26.049248
"[363, 364, 358]",True,False,Sensor contact not supported,166,"[165, 164, 167]",True,2024-06-19 12:55:27.545877
"[356, 361, 362]",True,False,Sensor contact not supported,166,"[168, 166, 165]",True,2024-06-19 12:55:28.041544
"[360, 360]",True,False,Sensor contact not supported,166,"[166, 166]",True,2024-06-19 12:55:29.042225
"[364, 364, 364]",True,False,Sensor contact not supported,166,"[164, 164, 164]",True,2024-06-19 12:55:30.040054
"[362, 359, 358]",True,False,Sensor contact not supported,166,"[165, 167, 167]",True,2024-06-19 12:55:31.036745
"[360, 363, 363]",True,False,Sensor contact not supported,166,"[166, 165, 165]",True,2024-06-19 12:55:32.031942
"[361, 359]",True,False,Sensor contact not supported,166,"[166, 167]",True,2024-06-19 12:55:33.029253
"[363, 362, 363]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:55:34.029378
"[361, 356, 357]",True,False,Sensor contact not supported,166,"[166, 168, 168]",True,2024-06-19 12:55:35.021540
"[359, 361, 362]",True,False,Sensor contact not supported,167,"[167, 166, 165]",True,2024-06-19 12:55:36.023873
"[360, 360]",True,False,Sensor contact not supported,166,"[166, 166]",True,2024-06-19 12:55:37.021654
"[361, 359, 365]",True,False,Sensor contact not supported,166,"[166, 167, 164]",True,2024-06-19 12:55:38.015915
"[361, 359, 360]",True,False,Sensor contact not supported,166,"[166, 167, 166]",True,2024-06-19 12:55:39.016732
"[362, 355, 350]",True,False,Sensor contact not supported,166,"[165, 169, 171]",True,2024-06-19 12:55:40.014181
"[349, 351, 354]",True,False,Sensor contact not supported,169,"[171, 170, 169]",True,2024-06-19 12:55:42.009785
"[358, 361]",True,False,Sensor contact not supported,169,"[167, 166]",True,2024-06-19 12:55:42.011781
"[361, 361, 361]",True,False,Sensor contact not supported,168,"[166, 166, 166]",True,2024-06-19 12:55:42.999732
"[359, 360, 362]",True,False,Sensor contact not supported,167,"[167, 166, 165]",True,2024-06-19 12:55:44.005077
"[362, 361, 364]",True,False,Sensor contact not supported,166,"[165, 166, 164]",True,2024-06-19 12:55:45.001661
"[364, 358, 358]",True,False,Sensor contact not supported,166,"[164, 167, 167]",True,2024-06-19 12:55:45.999652
"[359, 359]",True,False,Sensor contact not supported,166,"[167, 167]",True,2024-06-19 12:55:46.996620
"[361, 364, 363]",True,False,Sensor contact not supported,166,"[166, 164, 165]",True,2024-06-19 12:55:47.996408
"[359, 360, 362]",True,False,Sensor contact not supported,166,"[167, 166, 165]",True,2024-06-19 12:55:48.992311
"[362, 364, 363]",True,False,Sensor contact not supported,166,"[165, 164, 165]",True,2024-06-19 12:55:49.983097
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:55:50.986970
"[358, 363, 365]",True,False,Sensor contact not supported,166,"[167, 165, 164]",True,2024-06-19 12:55:51.981064
"[365, 365, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 12:55:52.975446
"[365, 364, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 12:55:53.974963
"[365, 366]",True,False,Sensor contact not supported,165,"[164, 163]",True,2024-06-19 12:55:54.972920
"[369, 363, 366]",True,False,Sensor contact not supported,164,"[162, 165, 163]",True,2024-06-19 12:55:55.972892
"[365, 366, 365]",True,False,Sensor contact not supported,164,"[164, 163, 164]",True,2024-06-19 12:55:56.964657
"[366, 364, 365]",True,False,Sensor contact not supported,164,"[163, 164, 164]",True,2024-06-19 12:55:57.965368
"[363, 367]",True,False,Sensor contact not supported,164,"[165, 163]",True,2024-06-19 12:55:58.959423
"[368, 364, 366]",True,False,Sensor contact not supported,164,"[163, 164, 163]",True,2024-06-19 12:55:59.963970
"[367, 366, 365]",True,False,Sensor contact not supported,164,"[163, 163, 164]",True,2024-06-19 12:56:01.959314
"[365, 365]",True,False,Sensor contact not supported,164,"[164, 164]",True,2024-06-19 12:56:01.961406
"[367, 366, 365]",True,False,Sensor contact not supported,164,"[163, 163, 164]",True,2024-06-19 12:56:03.954202
"[366, 367, 366]",True,False,Sensor contact not supported,164,"[163, 163, 163]",True,2024-06-19 12:56:03.956620
"[365, 363, 363]",True,False,Sensor contact not supported,164,"[164, 165, 165]",True,2024-06-19 12:56:04.951346
"[365, 366]",True,False,Sensor contact not supported,164,"[164, 163]",True,2024-06-19 12:56:05.949463
"[365, 365, 366]",True,False,Sensor contact not supported,164,"[164, 164, 163]",True,2024-06-19 12:56:06.946701
"[366, 366, 365]",True,False,Sensor contact not supported,164,"[163, 163, 164]",True,2024-06-19 12:56:07.939690
"[363, 361, 362]",True,False,Sensor contact not supported,164,"[165, 166, 165]",True,2024-06-19 12:56:08.940473
"[364, 366]",True,False,Sensor contact not supported,165,"[164, 163]",True,2024-06-19 12:56:09.939731
"[364, 364, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 12:56:10.929642
"[364, 367, 364]",True,False,Sensor contact not supported,164,"[164, 163, 164]",True,2024-06-19 12:56:11.928259
"[367, 363, 362]",True,False,Sensor contact not supported,164,"[163, 165, 165]",True,2024-06-19 12:56:12.932641
"[362, 365]",True,False,Sensor contact not supported,165,"[165, 164]",True,2024-06-19 12:56:13.929618
"[365, 361, 366]",True,False,Sensor contact not supported,165,"[164, 166, 163]",True,2024-06-19 12:56:14.923008
"[365, 364, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 12:56:15.919250
"[364, 364, 364]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 12:56:16.919934
"[364, 364]",True,False,Sensor contact not supported,165,"[164, 164]",True,2024-06-19 12:56:17.916248
"[364, 365, 367]",True,False,Sensor contact not supported,165,"[164, 164, 163]",True,2024-06-19 12:56:18.917044
"[364, 364, 364]",True,False,Sensor contact not supported,164,"[164, 164, 164]",True,2024-06-19 12:56:19.913825
"[361, 360, 363]",True,False,Sensor contact not supported,165,"[166, 166, 165]",True,2024-06-19 12:56:21.909169
"[366, 364]",True,False,Sensor contact not supported,165,"[163, 164]",True,2024-06-19 12:56:21.911168
"[362, 364, 365]",True,False,Sensor contact not supported,165,"[165, 164, 164]",True,2024-06-19 12:56:22.906797
"[364, 363, 363]",True,False,Sensor contact not supported,165,"[164, 165, 165]",True,2024-06-19 12:56:23.904564
"[363, 362, 362]",True,False,Sensor contact not supported,165,"[165, 165, 165]",True,2024-06-19 12:56:24.897433
"[366, 367]",True,False,Sensor contact not supported,165,"[163, 163]",True,2024-06-19 12:56:25.897097
"[365, 365, 365]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 12:56:26.895621
"[367, 366, 360]",True,False,Sensor contact not supported,164,"[163, 163, 166]",True,2024-06-19 12:56:27.895100
"[364, 364]",True,False,Sensor contact not supported,165,"[164, 164]",True,2024-06-19 12:56:28.887349
"[365, 363, 365]",True,False,Sensor contact not supported,165,"[164, 165, 164]",True,2024-06-19 12:56:29.881939
"[366, 367, 362]",True,False,Sensor contact not supported,164,"[163, 163, 165]",True,2024-06-19 12:56:30.881531
"[362, 362, 362]",True,False,Sensor contact not supported,165,"[165, 165, 165]",True,2024-06-19 12:56:31.884706
"[365, 366, 365]",True,False,Sensor contact not supported,165,"[164, 163, 164]",True,2024-06-19 12:56:32.881788
"[363, 366]",True,False,Sensor contact not supported,165,"[165, 163]",True,2024-06-19 12:56:33.872280
"[367, 367, 363]",True,False,Sensor contact not supported,164,"[163, 163, 165]",True,2024-06-19 12:56:34.876483
"[361, 362, 363]",True,False,Sensor contact not supported,165,"[166, 165, 165]",True,2024-06-19 12:56:35.866863
"[364, 364]",True,False,Sensor contact not supported,165,"[164, 164]",True,2024-06-19 12:56:36.865332
"[364, 363, 364]",True,False,Sensor contact not supported,165,"[164, 165, 164]",True,2024-06-19 12:56:37.866701
"[366, 365, 361]",True,False,Sensor contact not supported,165,"[163, 164, 166]",True,2024-06-19 12:56:38.860862
"[359, 360, 363]",True,False,Sensor contact not supported,165,"[167, 166, 165]",True,2024-06-19 12:56:39.864315
"[363, 363]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:56:41.859166
"[363, 365, 364]",True,False,Sensor contact not supported,165,"[165, 164, 164]",True,2024-06-19 12:56:41.862890
"[359, 360, 360]",True,False,Sensor contact not supported,165,"[167, 166, 166]",True,2024-06-19 12:56:42.856453
"[360, 362, 363]",True,False,Sensor contact not supported,166,"[166, 165, 165]",True,2024-06-19 12:56:43.854329
"[363, 363, 360]",True,False,Sensor contact not supported,166,"[165, 165, 166]",True,2024-06-19 12:56:44.853035
"[363, 364]",True,False,Sensor contact not supported,166,"[165, 164]",True,2024-06-19 12:56:45.845706
"[361, 361, 357]",True,False,Sensor contact not supported,166,"[166, 166, 168]",True,2024-06-19 12:56:46.843069
"[357, 363, 365]",True,False,Sensor contact not supported,166,"[168, 165, 164]",True,2024-06-19 12:56:47.844940
"[358, 362, 363]",True,False,Sensor contact not supported,166,"[167, 165, 165]",True,2024-06-19 12:56:48.841018
"[361, 360]",True,False,Sensor contact not supported,166,"[166, 166]",True,2024-06-19 12:56:49.838410
"[360, 360, 359]",True,False,Sensor contact not supported,166,"[166, 166, 167]",True,2024-06-19 12:56:50.831117
"[362, 364, 363]",True,False,Sensor contact not supported,166,"[165, 164, 165]",True,2024-06-19 12:56:51.834747
"[362, 362, 361]",True,False,Sensor contact not supported,166,"[165, 165, 166]",True,2024-06-19 12:56:52.829071
"[359, 359, 359]",True,False,Sensor contact not supported,166,"[167, 167, 167]",True,2024-06-19 12:56:53.829605
"[360, 362]",True,False,Sensor contact not supported,166,"[166, 165]",True,2024-06-19 12:56:54.827241
"[363, 363, 364]",True,False,Sensor contact not supported,166,"[165, 165, 164]",True,2024-06-19 12:56:55.821321
"[363, 362, 361]",True,False,Sensor contact not supported,166,"[165, 165, 166]",True,2024-06-19 12:56:56.814187
"[358, 361]",True,False,Sensor contact not supported,166,"[167, 166]",True,2024-06-19 12:56:57.813370
"[364, 361, 363]",True,False,Sensor contact not supported,166,"[164, 166, 165]",True,2024-06-19 12:56:58.811499
"[362, 366, 367]",True,False,Sensor contact not supported,166,"[165, 163, 163]",True,2024-06-19 12:56:59.808372
"[367, 367, 361]",True,False,Sensor contact not supported,164,"[163, 163, 166]",True,2024-06-19 12:57:01.809835
"[360, 363]",True,False,Sensor contact not supported,165,"[166, 165]",True,2024-06-19 12:57:01.812837
"[366, 364, 365]",True,False,Sensor contact not supported,165,"[163, 164, 164]",True,2024-06-19 12:57:02.806551
"[367, 367, 369]",True,False,Sensor contact not supported,164,"[163, 163, 162]",True,2024-06-19 12:57:03.803774
"[363, 365, 367]",True,False,Sensor contact not supported,164,"[165, 164, 163]",True,2024-06-19 12:57:04.796859
"[366, 366]",True,False,Sensor contact not supported,164,"[163, 163]",True,2024-06-19 12:57:06.297149
"[366, 366, 367]",True,False,Sensor contact not supported,164,"[163, 163, 163]",True,2024-06-19 12:57:07.292321
"[369, 358, 363]",True,False,Sensor contact not supported,164,"[162, 167, 165]",True,2024-06-19 12:57:08.293307
"[366, 366, 366]",True,False,Sensor contact not supported,164,"[163, 163, 163]",True,2024-06-19 12:57:09.288908
"[366, 364]",True,False,Sensor contact not supported,164,"[163, 164]",True,2024-06-19 12:57:10.284609
"[365, 367, 367]",True,False,Sensor contact not supported,164,"[164, 163, 163]",True,2024-06-19 12:57:11.285575
"[365, 364, 364]",True,False,Sensor contact not supported,164,"[164, 164, 164]",True,2024-06-19 12:57:12.283329
"[364, 365, 366]",True,False,Sensor contact not supported,164,"[164, 164, 163]",True,2024-06-19 12:57:13.273984
"[366, 366]",True,False,Sensor contact not supported,164,"[163, 163]",True,2024-06-19 12:57:14.274870
"[366, 368, 364]",True,False,Sensor contact not supported,164,"[163, 163, 164]",True,2024-06-19 12:57:15.275502
"[360, 365, 367]",True,False,Sensor contact not supported,164,"[166, 164, 163]",True,2024-06-19 12:57:16.270779
"[365, 363, 363]",True,False,Sensor contact not supported,164,"[164, 165, 165]",True,2024-06-19 12:57:17.266503
"[364, 365]",True,False,Sensor contact not supported,165,"[164, 164]",True,2024-06-19 12:57:18.268244
"[364, 363, 363]",True,False,Sensor contact not supported,165,"[164, 165, 165]",True,2024-06-19 12:57:19.265600
"[361, 363, 366]",True,False,Sensor contact not supported,165,"[166, 165, 163]",True,2024-06-19 12:57:20.258683
"[363, 362]",True,False,Sensor contact not supported,165,"[165, 165]",True,2024-06-19 12:57:21.260079
"[365, 363, 365]",True,False,Sensor contact not supported,165,"[164, 165, 164]",True,2024-06-19 12:57:22.257530
"[364, 363, 361]",True,False,Sensor contact not supported,165,"[164, 165, 166]",True,2024-06-19 12:57:23.250262
"[361, 361, 362]",True,False,Sensor contact not supported,165,"[166, 166, 165]",True,2024-06-19 12:57:24.254614
"[363, 363, 363]",True,False,Sensor contact not supported,165,"[165, 165, 165]",True,2024-06-19 12:57:26.241121
"[364, 364]",True,False,Sensor contact not supported,165,"[164, 164]",True,2024-06-19 12:57:26.248972
"[363, 362, 362]",True,False,Sensor contact not supported,165,"[165, 165, 165]",True,2024-06-19 12:57:27.245657
"[360, 363, 365]",True,False,Sensor contact not supported,166,"[166, 165, 164]",True,2024-06-19 12:57:28.238519
"[363, 364]",True,False,Sensor contact not supported,165,"[165, 164]",True,2024-06-19 12:57:29.236798
"[365, 365, 365]",True,False,Sensor contact not supported,165,"[164, 164, 164]",True,2024-06-19 12:57:30.237052
"[362, 359, 360]",True,False,Sensor contact not supported,165,"[165, 167, 166]",True,2024-06-19 12:57:31.237058
"[361, 362, 365]",True,False,Sensor contact not supported,166,"[166, 165, 164]",True,2024-06-19 12:57:32.235236
"[364, 363, 363]",True,False,Sensor contact not supported,165,"[164, 165, 165]",True,2024-06-19 12:57:33.231237
"[364, 364]",True,False,Sensor contact not supported,165,"[164, 164]",True,2024-06-19 12:57:34.229553
"[362, 359, 359]",True,False,Sensor contact not supported,165,"[165, 167, 167]",True,2024-06-19 12:57:35.222224
"[360, 359, 361]",True,False,Sensor contact not supported,166,"[166, 167, 166]",True,2024-06-19 12:57:36.220626
"[364, 364, 361]",True,False,Sensor contact not supported,166,"[164, 164, 166]",True,2024-06-19 12:57:37.222683
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:57:38.218919
"[362, 361, 360]",True,False,Sensor contact not supported,166,"[165, 166, 166]",True,2024-06-19 12:57:39.215239
"[360, 360, 361]",True,False,Sensor contact not supported,166,"[166, 166, 166]",True,2024-06-19 12:57:40.211908
"[361, 362, 360]",True,False,Sensor contact not supported,166,"[166, 165, 166]",True,2024-06-19 12:57:41.206770
"[358, 362]",True,False,Sensor contact not supported,166,"[167, 165]",True,2024-06-19 12:57:42.209979
"[362, 363, 359]",True,False,Sensor contact not supported,166,"[165, 165, 167]",True,2024-06-19 12:57:43.200979
"[360, 360, 358]",True,False,Sensor contact not supported,166,"[166, 166, 167]",True,2024-06-19 12:57:44.202792
"[360, 355, 352]",True,False,Sensor contact not supported,167,"[166, 169, 170]",True,2024-06-19 12:57:45.197400
"[360, 361, 359]",True,False,Sensor contact not supported,167,"[166, 166, 167]",True,2024-06-19 12:57:46.195146
"[362, 362]",True,False,Sensor contact not supported,167,"[165, 165]",True,2024-06-19 12:57:47.190745
"[361, 360, 359]",True,False,Sensor contact not supported,166,"[166, 166, 167]",True,2024-06-19 12:57:48.194566
"[359, 359, 358]",True,False,Sensor contact not supported,167,"[167, 167, 167]",True,2024-06-19 12:57:49.192039
"[359, 360, 360]",True,False,Sensor contact not supported,167,"[167, 166, 166]",True,2024-06-19 12:57:50.187808
"[361, 361]",True,False,Sensor contact not supported,167,"[166, 166]",True,2024-06-19 12:57:51.180049
"[362, 359, 356]",True,False,Sensor contact not supported,166,"[165, 167, 168]",True,2024-06-19 12:57:52.184510
"[358, 358, 357]",True,False,Sensor contact not supported,167,"[167, 167, 168]",True,2024-06-19 12:57:53.176334
"[360, 361, 361]",True,False,Sensor contact not supported,167,"[166, 166, 166]",True,2024-06-19 12:57:54.179569
"[360, 357, 356]",True,False,Sensor contact not supported,167,"[166, 168, 168]",True,2024-06-19 12:57:55.176872
"[358, 361]",True,False,Sensor contact not supported,167,"[167, 166]",True,2024-06-19 12:57:56.174375
"[361, 361, 358]",True,False,Sensor contact not supported,167,"[166, 166, 167]",True,2024-06-19 12:57:57.170352
"[357, 359, 358]",True,False,Sensor contact not supported,167,"[168, 167, 167]",True,2024-06-19 12:57:58.289975
"[355, 355]",True,False,Sensor contact not supported,167,"[169, 169]",True,2024-06-19 12:57:59.166719
,True,False,Sensor contact not supported,167,,False,2024-06-19 12:58:00.158754
