rr_interval,hr,hrv_uint8,sensor_contact,ee_status,timestamp_received,rr,rr_hr
True,180,True,Contact detected,False,2024-08-12 13:09:05.255673,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:06.246025,"[326, 322, 326, 326]","[184, 186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:07.235381,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:08.255769,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:09.246082,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:10.235436,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:09:11.255749,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:12.275983,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:13.265385,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:14.255692,"[326, 326, 326, 322]","[184, 184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:09:15.246044,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:16.235441,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:17.255711,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:18.246025,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:19.235284,"[326, 322, 326]","[184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:20.255557,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:21.246909,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:22.236264,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:23.255538,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:09:24.245891,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:09:25.235246,"[326, 393]","[184, 152]"
True,180,True,Contact detected,False,2024-08-12 13:09:26.255520,"[488, 488]","[122, 122]"
True,180,True,Contact detected,False,2024-08-12 13:09:27.305712,"[488, 488]","[122, 122]"
True,164,True,Contact detected,False,2024-08-12 13:09:28.266145,"[488, 488]","[122, 122]"
True,147,True,Contact detected,False,2024-08-12 13:09:29.255500,"[492, 481]","[121, 124]"
True,131,True,Contact detected,False,2024-08-12 13:09:30.245853,"[488, 488]","[122, 122]"
True,123,True,Contact detected,False,2024-08-12 13:09:31.235208,"[488, 488]","[122, 122]"
True,121,True,Contact detected,False,2024-08-12 13:09:32.255481,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:33.245834,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:09:34.236187,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:35.255462,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:36.245815,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:37.236168,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:38.255444,"[485, 488]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:39.245797,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:40.236149,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:41.255425,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:42.245779,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:09:43.236130,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:44.255405,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:45.275678,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:46.266031,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:09:47.255386,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:48.245738,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:49.236093,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:50.255367,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:51.245722,"[485, 488]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:52.236072,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:53.255348,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:54.245700,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:55.236054,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:09:56.255329,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:57.245681,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:58.236034,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:09:59.255310,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:10:00.245662,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:01.236016,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:02.255291,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:03.245644,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:04.235997,"[485, 488]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:05.256272,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:06.245626,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:07.235978,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:08.255328,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:10:09.245606,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:10.235959,[488],[122]
True,120,True,Contact detected,False,2024-08-12 13:10:11.256232,"[488, 488, 488]","[122, 122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:12.245587,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:13.235941,"[485, 488]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:14.255215,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:15.245568,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:16.235921,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:17.286114,"[485, 488]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:18.275469,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:19.265821,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:20.256177,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:21.245530,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:10:22.235883,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:23.256156,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:24.245511,[488],[122]
True,120,True,Contact detected,False,2024-08-12 13:10:25.235864,"[488, 488, 492]","[122, 122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:10:26.256139,"[488, 481]","[122, 124]"
True,120,True,Contact detected,False,2024-08-12 13:10:27.245492,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:28.235845,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:29.256121,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:30.245476,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:10:31.235826,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:32.256098,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:33.245453,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:34.235806,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:10:35.255082,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:36.245436,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:37.235789,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:38.256063,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:10:39.245415,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:40.235768,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:41.256042,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:42.245397,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:43.235750,"[485, 488]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:44.256022,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:45.245076,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:46.235164,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:47.255624,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:10:48.245489,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:49.235124,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:50.285409,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:51.275335,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:10:52.265124,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:53.255374,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:10:54.423397,"[488, 488]","[122, 122]"
False,120,True,Contact detected,False,2024-08-12 13:10:55.236067,,
False,120,True,Contact detected,False,2024-08-12 13:10:56.255360,,
