rr_interval,hr,hrv_uint8,sensor_contact,ee_status,timestamp_received,rr,rr_hr
True,180,True,Contact detected,False,2024-08-12 13:15:46.216516,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:47.235790,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:48.226144,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:49.216496,"[322, 326, 326, 326]","[186, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:50.235771,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:51.226124,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:52.216477,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:53.235752,"[326, 322]","[184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:15:54.226105,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:55.216458,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:56.235734,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:57.226086,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:15:58.216439,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:15:59.235716,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:00.226067,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:01.216421,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:02.235695,"[326, 322, 326]","[184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:03.226048,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:04.216401,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:05.266594,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:06.226029,"[326, 326, 322, 326]","[184, 184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:07.216382,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:08.236655,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:09.226011,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:10.216364,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:11.236636,"[326, 322, 326]","[184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:12.225993,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:13.216344,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:14.236617,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:15.225972,"[326, 322]","[184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:16:16.216325,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:17.236598,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:18.225953,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:19.216306,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:20.236579,"[322, 326]","[186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:16:21.225934,"[431, 481]","[139, 124]"
True,180,True,Contact detected,False,2024-08-12 13:16:22.246207,"[488, 488]","[122, 122]"
True,178,True,Contact detected,False,2024-08-12 13:16:23.236560,"[488, 488]","[122, 122]"
True,162,True,Contact detected,False,2024-08-12 13:16:24.225915,"[488, 488]","[122, 122]"
True,146,True,Contact detected,False,2024-08-12 13:16:25.246187,"[488, 492]","[122, 121]"
True,127,True,Contact detected,False,2024-08-12 13:16:26.236541,"[481, 488]","[124, 122]"
True,121,True,Contact detected,False,2024-08-12 13:16:27.225896,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:28.216249,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:29.236522,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:16:30.225877,"[488, 481]","[122, 124]"
True,120,True,Contact detected,False,2024-08-12 13:16:31.216230,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:32.236503,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:33.225858,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:34.216211,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:16:35.236484,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:36.225839,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:37.216192,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:38.206544,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:16:39.225820,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:40.216173,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:41.206525,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:42.225802,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:43.216153,"[485, 488]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:44.206506,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:45.225782,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:46.216134,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:47.205491,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:16:48.225762,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:49.216115,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:50.206468,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:51.225743,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:16:52.216096,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:53.236370,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:54.225725,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:55.245997,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:56.236351,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:16:57.225705,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:58.245978,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:16:59.206411,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:00.225686,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:17:01.216039,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:02.206392,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:03.225667,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:04.216020,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:05.206489,"[485, 488]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:06.225764,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:07.216078,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:08.206399,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:09.225673,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:17:10.216026,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:11.206379,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:12.225654,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:13.216007,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:14.206360,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:17:15.225635,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:16.215988,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:17.206342,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:18.225617,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:17:19.215969,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:20.206322,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:21.225597,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:22.215949,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:17:23.206302,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:24.225578,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:25.215930,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:26.206283,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:27.226558,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:17:28.245832,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:29.236185,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:30.225541,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:31.215892,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:17:32.206246,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:33.226518,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:34.215874,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:35.236147,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:17:36.226500,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:37.215855,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:38.206339,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:39.225614,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:40.216652,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:17:41.206706,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:42.226176,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:43.216752,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:44.206644,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:17:45.226114,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:46.216588,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:47.205974,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:17:48.226684,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:17:49.216195,"[488, 481]","[122, 124]"
True,120,True,Contact detected,False,2024-08-12 13:17:50.206086,[488],[122]
False,120,True,Contact detected,False,2024-08-12 13:17:51.226624,,
