rr_interval,hr,hrv_uint8,sensor_contact,ee_status,timestamp_received,rr,rr_hr
True,120,True,Contact detected,False,2024-08-12 13:23:23.208644,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:23:24.198653,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:23:25.189405,"[488, 488, 492]","[122, 122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:23:26.209409,[481],[124]
True,120,True,Contact detected,False,2024-08-12 13:23:27.198406,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:23:28.188531,"[488, 488, 488]","[122, 122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:23:29.209206,[488],[122]
True,120,True,Contact detected,False,2024-08-12 13:23:30.199470,"[488, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:23:31.189480,"[488, 488]","[122, 122]"
False,120,True,Contact detected,False,2024-08-12 13:23:32.209267,,
