sensor_contact,rr_hr,hr,timestamp_received,rr,rr_interval,hrv_uint8,ee_status
Sensor contact not supported,[179],180,2024-06-19 15:19:44.664011,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:44.994373,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:45.339011,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:45.699687,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:45.999642,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:46.328991,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:46.659313,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:46.988926,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:47.333835,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:47.694506,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:47.994269,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:48.338965,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:48.699397,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:48.998960,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:49.329045,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:49.658934,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:49.989494,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:50.364729,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:50.679657,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:51.039683,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:51.339466,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:51.699501,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:51.999200,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:52.329363,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:52.659580,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:52.988886,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:53.363945,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:53.664573,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:53.994495,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:54.339070,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:54.669753,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:54.998981,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:55.329129,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:55.704657,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:55.989431,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:56.334079,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:56.664106,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:56.994426,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:57.339478,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:57.699378,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:57.999379,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:58.344463,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:58.704321,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:58.989656,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:19:59.349651,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:19:59.709243,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:19:59.993898,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:00.339520,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:00.669407,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:00.998818,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:01.329123,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:01.659057,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:01.989372,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:02.334335,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:02.664697,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:02.994499,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:03.339341,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:03.698930,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:03.999328,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:04.329411,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:04.659502,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:04.989421,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:05.364182,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:05.663866,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:06.009330,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:06.384127,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:06.699066,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:06.999662,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:07.328911,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:07.704343,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:07.989818,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:08.364051,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:08.709589,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:08.994057,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:09.324559,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:09.654670,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:09.999501,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:10.329718,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:10.658813,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:10.988954,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:11.364078,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:11.663934,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:11.994250,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:12.339514,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:12.699158,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:12.998782,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:13.374496,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:13.659090,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:13.989505,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:14.334372,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:14.664050,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:14.994255,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:15.339364,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:15.699061,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:15.999033,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:16.329400,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:16.659591,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:16.989093,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:17.364250,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:17.679142,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:18.039657,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:18.339589,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:18.698951,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:18.998989,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:19.329072,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:19.658677,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:19.989000,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:20.364291,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:20.664102,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:20.994450,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:21.323961,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:21.653988,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:21.998817,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:22.374136,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:22.658957,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:22.989288,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:23.364646,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:23.663873,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:23.994025,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:24.324228,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:24.654640,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:25.044616,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:25.329465,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:25.658818,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:25.989389,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:26.379675,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:26.709165,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:27.039412,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:27.323995,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:27.654129,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:28.044368,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:20:28.329693,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:20:28.704169,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:20:28.989526,[334],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:29.424240,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:29.963863,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:30.429484,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:30.968929,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:31.464504,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:31.974411,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:32.469337,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:32.963967,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:33.429436,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:33.969643,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:34.464570,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:34.929635,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:35.468844,[500],True,True,False
Sensor contact not supported,[120],179,2024-06-19 15:20:35.963844,[500],True,True,False
Sensor contact not supported,[120],174,2024-06-19 15:20:36.429137,[500],True,True,False
Sensor contact not supported,[120],166,2024-06-19 15:20:36.968931,[500],True,True,False
Sensor contact not supported,[120],159,2024-06-19 15:20:37.464239,[500],True,True,False
Sensor contact not supported,[120],151,2024-06-19 15:20:37.929447,[500],True,True,False
Sensor contact not supported,[120],145,2024-06-19 15:20:38.483941,[500],True,True,False
Sensor contact not supported,[120],139,2024-06-19 15:20:38.963888,[500],True,True,False
Sensor contact not supported,[120],133,2024-06-19 15:20:39.429528,[500],True,True,False
Sensor contact not supported,[120],129,2024-06-19 15:20:39.969321,[500],True,True,False
Sensor contact not supported,[120],126,2024-06-19 15:20:40.463968,[500],True,True,False
Sensor contact not supported,[120],124,2024-06-19 15:20:40.974134,[500],True,True,False
Sensor contact not supported,[120],123,2024-06-19 15:20:41.483967,[500],True,True,False
Sensor contact not supported,[120],122,2024-06-19 15:20:41.979414,[500],True,True,False
Sensor contact not supported,[120],121,2024-06-19 15:20:42.474302,[500],True,True,False
Sensor contact not supported,[120],121,2024-06-19 15:20:42.924979,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:43.419127,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:43.974445,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:44.469507,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:44.964541,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:45.429688,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:45.968937,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:46.463983,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:46.974453,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:47.469662,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:47.964236,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:48.488759,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:48.969426,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:49.464058,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:49.929576,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:50.469023,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:50.964272,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:51.428945,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:51.924123,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:52.464571,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:52.929450,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:53.468802,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:53.978790,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:54.473938,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:54.924518,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:55.434605,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:55.973815,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:56.469227,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:56.979505,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:57.474012,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:57.968963,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:58.448823,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:58.928996,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:59.469512,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:20:59.934162,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:00.488720,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:00.923998,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:01.434045,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:01.973935,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:02.468972,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:02.933832,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:03.474346,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:03.969164,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:04.433779,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:04.974419,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:05.469286,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:05.933891,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:06.474170,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:06.969421,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:07.434625,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:07.973958,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:08.469133,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:08.934632,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:09.474328,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:09.969378,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:10.434642,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:10.974072,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:11.469303,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:11.949361,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:12.428754,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:12.969656,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:13.433906,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:13.930006,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:14.468916,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:14.934124,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:15.473871,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:15.968875,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:16.478736,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:16.929186,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:17.468805,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:17.933924,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:18.475178,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:18.969067,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:19.433944,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:19.974064,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:20.468964,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:20.934063,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:21.429655,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:21.924170,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:22.434203,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:22.974096,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:23.469017,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:23.934224,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:24.474600,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:24.969599,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:25.433931,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:25.973910,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:26.468945,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:26.933877,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:27.473898,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:27.969185,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:28.433980,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:28.973961,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:29.469417,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:29.934118,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:30.474442,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:30.969250,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:31.434344,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:31.973856,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:32.468960,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:32.934151,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:33.474459,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:33.968847,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:34.434462,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:34.973953,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:35.469307,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:35.934507,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:36.474236,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:36.969352,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:37.433867,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:37.973876,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:38.469113,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:38.934239,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:39.474359,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:39.968807,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:40.433755,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:40.974472,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:41.468902,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:41.934641,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:42.474263,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:42.969315,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:43.433734,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:43.974345,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:44.469334,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:44.933898,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:45.473811,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:45.968744,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:46.434034,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:46.974071,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:47.469404,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:47.934123,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:48.474212,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:48.968858,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:49.434535,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:49.974844,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:50.484974,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:50.979819,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:21:51.474883,[500],True,True,False
