sensor_contact,rr_hr,hr,timestamp_received,rr,rr_interval,hrv_uint8,ee_status
Sensor contact not supported,[179],180,2024-06-19 15:25:29.862466,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:30.252546,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:30.582870,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:30.867220,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:31.196863,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:31.527159,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:31.856916,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:32.247273,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:32.532616,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:32.862723,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:33.192555,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:33.567382,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:33.866901,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:34.197031,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:34.527611,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:34.857719,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:35.202745,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:35.532056,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:35.862676,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:36.192146,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:36.522545,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:36.867891,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:37.242642,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:37.528094,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:37.857064,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:38.201788,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:38.532257,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:38.862080,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:39.192163,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:39.567102,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:39.867096,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:40.197397,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:40.527310,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:40.857290,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:41.247756,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:41.532371,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:41.862262,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:42.192013,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:42.567244,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:42.867062,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:43.197348,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:43.527807,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:43.857250,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:44.202580,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:44.577548,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:44.862732,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:45.207224,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:45.566927,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:45.867352,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:46.197095,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:46.528456,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:46.857236,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:47.247290,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:47.532806,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:47.862104,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:48.191814,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:48.567097,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:48.867636,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:49.212706,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:49.572834,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:49.857143,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:50.202448,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:50.577438,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:50.862930,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:51.192450,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:51.522139,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:51.881928,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:52.257028,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:52.571985,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:52.856877,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:53.231895,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:53.531962,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:53.862435,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:54.191983,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:54.521984,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:54.867947,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:55.197103,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:55.527356,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:55.857670,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:56.201992,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:56.547106,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:56.907856,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:57.192602,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:57.522737,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:57.867200,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:58.197379,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:58.527158,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:58.871908,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:25:59.247795,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:59.532533,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:25:59.862182,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:00.207240,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:00.567070,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:00.882867,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:01.242255,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:01.527542,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:01.857073,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:02.202722,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:02.533100,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:02.861822,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:03.207488,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:03.582402,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:03.867594,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:04.197154,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:04.586936,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:04.902276,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:05.202471,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:05.532231,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:05.862349,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:06.207312,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:06.567311,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:06.867645,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:07.198918,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:07.527279,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:07.857792,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:08.201891,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:08.533449,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:08.862127,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:26:09.192524,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:09.567000,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:26:09.867364,[334],True,True,False
Sensor contact not supported,[132],180,2024-06-19 15:26:10.302221,[452],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:10.752666,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:11.291932,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:11.787101,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:12.252458,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:12.747547,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:13.302378,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:13.796933,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:14.292129,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:14.802832,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:15.297405,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:15.792366,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:16.242510,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:16.797468,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:26:17.291915,[500],True,True,False
Sensor contact not supported,[120],174,2024-06-19 15:26:17.742783,[500],True,True,False
Sensor contact not supported,[120],167,2024-06-19 15:26:18.252824,[500],True,True,False
Sensor contact not supported,[120],159,2024-06-19 15:26:18.747348,[500],True,True,False
Sensor contact not supported,[120],151,2024-06-19 15:26:19.286837,[500],True,True,False
Sensor contact not supported,[120],145,2024-06-19 15:26:19.753116,[500],True,True,False
Sensor contact not supported,[120],139,2024-06-19 15:26:20.292037,[500],True,True,False
Sensor contact not supported,[120],135,2024-06-19 15:26:20.787703,[500],True,True,False
Sensor contact not supported,[120],130,2024-06-19 15:26:21.253211,[500],True,True,False
Sensor contact not supported,[120],127,2024-06-19 15:26:21.791873,[500],True,True,False
Sensor contact not supported,[120],125,2024-06-19 15:26:22.287290,[500],True,True,False
Sensor contact not supported,[120],123,2024-06-19 15:26:22.752403,[500],True,True,False
Sensor contact not supported,[120],122,2024-06-19 15:26:23.247877,[500],True,True,False
Sensor contact not supported,[120],121,2024-06-19 15:26:23.787054,[500],True,True,False
Sensor contact not supported,[120],121,2024-06-19 15:26:24.252767,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:24.792195,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:25.287287,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:25.752357,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:26.292483,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:26.787782,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:27.252277,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:27.747242,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:28.316781,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:28.767000,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:29.247304,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:29.787162,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:30.252020,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:30.792518,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:31.286757,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:31.752065,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:32.292739,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:32.743499,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:33.297698,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:33.791960,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:34.287502,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:34.752700,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:35.292453,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:35.787116,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:36.252574,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:36.792286,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:37.302450,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:37.797515,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:38.292473,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:38.787060,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:39.267720,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:39.747232,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:40.287284,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:40.752832,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:41.291776,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:41.787212,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:42.252146,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:42.792660,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:43.286873,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:43.752418,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:44.291837,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:44.786973,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:45.251833,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:45.792741,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:46.287279,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:46.767506,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:47.262336,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:47.741878,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:48.251997,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:48.746931,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:49.287263,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:49.782440,[500],True,True,False
Sensor contact not supported,[122],120,2024-06-19 15:26:50.276892,[491],True,True,False
Sensor contact not supported,[118],120,2024-06-19 15:26:50.742077,[506],True,True,False
Sensor contact not supported,[122],120,2024-06-19 15:26:51.282727,[491],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:51.777744,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:52.242225,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:52.782384,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:53.276951,[500],True,True,False
Sensor contact not supported,[118],119,2024-06-19 15:26:53.742155,[506],True,True,False
Sensor contact not supported,[120],119,2024-06-19 15:26:54.282639,[500],True,True,False
Sensor contact not supported,[120],119,2024-06-19 15:26:54.777496,[500],True,True,False
Sensor contact not supported,[122],120,2024-06-19 15:26:55.242690,[491],True,True,False
Sensor contact not supported,[118],119,2024-06-19 15:26:55.782096,[506],True,True,False
Sensor contact not supported,[120],119,2024-06-19 15:26:56.277287,[500],True,True,False
Sensor contact not supported,[122],120,2024-06-19 15:26:56.742070,[491],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:57.282687,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:57.777491,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:58.242113,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:58.781869,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:59.276922,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:26:59.742017,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:00.282393,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:00.777109,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:01.242001,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:01.782413,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:02.276773,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:02.741908,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:03.282352,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:03.777126,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:04.242593,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:04.782449,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:05.277480,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:05.742069,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:06.296898,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:06.747735,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:07.287103,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:07.782210,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:08.292544,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:08.787253,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:09.281982,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:09.776925,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:10.241818,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:10.782697,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:11.277348,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:11.741945,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:12.282503,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:12.777138,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:13.241854,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:13.783164,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:14.277131,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:14.741974,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:15.282409,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:15.777400,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:16.242630,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:16.782292,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:17.277000,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:17.742095,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:18.281825,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:18.777728,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:19.241794,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:19.782879,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:20.276976,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:20.742577,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:21.282253,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:21.777180,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:22.242447,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:22.782704,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:23.276983,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:23.742392,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:24.281934,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:24.776836,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:25.242663,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:25.782178,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:26.277716,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:26.742384,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:27.281913,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:27.776950,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:28.241752,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:28.781822,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:29.277420,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:29.743050,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:30.282752,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:30.777224,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:31.242751,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:31.782240,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:32.291745,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:27:32.742751,[500],True,True,False
