sensor_contact,rr_hr,hr,timestamp_received,rr,rr_interval,hrv_uint8,ee_status
Sensor contact not supported,[179],180,2024-06-19 15:08:53.087887,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:53.432876,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:08:53.763224,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:54.138039,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:54.423427,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:08:54.768410,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:55.097824,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:55.428580,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:08:55.758404,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:56.133232,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:56.433539,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:08:56.762773,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:57.093349,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:57.468429,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:08:57.767823,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:58.097884,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:58.427556,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:08:58.758437,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:59.133421,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:08:59.433446,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:08:59.763175,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:00.093230,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:00.468494,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:09:00.767607,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:01.098586,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:01.428121,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:09:01.773206,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:02.133208,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:02.433623,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:09:02.762975,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:03.093484,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:03.423535,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:09:03.768385,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:04.098225,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:04.428105,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:09:04.757735,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:05.133247,[334],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:09:05.432734,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:09:05.763283,[327],True,True,False
Sensor contact not supported,[140],180,2024-06-19 15:09:06.167939,[428],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:06.618059,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:07.157891,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:07.667809,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:08.163358,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:08.657674,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:09.167839,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:09.617964,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:10.158429,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:10.668333,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:11.163390,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:11.658499,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:12.122833,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:12.662679,[500],True,True,False
Sensor contact not supported,[120],180,2024-06-19 15:09:13.158452,[500],True,True,False
Sensor contact not supported,[120],175,2024-06-19 15:09:13.623332,[500],True,True,False
Sensor contact not supported,[120],167,2024-06-19 15:09:14.163127,[500],True,True,False
Sensor contact not supported,[120],159,2024-06-19 15:09:14.657846,[500],True,True,False
Sensor contact not supported,[120],152,2024-06-19 15:09:15.122937,[500],True,True,False
Sensor contact not supported,[120],145,2024-06-19 15:09:15.663581,[500],True,True,False
Sensor contact not supported,[120],140,2024-06-19 15:09:16.172926,[500],True,True,False
Sensor contact not supported,[120],135,2024-06-19 15:09:16.667918,[500],True,True,False
Sensor contact not supported,[120],130,2024-06-19 15:09:17.162922,[500],True,True,False
Sensor contact not supported,[120],127,2024-06-19 15:09:17.658020,[500],True,True,False
Sensor contact not supported,[120],125,2024-06-19 15:09:18.122636,[500],True,True,False
Sensor contact not supported,[120],123,2024-06-19 15:09:18.662944,[500],True,True,False
Sensor contact not supported,[120],122,2024-06-19 15:09:19.158224,[500],True,True,False
Sensor contact not supported,[120],121,2024-06-19 15:09:19.623470,[500],True,True,False
Sensor contact not supported,[120],121,2024-06-19 15:09:20.163064,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:20.658010,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:21.122792,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:21.663351,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:22.158394,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:22.622912,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:23.163331,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:23.657596,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:24.138481,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:24.663001,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:25.113422,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:25.667830,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:26.162644,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:26.658360,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:27.153357,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:27.647699,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:28.112781,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:28.652948,[500],True,True,False
Sensor contact not supported,[122],120,2024-06-19 15:09:29.148250,[491],True,True,False
Sensor contact not supported,[118],120,2024-06-19 15:09:29.658435,[506],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:30.108507,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:30.618435,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:31.157953,[500],True,True,False
Sensor contact not supported,[122],120,2024-06-19 15:09:31.652763,[491],True,True,False
Sensor contact not supported,[118],119,2024-06-19 15:09:32.148004,[506],True,True,False
Sensor contact not supported,[122],120,2024-06-19 15:09:32.613347,[491],True,True,False
Sensor contact not supported,[118],119,2024-06-19 15:09:33.153463,[506],True,True,False
Sensor contact not supported,[122],120,2024-06-19 15:09:33.617632,[491],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:34.157874,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:34.653116,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:35.162993,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:35.613402,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:36.152962,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:36.648068,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:37.112669,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:37.623119,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:38.118196,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:38.613157,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:39.108324,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:39.647712,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:40.127809,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:40.607895,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:41.117575,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:41.612688,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:42.153242,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:42.648160,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:43.112600,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:43.653277,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:44.148345,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:44.613052,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:45.152855,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:45.648268,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:46.113525,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:46.653421,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:47.118534,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:47.658124,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:48.152835,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:48.647684,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:49.112706,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:49.653515,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:50.162790,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:50.657915,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:51.153195,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:51.647963,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:52.113050,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:52.653153,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:53.148316,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:53.612668,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:54.152924,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:54.648093,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:55.128519,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:55.608222,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:56.148531,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:56.613242,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:57.153418,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:57.647700,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:58.113464,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:58.652910,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:59.148035,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:09:59.612960,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:00.153525,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:00.648451,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:01.113399,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:01.652684,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:02.147900,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:02.612911,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:03.152854,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:03.647884,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:04.113340,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:04.652824,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:05.147512,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:05.612885,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:06.153344,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:06.647813,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:07.112918,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:07.652632,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:08.147551,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:08.612613,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:09.153881,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:09.647807,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:10.112684,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:10.652852,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:11.147590,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:11.628379,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:12.107993,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:12.617739,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:13.158359,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:13.653517,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:14.148335,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:14.612647,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:15.153288,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:15.647628,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:16.113564,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:16.608066,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:17.148505,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:17.612945,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:18.152810,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:18.648182,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:19.112658,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:19.653221,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:20.147828,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:20.612938,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:21.153138,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:21.647834,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:22.113514,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:22.653131,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:23.148948,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:23.613191,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:24.152580,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:24.647519,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:25.113373,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:25.653153,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:26.148376,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:26.612736,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:27.152937,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:27.648046,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:28.157776,[500],True,True,False
Sensor contact not supported,[120],120,2024-06-19 15:10:28.652899,[500],True,True,False
