sensor_contact,rr,rr_hr,rr_interval,timestamp_received,hrv_uint8,hr,ee_status
Sensor contact not supported,"[333, 333]","[180, 180]",True,2024-06-19 10:53:21.089478,True,180,False
Sensor contact not supported,"[333, 333, 666]","[180, 180, 90]",True,2024-06-19 10:53:22.087126,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:23.083986,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:24.080847,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:25.076855,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:26.072564,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:27.070659,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:28.068236,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:30.067186,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:30.067186,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:31.060426,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:33.059680,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:33.059680,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:34.051676,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:35.048455,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:36.046719,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:37.044198,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:38.045438,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:39.037257,True,180,False
Sensor contact not supported,"[333, 333, 333]","[180, 180, 180]",True,2024-06-19 10:53:40.039877,True,180,False
Sensor contact not supported,"[333, 333]","[180, 180]",True,2024-06-19 10:53:41.034678,True,180,False
Sensor contact not supported,"[437, 500]","[137, 120]",True,2024-06-19 10:53:42.036687,True,180,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:43.034304,True,180,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:44.026708,True,177,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:45.023875,True,164,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:46.020611,True,136,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:47.023269,True,130,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:49.019506,True,127,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:49.019506,True,124,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:50.010924,True,123,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:51.014446,True,122,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:52.012316,True,121,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:53.005145,True,121,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:54.500061,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:55.502719,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:56.493621,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:57.493734,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:58.491811,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:53:59.492730,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:00.482991,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:01.487686,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:02.482053,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:03.480916,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:04.480454,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:05.477717,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:06.474234,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:07.470600,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:08.468377,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:09.467638,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:10.465623,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:11.459789,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:12.454352,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:13.454086,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:14.449173,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:16.450826,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:16.450826,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:17.443870,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:18.443721,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:19.438785,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:20.433573,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:21.434239,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:22.431438,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:23.432992,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:24.431167,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:25.428594,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:26.420508,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:27.422225,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:28.420379,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:29.419410,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:30.415200,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:31.413673,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:32.409843,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:33.407622,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:34.404810,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:35.396346,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:36.399668,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:37.391707,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:38.394678,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:39.392125,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:40.389664,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:41.384846,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:42.379214,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:43.377337,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:44.374966,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:45.372863,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:46.374694,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:47.369071,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:48.364870,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:49.361491,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:50.360669,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:51.355562,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:52.359567,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:53.357933,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:54.355378,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:55.350861,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:56.350203,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:58.344816,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:58.347101,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:54:59.342193,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:00.337132,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:01.336935,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:02.334888,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:03.332936,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:04.329447,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:05.327122,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:06.326304,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:07.324057,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:08.314987,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:09.319224,True,120,False
Sensor contact not supported,"[500, 500]","[120, 120]",True,2024-06-19 10:55:10.490327,True,120,False
Sensor contact not supported,[500],[120],True,2024-06-19 10:55:11.314005,True,120,False
Sensor contact not supported,,,False,2024-06-19 10:55:12.311762,True,120,False
