ee_status,hr,sensor_contact,rr,timestamp_received,rr_hr,rr_interval,hrv_uint8
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:24.605114,"[180, 180]",True,True
False,139,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:25.382122,"[180, 180]",True,True
False,144,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:26.158154,"[180, 180, 180]",True,True
False,156,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:26.934522,"[180, 180]",True,True
False,162,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:27.969576,"[180, 180]",True,True
False,167,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:28.486427,"[180, 180, 180]",True,True
False,172,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:29.263266,"[180, 180]",True,True
False,173,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:30.039460,"[180, 180]",True,True
False,175,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:30.815415,"[180, 180]",True,True
False,176,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:31.591289,"[180, 180, 180]",True,True
False,177,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:32.368359,"[180, 180]",True,True
False,178,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:33.144242,"[180, 180]",True,True
False,178,Sensor contact not supported,"[332, 333, 333]",2024-06-20 14:27:33.920783,"[180, 180, 180]",True,True
False,178,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:34.696682,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:35.472554,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:36.249337,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:37.025526,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:37.801623,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:38.577496,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:39.354180,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:40.130310,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:40.906098,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:41.682677,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:42.458902,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 332, 334]",2024-06-20 14:27:43.235271,"[180, 180, 179]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:44.011541,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:44.788155,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:45.563907,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[332, 333]",2024-06-20 14:27:46.340630,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:47.116839,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:47.893390,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:48.669039,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:49.445072,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:50.221668,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:50.997708,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:51.774002,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:52.550643,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:53.326280,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:54.103073,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:54.878721,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:55.655344,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:56.431285,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:57.208119,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:27:57.983869,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:58.760094,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:27:59.536090,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:00.312837,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:01.089501,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:01.865442,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:02.641999,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:03.417845,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:04.194586,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:04.970735,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:05.746705,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:06.522493,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:07.298740,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:08.075685,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:08.852030,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:09.627482,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:10.404302,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:11.180076,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:11.956927,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332]",2024-06-20 14:28:12.733157,"[180, 180]",True,True
False,180,Sensor contact not supported,"[334, 333]",2024-06-20 14:28:13.509652,"[179, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:14.285474,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:15.062002,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332]",2024-06-20 14:28:15.838047,"[180, 180]",True,True
False,180,Sensor contact not supported,"[334, 333]",2024-06-20 14:28:16.614241,"[179, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:17.390513,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:18.166469,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:18.942562,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:19.719323,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:20.495120,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:21.272095,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:22.047581,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:22.823926,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:23.600559,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:24.377120,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:25.153046,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:25.929477,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:26.705097,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:27.481265,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:28.257593,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:29.034124,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:29.810719,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:30.586291,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332, 333]",2024-06-20 14:28:31.362889,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332]",2024-06-20 14:28:32.138869,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:32.915449,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:33.692015,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[332, 333]",2024-06-20 14:28:34.467896,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:35.244331,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:36.020336,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:36.796218,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:37.573131,"[180, 180]",True,True
False,180,Sensor contact not supported,"[332, 334]",2024-06-20 14:28:38.348910,"[180, 179]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:39.125604,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:39.901699,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:40.677597,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:41.454394,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:42.230563,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:43.007106,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:43.783666,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:44.559545,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332]",2024-06-20 14:28:45.336243,"[180, 180]",True,True
False,180,Sensor contact not supported,"[334, 333, 333]",2024-06-20 14:28:46.111695,"[179, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:46.888507,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:28:47.664472,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:28:48.440564,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[332, 333]",2024-06-20 14:28:49.538270,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 331]",2024-06-20 14:28:49.993608,"[180, 181]",True,True
False,180,Sensor contact not supported,,2024-06-20 14:28:50.509904,,False,True
False,180,Sensor contact not supported,,2024-06-20 14:28:51.287121,,False,True
