ee_status,hr,sensor_contact,rr,timestamp_received,rr_hr,rr_interval,hrv_uint8
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:32.521047,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:33.297563,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:34.073371,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:34.849279,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:35.625533,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:36.401812,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:37.437245,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:37.954114,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:38.731302,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:39.507080,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:40.283101,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:41.060102,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:41.835458,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:42.611964,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:43.388839,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:44.164940,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:44.941149,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:45.717300,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:46.493565,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:47.269994,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:48.046254,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:48.822350,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:49.598570,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:50.374523,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:51.150632,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:51.926838,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:52.703838,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:53.479049,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:54.255320,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:55.031740,"[120, 120]",True,True
False,120,Sensor contact not supported,[499],2024-06-20 14:49:55.808293,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:56.584448,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:57.360616,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:58.137325,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:49:58.913783,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:49:59.689879,"[120, 120]",True,True
False,120,Sensor contact not supported,"[499, 500]",2024-06-20 14:50:00.466167,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:50:01.241805,[120],True,True
False,120,Sensor contact not supported,"[500, 499]",2024-06-20 14:50:02.018496,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:50:02.794976,[120],True,True
False,119,Sensor contact not supported,"[500, 500]",2024-06-20 14:50:03.570879,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:50:04.347151,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:50:05.123724,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:50:05.899640,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:50:06.676160,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:50:07.452138,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:50:08.228836,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:50:09.263228,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:50:09.780418,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:50:10.556863,"[120, 120]",True,True
False,120,Sensor contact not supported,"[455, 333]",2024-06-20 14:50:11.333802,"[131, 180]",True,True
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:12.109569,"[180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:12.885486,"[180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:13.661831,"[180, 180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:14.437972,"[180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:15.215072,"[180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:15.991081,"[180, 180, 180]",True,True
False,127,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:16.767270,"[180, 180]",True,True
False,144,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:17.543700,"[180, 180]",True,True
False,149,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:18.319186,"[180, 180, 180]",True,True
False,159,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:19.095814,"[180, 180]",True,True
False,166,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:19.871969,"[180, 180]",True,True
False,169,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:20.648588,"[180, 180, 180]",True,True
False,172,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:21.424362,"[180, 180]",True,True
False,173,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:22.200504,"[180, 180]",True,True
False,176,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:22.977311,"[180, 180, 180]",True,True
False,176,Sensor contact not supported,"[333, 332]",2024-06-20 14:50:23.753567,"[180, 180]",True,True
False,178,Sensor contact not supported,"[334, 333]",2024-06-20 14:50:24.529983,"[179, 180]",True,True
False,178,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:25.305990,"[180, 180, 180]",True,True
False,178,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:26.082483,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:26.858043,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:27.634277,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:28.410443,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:29.187273,"[180, 180]",True,True
False,179,Sensor contact not supported,"[332, 333]",2024-06-20 14:50:29.963507,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:30.739558,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:31.515512,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:32.292409,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:33.068168,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:33.844162,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:34.620521,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:35.396588,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:36.173022,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:36.949863,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:37.985093,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:38.243667,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:39.019221,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:39.795779,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:40.571805,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:41.348466,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:42.124899,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:42.900677,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:43.677570,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:44.453427,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:45.229592,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:46.006176,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:46.782590,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:47.558809,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:48.334750,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:49.110658,"[180, 180]",True,True
False,179,Sensor contact not supported,"[332, 334, 333]",2024-06-20 14:50:49.886741,"[180, 179, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:50.663241,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:51.439112,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332, 334]",2024-06-20 14:50:52.216000,"[180, 180, 179]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:52.991640,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:53.768502,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:54.544829,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:55.321129,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:56.097155,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:56.873774,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:57.649864,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:58.426107,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:50:59.201697,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:50:59.977969,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:00.754181,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:01.530471,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:02.307139,"[180, 180]",True,True
False,180,Sensor contact not supported,"[332, 333]",2024-06-20 14:51:03.083372,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:03.859423,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:04.635578,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:05.411608,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:06.188564,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:06.964096,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:07.740463,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:08.516612,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:09.292936,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:10.069680,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:10.845386,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:11.622128,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:12.397872,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:13.174588,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:13.950466,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:14.727196,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:15.503490,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:16.279678,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:17.056012,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:17.832145,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:18.608303,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:19.384181,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:20.160307,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:20.937080,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:21.714646,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:22.490006,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:23.266776,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:24.041806,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:24.817938,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:25.594510,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:26.370614,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:27.147274,"[180, 180]",True,True
False,179,Sensor contact not supported,"[332, 334, 333]",2024-06-20 14:51:27.923144,"[180, 179, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:28.699537,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:29.475356,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:30.251888,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:31.028930,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:31.805649,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:32.580760,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:33.357872,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:34.134001,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:34.909814,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:35.686009,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:36.461788,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:37.238445,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:38.014614,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:38.791959,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:39.567276,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:51:40.344029,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:51:41.302321,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 138]",2024-06-20 14:51:41.896004,"[180, 434]",True,True
False,179,Sensor contact not supported,,2024-06-20 14:51:42.672261,,False,True
False,179,Sensor contact not supported,,2024-06-20 14:51:43.707472,,False,True
