ee_status,hr,sensor_contact,rr,timestamp_received,rr_hr,rr_interval,hrv_uint8
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:38.987464,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:39.764075,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:40.540026,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:41.315992,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:42.092240,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:42.868516,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:43.644947,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:44.421642,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:45.197537,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:45.973688,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:46.750319,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:47.525874,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:48.302055,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:49.078814,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:49.855006,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:50.631143,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:51.407239,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:52.183652,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:52.960094,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:53.736171,[120],True,True
False,119,Sensor contact not supported,"[500, 499]",2024-06-20 14:32:54.512323,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:55.288828,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:56.064671,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:32:56.841390,[120],True,True
False,120,Sensor contact not supported,"[499, 500]",2024-06-20 14:32:57.616994,"[120, 120]",True,True
False,119,Sensor contact not supported,[500],2024-06-20 14:32:58.393305,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:32:59.170024,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 499]",2024-06-20 14:32:59.946015,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:33:00.722328,[120],True,True
False,120,Sensor contact not supported,"[499, 500]",2024-06-20 14:33:01.498491,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:33:02.275248,[120],True,True
False,119,Sensor contact not supported,"[500, 499]",2024-06-20 14:33:03.050703,"[120, 120]",True,True
False,120,Sensor contact not supported,"[458, 333]",2024-06-20 14:33:03.827684,"[131, 180]",True,True
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:04.604101,"[180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:05.379996,"[180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:06.156359,"[180, 180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:06.932879,"[180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:07.708947,"[180, 180]",True,True
False,120,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:08.484672,"[180, 180, 180]",True,True
False,127,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:09.260769,"[180, 180]",True,True
False,144,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:10.037639,"[180, 180]",True,True
False,149,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:10.813916,"[180, 180, 180]",True,True
False,159,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:11.589881,"[180, 180]",True,True
False,164,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:12.365827,"[180, 180]",True,True
False,169,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:13.141938,"[180, 180, 180]",True,True
False,173,Sensor contact not supported,"[334, 333]",2024-06-20 14:33:13.918711,"[179, 180]",True,True
False,173,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:14.695060,"[180, 180]",True,True
False,176,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:15.471231,"[180, 180, 180]",True,True
False,176,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:16.247469,"[180, 180]",True,True
False,178,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:17.023758,"[180, 180]",True,True
False,178,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:17.800061,"[180, 180, 180]",True,True
False,178,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:18.575834,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:19.352370,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332, 333]",2024-06-20 14:33:20.128541,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:20.904726,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:21.681414,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:22.457698,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:23.233309,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:24.009576,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:24.786223,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:25.561975,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:26.338328,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:27.115304,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:27.891515,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:28.667126,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:29.444014,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:30.220072,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 332]",2024-06-20 14:33:30.996276,"[180, 180]",True,True
False,179,Sensor contact not supported,"[334, 333]",2024-06-20 14:33:31.514140,"[179, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:32.290066,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:33.066266,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:33.842241,"[180, 180]",True,True
False,179,Sensor contact not supported,"[334, 333, 333]",2024-06-20 14:33:34.618390,"[179, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:35.394529,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:36.170712,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:36.947608,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:37.723788,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:38.500068,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:39.275962,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:40.052532,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:40.828271,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:41.604674,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:42.381513,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:43.157285,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:43.933229,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:44.709773,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:45.485987,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:46.262578,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:47.039037,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:47.815091,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:48.591041,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:49.366975,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:50.143759,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:50.919313,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:51.696320,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:52.472681,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:53.248175,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:54.024499,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:54.801243,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:55.576916,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:56.353592,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:57.129563,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:57.906380,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:33:58.682498,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:33:59.458239,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:00.234625,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 332, 333]",2024-06-20 14:34:01.011144,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:01.787548,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:02.563196,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:03.339480,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:04.115759,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:04.892150,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:05.668939,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:06.444763,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:07.220978,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:07.997559,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:08.773183,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:09.549753,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:10.326005,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:11.102748,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:11.879056,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:12.654942,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:13.431319,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:14.466280,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:14.983246,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:15.759648,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:16.536381,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:17.312678,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:18.088193,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:18.864652,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:19.640676,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:20.417450,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:21.193287,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:21.970102,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:22.745913,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:23.522840,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:24.298646,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:25.075219,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 332]",2024-06-20 14:34:25.851479,"[180, 180]",True,True
False,179,Sensor contact not supported,"[334, 333]",2024-06-20 14:34:26.627995,"[179, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:27.404052,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:28.180059,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:28.956837,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:29.733119,"[180, 180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:30.509428,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:31.285603,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:32.061907,"[180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333, 333]",2024-06-20 14:34:32.838006,"[180, 180, 180]",True,True
False,179,Sensor contact not supported,"[333, 333]",2024-06-20 14:34:33.772594,"[180, 180]",True,True
False,180,Sensor contact not supported,"[333, 139]",2024-06-20 14:34:34.390284,"[180, 431]",True,True
False,180,Sensor contact not supported,,2024-06-20 14:34:35.166126,,False,True
False,180,Sensor contact not supported,,2024-06-20 14:34:35.942347,,False,True
