rr,hrv_uint8,ee_status,sensor_contact,hr,rr_hr,rr_interval,timestamp_received
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:42.911797
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:43.903780
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:44.903686
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:39:45.901340
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:46.896021
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:47.900957
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:48.897930
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:39:49.895328
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:50.893473
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:52.888630
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:52.888630
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:39:53.885977
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:54.879286
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:55.878161
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:56.877187
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:57.869157
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:39:58.869769
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:39:59.867569
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:00.868501
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:40:01.861095
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:02.859322
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:03.855837
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:04.851070
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:05.849177
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:40:06.847725
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:07.848742
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:08.845956
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:09.841783
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:40:10.839205
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:12.837840
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:12.837840
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:13.833283
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:40:14.832917
"[362, 362, 362]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:15.823931
"[362, 362, 363]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:17.322562
"[359, 362, 364]",True,False,Sensor contact not supported,166,"[167, 165, 164]",True,2024-06-19 12:40:18.324706
"[362, 362]",True,False,Sensor contact not supported,166,"[165, 165]",True,2024-06-19 12:40:19.316579
"[359, 358, 361]",True,False,Sensor contact not supported,166,"[167, 167, 166]",True,2024-06-19 12:40:20.312731
"[363, 362, 363]",True,False,Sensor contact not supported,166,"[165, 165, 165]",True,2024-06-19 12:40:21.313516
"[365, 364, 363]",True,False,Sensor contact not supported,165,"[164, 164, 165]",True,2024-06-19 12:40:22.310917
"[365, 364]",True,False,Sensor contact not supported,165,"[164, 164]",True,2024-06-19 12:40:23.305498
"[360, 364, 368]",True,False,Sensor contact not supported,165,"[166, 164, 163]",True,2024-06-19 12:40:24.309245
"[365, 370, 369]",True,False,Sensor contact not supported,164,"[164, 162, 162]",True,2024-06-19 12:40:25.306460
"[367, 376, 375]",True,False,Sensor contact not supported,163,"[163, 159, 160]",True,2024-06-19 12:40:26.304118
"[382, 383]",True,False,Sensor contact not supported,162,"[157, 156]",True,2024-06-19 12:40:27.298523
"[378, 371, 384]",True,False,Sensor contact not supported,160,"[158, 161, 156]",True,2024-06-19 12:40:28.292498
"[380, 372]",True,False,Sensor contact not supported,159,"[157, 161]",True,2024-06-19 12:40:29.296713
"[374, 383, 394]",True,False,Sensor contact not supported,159,"[160, 156, 152]",True,2024-06-19 12:40:30.288751
"[396, 389, 385]",True,False,Sensor contact not supported,156,"[151, 154, 155]",True,2024-06-19 12:40:31.286571
"[387, 394]",True,False,Sensor contact not supported,156,"[155, 152]",True,2024-06-19 12:40:32.284437
"[396, 394, 397]",True,False,Sensor contact not supported,154,"[151, 152, 151]",True,2024-06-19 12:40:33.286449
"[409, 430]",True,False,Sensor contact not supported,153,"[146, 139]",True,2024-06-19 12:40:34.284713
[462],True,False,Sensor contact not supported,151,[129],True,2024-06-19 12:40:35.275540
"[509, 569]",True,False,Sensor contact not supported,136,"[117, 105]",True,2024-06-19 12:40:36.273249
"[621, 633]",True,False,Sensor contact not supported,117,"[96, 94]",True,2024-06-19 12:40:37.269425
"[588, 506]",True,False,Sensor contact not supported,107,"[102, 118]",True,2024-06-19 12:40:38.274113
"[440, 436]",True,False,Sensor contact not supported,104,"[136, 137]",True,2024-06-19 12:40:39.267315
"[439, 443]",True,False,Sensor contact not supported,104,"[136, 135]",True,2024-06-19 12:40:40.265247
"[446, 447, 451]",True,False,Sensor contact not supported,111,"[134, 134, 133]",True,2024-06-19 12:40:41.266756
"[458, 464]",True,False,Sensor contact not supported,123,"[131, 129]",True,2024-06-19 12:40:42.261924
"[465, 458]",True,False,Sensor contact not supported,125,"[129, 131]",True,2024-06-19 12:40:43.261116
"[460, 458]",True,False,Sensor contact not supported,127,"[130, 131]",True,2024-06-19 12:40:44.259672
"[453, 450]",True,False,Sensor contact not supported,128,"[132, 133]",True,2024-06-19 12:40:45.256224
"[449, 451, 459]",True,False,Sensor contact not supported,131,"[133, 133, 130]",True,2024-06-19 12:40:46.248307
"[467, 477]",True,False,Sensor contact not supported,131,"[128, 125]",True,2024-06-19 12:40:47.247799
[494],True,False,Sensor contact not supported,130,[121],True,2024-06-19 12:40:48.245611
"[503, 511]",True,False,Sensor contact not supported,127,"[119, 117]",True,2024-06-19 12:40:49.242376
"[525, 537]",True,False,Sensor contact not supported,123,"[114, 111]",True,2024-06-19 12:40:50.236984
"[545, 563]",True,False,Sensor contact not supported,119,"[110, 106]",True,2024-06-19 12:40:51.234490
[579],True,False,Sensor contact not supported,117,[103],True,2024-06-19 12:40:52.239078
"[589, 607]",True,False,Sensor contact not supported,112,"[101, 98]",True,2024-06-19 12:40:53.230881
"[627, 625]",True,False,Sensor contact not supported,107,"[95, 96]",True,2024-06-19 12:40:54.227992
[615],True,False,Sensor contact not supported,105,[97],True,2024-06-19 12:40:55.228171
"[605, 594]",True,False,Sensor contact not supported,102,"[99, 101]",True,2024-06-19 12:40:56.222248
"[588, 587]",True,False,Sensor contact not supported,102,"[102, 102]",True,2024-06-19 12:40:57.227180
[586],True,False,Sensor contact not supported,102,[102],True,2024-06-19 12:40:58.218585
"[595, 635]",True,False,Sensor contact not supported,102,"[100, 94]",True,2024-06-19 12:40:59.221668
[682],True,False,Sensor contact not supported,101,[87],True,2024-06-19 12:41:00.218612
"[665, 641]",True,False,Sensor contact not supported,97,"[90, 93]",True,2024-06-19 12:41:01.213192
[632],True,False,Sensor contact not supported,96,[94],True,2024-06-19 12:41:02.211608
"[635, 644]",True,False,Sensor contact not supported,96,"[94, 93]",True,2024-06-19 12:41:03.211431
[666],True,False,Sensor contact not supported,95,[90],True,2024-06-19 12:41:04.209008
"[702, 697]",True,False,Sensor contact not supported,93,"[85, 86]",True,2024-06-19 12:41:05.206741
[678],True,False,Sensor contact not supported,92,[88],True,2024-06-19 12:41:06.204647
"[674, 664]",True,False,Sensor contact not supported,91,"[89, 90]",True,2024-06-19 12:41:07.200596
[646],True,False,Sensor contact not supported,91,[92],True,2024-06-19 12:41:08.196455
"[637, 631]",True,False,Sensor contact not supported,91,"[94, 95]",True,2024-06-19 12:41:09.191288
[636],True,False,Sensor contact not supported,92,[94],True,2024-06-19 12:41:10.187969
"[655, 668]",True,False,Sensor contact not supported,92,"[91, 89]",True,2024-06-19 12:41:11.188179
[674],True,False,Sensor contact not supported,92,[89],True,2024-06-19 12:41:12.184247
"[688, 705]",True,False,Sensor contact not supported,91,"[87, 85]",True,2024-06-19 12:41:13.181368
[703],True,False,Sensor contact not supported,90,[85],True,2024-06-19 12:41:14.182992
"[705, 714]",True,False,Sensor contact not supported,89,"[85, 84]",True,2024-06-19 12:41:15.181608
[708],True,False,Sensor contact not supported,88,[84],True,2024-06-19 12:41:16.172861
[710],True,False,Sensor contact not supported,88,[84],True,2024-06-19 12:41:17.176368
"[723, 720]",True,False,Sensor contact not supported,87,"[82, 83]",True,2024-06-19 12:41:18.169173
[721],True,False,Sensor contact not supported,86,[83],True,2024-06-19 12:41:19.168075
[723],True,False,Sensor contact not supported,86,[82],True,2024-06-19 12:41:20.163604
"[729, 740]",True,False,Sensor contact not supported,85,"[82, 81]",True,2024-06-19 12:41:21.160593
[739],True,False,Sensor contact not supported,85,[81],True,2024-06-19 12:41:22.163027
[753],True,False,Sensor contact not supported,84,[79],True,2024-06-19 12:41:23.158576
"[763, 760]",True,False,Sensor contact not supported,83,"[78, 78]",True,2024-06-19 12:41:24.157459
[761],True,False,Sensor contact not supported,83,[78],True,2024-06-19 12:41:25.155221
[745],True,False,Sensor contact not supported,82,[80],True,2024-06-19 12:41:26.154109
"[739, 740]",True,False,Sensor contact not supported,82,"[81, 81]",True,2024-06-19 12:41:27.146327
[729],True,False,Sensor contact not supported,82,[82],True,2024-06-19 12:41:28.148898
[750],True,False,Sensor contact not supported,82,[80],True,2024-06-19 12:41:29.147034
[763],True,False,Sensor contact not supported,82,[78],True,2024-06-19 12:41:30.139428
"[786, 844]",True,False,Sensor contact not supported,81,"[76, 71]",True,2024-06-19 12:41:31.142169
[857],True,False,Sensor contact not supported,80,[70],True,2024-06-19 12:41:32.135283
[846],True,False,Sensor contact not supported,79,[70],True,2024-06-19 12:41:33.131993
[816],True,False,Sensor contact not supported,78,[73],True,2024-06-19 12:41:34.128843
"[787, 787]",True,False,Sensor contact not supported,77,"[76, 76]",True,2024-06-19 12:41:35.131228
[770],True,False,Sensor contact not supported,77,[77],True,2024-06-19 12:41:36.121965
[767],True,False,Sensor contact not supported,77,[78],True,2024-06-19 12:41:37.126835
"[795, 783]",True,False,Sensor contact not supported,77,"[75, 76]",True,2024-06-19 12:41:38.124338
[756],True,False,Sensor contact not supported,77,[79],True,2024-06-19 12:41:39.121798
[740],True,False,Sensor contact not supported,77,[81],True,2024-06-19 12:41:40.119729
"[742, 749]",True,False,Sensor contact not supported,78,"[80, 80]",True,2024-06-19 12:41:41.110968
[750],True,False,Sensor contact not supported,78,[80],True,2024-06-19 12:41:42.114697
[769],True,False,Sensor contact not supported,78,[78],True,2024-06-19 12:41:43.108087
"[756, 747]",True,False,Sensor contact not supported,78,"[79, 80]",True,2024-06-19 12:41:44.106329
[754],True,False,Sensor contact not supported,79,[79],True,2024-06-19 12:41:45.101158
[744],True,False,Sensor contact not supported,79,[80],True,2024-06-19 12:41:46.099377
"[748, 748]",True,False,Sensor contact not supported,79,"[80, 80]",True,2024-06-19 12:41:47.100378
[735],True,False,Sensor contact not supported,79,[81],True,2024-06-19 12:41:48.099642
[740],True,False,Sensor contact not supported,79,[81],True,2024-06-19 12:41:49.096369
"[738, 739]",True,False,Sensor contact not supported,80,"[81, 81]",True,2024-06-19 12:41:50.092856
[752],True,False,Sensor contact not supported,80,[79],True,2024-06-19 12:41:51.086191
[759],True,False,Sensor contact not supported,80,[79],True,2024-06-19 12:41:52.089287
"[751, 759]",True,False,Sensor contact not supported,80,"[79, 79]",True,2024-06-19 12:41:53.079291
[753],True,False,Sensor contact not supported,80,[79],True,2024-06-19 12:41:54.080858
[750],True,False,Sensor contact not supported,80,[80],True,2024-06-19 12:41:55.077010
"[765, 753]",True,False,Sensor contact not supported,80,"[78, 79]",True,2024-06-19 12:41:56.075362
[754],True,False,Sensor contact not supported,80,[79],True,2024-06-19 12:41:57.075567
[766],True,False,Sensor contact not supported,80,[78],True,2024-06-19 12:41:58.073786
[760],True,False,Sensor contact not supported,79,[78],True,2024-06-19 12:41:59.071969
"[760, 765]",True,False,Sensor contact not supported,79,"[78, 78]",True,2024-06-19 12:42:00.065395
[759],True,False,Sensor contact not supported,79,[79],True,2024-06-19 12:42:01.062051
[770],True,False,Sensor contact not supported,79,[77],True,2024-06-19 12:42:02.063714
"[785, 792]",True,False,Sensor contact not supported,79,"[76, 75]",True,2024-06-19 12:42:03.060525
[791],True,False,Sensor contact not supported,79,[75],True,2024-06-19 12:42:04.052844
[768],True,False,Sensor contact not supported,78,[78],True,2024-06-19 12:42:05.057156
"[766, 758]",True,False,Sensor contact not supported,78,"[78, 79]",True,2024-06-19 12:42:06.054003
[753],True,False,Sensor contact not supported,78,[79],True,2024-06-19 12:42:07.045851
[766],True,False,Sensor contact not supported,78,[78],True,2024-06-19 12:42:08.042696
[771],True,False,Sensor contact not supported,78,[77],True,2024-06-19 12:42:09.042301
"[784, 786]",True,False,Sensor contact not supported,78,"[76, 76]",True,2024-06-19 12:42:11.042356
[777],True,False,Sensor contact not supported,78,[77],True,2024-06-19 12:42:11.042356
[778],True,False,Sensor contact not supported,78,[77],True,2024-06-19 12:42:12.035257
"[767, 756]",True,False,Sensor contact not supported,78,"[78, 79]",True,2024-06-19 12:42:13.032161
[747],True,False,Sensor contact not supported,78,[80],True,2024-06-19 12:42:14.034137
[745],True,False,Sensor contact not supported,78,[80],True,2024-06-19 12:42:15.031527
"[753, 751]",True,False,Sensor contact not supported,79,"[79, 79]",True,2024-06-19 12:42:16.023142
[756],True,False,Sensor contact not supported,79,[79],True,2024-06-19 12:42:17.021770
[766],True,False,Sensor contact not supported,79,[78],True,2024-06-19 12:42:18.023680
"[749, 729]",True,False,Sensor contact not supported,79,"[80, 82]",True,2024-06-19 12:42:19.021995
[718],True,False,Sensor contact not supported,79,[83],True,2024-06-19 12:42:20.014181
"[709, 707]",True,False,Sensor contact not supported,80,"[84, 84]",True,2024-06-19 12:42:21.017062
[691],True,False,Sensor contact not supported,80,[86],True,2024-06-19 12:42:22.012413
[676],True,False,Sensor contact not supported,81,[88],True,2024-06-19 12:42:23.004857
"[684, 741]",True,False,Sensor contact not supported,82,"[87, 80]",True,2024-06-19 12:42:24.007342
[789],True,False,Sensor contact not supported,83,[76],True,2024-06-19 12:42:25.001946
[760],True,False,Sensor contact not supported,82,[78],True,2024-06-19 12:42:26.000641
"[738, 748]",True,False,Sensor contact not supported,81,"[81, 80]",True,2024-06-19 12:42:27.000417
[748],True,False,Sensor contact not supported,81,[80],True,2024-06-19 12:42:27.999759
"[726, 711]",True,False,Sensor contact not supported,81,"[82, 84]",True,2024-06-19 12:42:28.997218
[701],True,False,Sensor contact not supported,81,[85],True,2024-06-19 12:42:30.992120
[694],True,False,Sensor contact not supported,82,[86],True,2024-06-19 12:42:30.992120
"[682, 690]",True,False,Sensor contact not supported,83,"[87, 86]",True,2024-06-19 12:42:31.989795
[702],True,False,Sensor contact not supported,83,[85],True,2024-06-19 12:42:32.983571
"[696, 686]",True,False,Sensor contact not supported,84,"[86, 87]",True,2024-06-19 12:42:33.978412
[676],True,False,Sensor contact not supported,84,[88],True,2024-06-19 12:42:34.975541
"[685, 682]",True,False,Sensor contact not supported,85,"[87, 87]",True,2024-06-19 12:42:35.975249
[679],True,False,Sensor contact not supported,85,[88],True,2024-06-19 12:42:36.974604
"[691, 699]",True,False,Sensor contact not supported,86,"[86, 85]",True,2024-06-19 12:42:37.974543
[689],True,False,Sensor contact not supported,86,[87],True,2024-06-19 12:42:38.967808
"[678, 689]",True,False,Sensor contact not supported,86,"[88, 87]",True,2024-06-19 12:42:39.969763
[706],True,False,Sensor contact not supported,86,[84],True,2024-06-19 12:42:40.962077
[714],True,False,Sensor contact not supported,86,[84],True,2024-06-19 12:42:41.956887
[725],True,False,Sensor contact not supported,86,[82],True,2024-06-19 12:42:42.957543
"[750, 774]",True,False,Sensor contact not supported,85,"[80, 77]",True,2024-06-19 12:42:43.951897
[777],True,False,Sensor contact not supported,84,[77],True,2024-06-19 12:42:44.957319
[774],True,False,Sensor contact not supported,84,[77],True,2024-06-19 12:42:45.953046
"[769, 759]",True,False,Sensor contact not supported,82,"[78, 79]",True,2024-06-19 12:42:46.947076
[750],True,False,Sensor contact not supported,82,[80],True,2024-06-19 12:42:47.947756
[754],True,False,Sensor contact not supported,82,[79],True,2024-06-19 12:42:48.941889
"[749, 729]",True,False,Sensor contact not supported,81,"[80, 82]",True,2024-06-19 12:42:50.942178
[733],True,False,Sensor contact not supported,81,[81],True,2024-06-19 12:42:50.942178
[751],True,False,Sensor contact not supported,81,[79],True,2024-06-19 12:42:51.933800
"[753, 750]",True,False,Sensor contact not supported,81,"[79, 80]",True,2024-06-19 12:42:52.933363
[777],True,False,Sensor contact not supported,81,[77],True,2024-06-19 12:42:53.928804
[817],True,False,Sensor contact not supported,81,[73],True,2024-06-19 12:42:54.926246
[808],True,False,Sensor contact not supported,80,[74],True,2024-06-19 12:42:55.922784
"[811, 816]",True,False,Sensor contact not supported,79,"[73, 73]",True,2024-06-19 12:42:56.922297
[784],True,False,Sensor contact not supported,78,[76],True,2024-06-19 12:42:57.917211
[768],True,False,Sensor contact not supported,78,[78],True,2024-06-19 12:42:58.921624
"[761, 741]",True,False,Sensor contact not supported,78,"[78, 80]",True,2024-06-19 12:42:59.915967
[728],True,False,Sensor contact not supported,78,[82],True,2024-06-19 12:43:00.910851
[734],True,False,Sensor contact not supported,79,[81],True,2024-06-19 12:43:01.906970
"[739, 745]",True,False,Sensor contact not supported,79,"[81, 80]",True,2024-06-19 12:43:02.906214
[761],True,False,Sensor contact not supported,79,[78],True,2024-06-19 12:43:03.909942
[760],True,False,Sensor contact not supported,79,[78],True,2024-06-19 12:43:04.901407
"[745, 734]",True,False,Sensor contact not supported,79,"[80, 81]",True,2024-06-19 12:43:05.898747
[732],True,False,Sensor contact not supported,80,[81],True,2024-06-19 12:43:06.896649
[724],True,False,Sensor contact not supported,80,[82],True,2024-06-19 12:43:07.898399
"[724, 742]",True,False,Sensor contact not supported,80,"[82, 80]",True,2024-06-19 12:43:08.889962
[768],True,False,Sensor contact not supported,80,[78],True,2024-06-19 12:43:09.894354
"[760, 732]",True,False,Sensor contact not supported,80,"[78, 81]",True,2024-06-19 12:43:10.889344
[725],True,False,Sensor contact not supported,80,[82],True,2024-06-19 12:43:11.889083
[735],True,False,Sensor contact not supported,80,[81],True,2024-06-19 12:43:12.886267
"[732, 722]",True,False,Sensor contact not supported,81,"[81, 83]",True,2024-06-19 12:43:13.883650
[708],True,False,Sensor contact not supported,81,[84],True,2024-06-19 12:43:14.877451
"[688, 673]",True,False,Sensor contact not supported,82,"[87, 89]",True,2024-06-19 12:43:15.879105
[669],True,False,Sensor contact not supported,82,[89],True,2024-06-19 12:43:16.874399
"[672, 675]",True,False,Sensor contact not supported,84,"[89, 88]",True,2024-06-19 12:43:17.873664
[683],True,False,Sensor contact not supported,84,[87],True,2024-06-19 12:43:18.871898
[706],True,False,Sensor contact not supported,85,[84],True,2024-06-19 12:43:19.863630
"[744, 754]",True,False,Sensor contact not supported,85,"[80, 79]",True,2024-06-19 12:43:20.860916
[758],True,False,Sensor contact not supported,84,[79],True,2024-06-19 12:43:21.863608
[771],True,False,Sensor contact not supported,84,[77],True,2024-06-19 12:43:22.855537
"[754, 742]",True,False,Sensor contact not supported,83,"[79, 80]",True,2024-06-19 12:43:23.859607
[746],True,False,Sensor contact not supported,82,[80],True,2024-06-19 12:43:24.850760
[741],True,False,Sensor contact not supported,82,[80],True,2024-06-19 12:43:25.848921
"[729, 718]",True,False,Sensor contact not supported,82,"[82, 83]",True,2024-06-19 12:43:26.847404
[707],True,False,Sensor contact not supported,82,[84],True,2024-06-19 12:43:27.843025
"[693, 689]",True,False,Sensor contact not supported,83,"[86, 87]",True,2024-06-19 12:43:28.840948
[697],True,False,Sensor contact not supported,83,[86],True,2024-06-19 12:43:30.842191
[717],True,False,Sensor contact not supported,83,[83],True,2024-06-19 12:43:30.842191
[740],True,False,Sensor contact not supported,84,[81],True,2024-06-19 12:43:31.835403
"[778, 854]",True,False,Sensor contact not supported,83,"[77, 70]",True,2024-06-19 12:43:32.836604
[875],True,False,Sensor contact not supported,82,[68],True,2024-06-19 12:43:33.830044
[838],True,False,Sensor contact not supported,81,[71],True,2024-06-19 12:43:34.831586
"[782, 736]",True,False,Sensor contact not supported,79,"[76, 81]",True,2024-06-19 12:43:35.823090
[731],True,False,Sensor contact not supported,79,[82],True,2024-06-19 12:43:36.819825
[740],True,False,Sensor contact not supported,79,[81],True,2024-06-19 12:43:38.318194
"[733, 737]",True,False,Sensor contact not supported,80,"[81, 81]",True,2024-06-19 12:43:39.320331
[732],True,False,Sensor contact not supported,80,[81],True,2024-06-19 12:43:40.316948
[747],True,False,Sensor contact not supported,80,[80],True,2024-06-19 12:43:41.310783
[781],True,False,Sensor contact not supported,80,[76],True,2024-06-19 12:43:42.309894
[916],True,False,Sensor contact not supported,80,[65],True,2024-06-19 12:43:43.310058
[965],True,False,Sensor contact not supported,79,[62],True,2024-06-19 12:43:44.302357
"[870, 830]",True,False,Sensor contact not supported,76,"[68, 72]",True,2024-06-19 12:43:45.300473
[819],True,False,Sensor contact not supported,76,[73],True,2024-06-19 12:43:46.296673
[794],True,False,Sensor contact not supported,75,[75],True,2024-06-19 12:43:48.297401
[795],True,False,Sensor contact not supported,75,[75],True,2024-06-19 12:43:48.298438
[821],True,False,Sensor contact not supported,75,[73],True,2024-06-19 12:43:49.295118
"[836, 866]",True,False,Sensor contact not supported,75,"[71, 69]",True,2024-06-19 12:43:50.293082
[864],True,False,Sensor contact not supported,75,[69],True,2024-06-19 12:43:51.287070
[882],True,False,Sensor contact not supported,74,[68],True,2024-06-19 12:43:52.287824
[916],True,False,Sensor contact not supported,73,[65],True,2024-06-19 12:43:53.285789
[903],True,False,Sensor contact not supported,73,[66],True,2024-06-19 12:43:54.277201
[888],True,False,Sensor contact not supported,72,[67],True,2024-06-19 12:43:55.278840
[886],True,False,Sensor contact not supported,72,[67],True,2024-06-19 12:43:56.271288
"[857, 859]",True,False,Sensor contact not supported,71,"[70, 69]",True,2024-06-19 12:43:57.269210
[840],True,False,Sensor contact not supported,71,[71],True,2024-06-19 12:43:58.268214
[814],True,False,Sensor contact not supported,71,[73],True,2024-06-19 12:43:59.264530
[800],True,False,Sensor contact not supported,71,[75],True,2024-06-19 12:44:00.264434
[787],True,False,Sensor contact not supported,71,[76],True,2024-06-19 12:44:01.260058
[816],True,False,Sensor contact not supported,72,[73],True,2024-06-19 12:44:02.258346
"[910, 904]",True,False,Sensor contact not supported,72,"[65, 66]",True,2024-06-19 12:44:03.260341
[891],True,False,Sensor contact not supported,71,[67],True,2024-06-19 12:44:04.252950
[836],True,False,Sensor contact not supported,71,[71],True,2024-06-19 12:44:05.255297
"[779, 779]",True,False,Sensor contact not supported,71,"[77, 77]",True,2024-06-19 12:44:06.246646
[773],True,False,Sensor contact not supported,72,[77],True,2024-06-19 12:44:07.249609
[771],True,False,Sensor contact not supported,72,[77],True,2024-06-19 12:44:08.248061
[770],True,False,Sensor contact not supported,73,[77],True,2024-06-19 12:44:09.241688
"[782, 783]",True,False,Sensor contact not supported,74,"[76, 76]",True,2024-06-19 12:44:10.236523
[785],True,False,Sensor contact not supported,74,[76],True,2024-06-19 12:44:11.234104
[794],True,False,Sensor contact not supported,74,[75],True,2024-06-19 12:44:12.235063
