timestamp_sent,freq,freq_hr,on
2024-06-19 12:18:13.282008,2.762430933333334,165.74585600000003,1
2024-06-19 12:19:13.542880,2.7468682430390152,164.8120945823409,1
2024-06-19 12:19:13.909295,2.800970806815511,168.05824840893064,1
2024-06-19 12:19:14.283722,2.74013712501368,164.4082275008208,1
2024-06-19 12:19:14.655166,2.7440746242242744,164.64447745345646,1
2024-06-19 12:19:15.024745,2.770033389633522,166.2020033780113,1
2024-06-19 12:19:15.396228,2.75487292415509,165.2923754493054,1
2024-06-19 12:19:15.773258,2.8015589989630607,168.09353993778365,1
2024-06-19 12:19:16.151619,2.7852263186512713,167.1135791190763,1
2024-06-19 12:19:16.516174,2.754895584553986,165.29373507323916,1
2024-06-19 12:19:16.884128,2.747019655950374,164.82117935702243,1
2024-06-19 12:19:17.256385,2.7777296853889926,166.66378112333956,1
2024-06-19 12:19:17.629777,2.7251986357095945,163.51191814257567,1
2024-06-19 12:19:18.002776,2.7470332768693333,164.82199661216,1
2024-06-19 12:19:18.369505,2.747119181364798,164.8271508818879,1
2024-06-19 12:19:18.748894,2.762560067056733,165.753604023404,1
2024-06-19 12:19:19.115891,2.717535916241203,163.0521549744722,1
2024-06-19 12:19:19.486191,2.769544219458747,166.17265316752483,1
2024-06-19 12:19:19.860260,2.778183641754326,166.69101850525956,1
2024-06-19 12:19:20.225686,2.6886076078034598,161.31645646820758,1
2024-06-19 12:19:20.589218,2.7541930239013603,165.25158143408163,1
2024-06-19 12:19:20.962899,2.70534116563267,162.3204699379602,1
2024-06-19 12:19:21.329053,2.6928457313708742,161.57074388225246,1
2024-06-19 12:19:21.700238,2.7482585083610838,164.89551050166503,1
2024-06-19 12:19:22.069844,2.6415684872829366,158.4941092369762,1
2024-06-19 12:19:22.439477,2.687390479505891,161.24342877035346,1
2024-06-19 12:19:22.830444,2.6169744407323776,157.01846644394266,1
2024-06-19 12:19:23.204934,2.602579498770376,156.15476992622257,1
2024-06-19 12:19:23.596180,2.633227420754434,157.99364524526604,1
2024-06-19 12:19:23.986245,2.7038860344926046,162.23316206955627,1
2024-06-19 12:19:24.373384,2.598304851904138,155.89829111424828,1
2024-06-19 12:19:24.751069,2.617560439946695,157.05362639680172,1
2024-06-19 12:19:25.144741,2.686414989047633,161.184899342858,1
2024-06-19 12:19:25.536384,2.672749920594557,160.36499523567343,1
2024-06-19 12:19:25.912669,2.6029524601930953,156.17714761158572,1
2024-06-19 12:19:26.311254,2.533167087442472,151.99002524654833,1
2024-06-19 12:19:26.710325,2.5211618847703474,151.26971308622083,1
2024-06-19 12:19:27.115361,2.571917446071132,154.31504676426792,1
2024-06-19 12:19:27.524672,2.5970480608422846,155.82288365053708,1
2024-06-19 12:19:27.917050,2.5759812469916525,154.55887481949915,1
2024-06-19 12:19:28.307743,2.529761004563534,151.78566027381206,1
2024-06-19 12:19:28.709280,2.5228848083534223,151.37308850120533,1
