rr,hrv_uint8,ee_status,sensor_contact,hr,rr_hr,rr_interval,timestamp_received
"[628, 622]",True,False,Sensor contact not supported,114,"[95, 96]",True,2024-06-19 13:01:03.207230
"[561, 490]",True,False,Sensor contact not supported,108,"[106, 122]",True,2024-06-19 13:01:04.204836
"[435, 437]",True,False,Sensor contact not supported,104,"[137, 137]",True,2024-06-19 13:01:05.201548
"[440, 444, 447]",True,False,Sensor contact not supported,105,"[136, 135, 134]",True,2024-06-19 13:01:06.201689
"[447, 453]",True,False,Sensor contact not supported,111,"[134, 132]",True,2024-06-19 13:01:07.202013
"[459, 466]",True,False,Sensor contact not supported,122,"[130, 128]",True,2024-06-19 13:01:08.195031
"[464, 456]",True,False,Sensor contact not supported,125,"[129, 131]",True,2024-06-19 13:01:09.192850
"[463, 456]",True,False,Sensor contact not supported,127,"[129, 131]",True,2024-06-19 13:01:10.192943
"[451, 450, 449]",True,False,Sensor contact not supported,129,"[133, 133, 133]",True,2024-06-19 13:01:11.192746
"[453, 464]",True,False,Sensor contact not supported,131,"[132, 129]",True,2024-06-19 13:01:12.184564
"[467, 484]",True,False,Sensor contact not supported,130,"[128, 123]",True,2024-06-19 13:01:13.185241
"[500, 505]",True,False,Sensor contact not supported,128,"[120, 118]",True,2024-06-19 13:01:14.193966
[516],True,False,Sensor contact not supported,126,[116],True,2024-06-19 13:01:15.176877
"[530, 540]",True,False,Sensor contact not supported,123,"[113, 111]",True,2024-06-19 13:01:16.174416
"[548, 570]",True,False,Sensor contact not supported,118,"[109, 105]",True,2024-06-19 13:01:17.177098
[583],True,False,Sensor contact not supported,116,[102],True,2024-06-19 13:01:18.174314
"[592, 614]",True,False,Sensor contact not supported,111,"[101, 97]",True,2024-06-19 13:01:19.168224
"[632, 621]",True,False,Sensor contact not supported,106,"[94, 96]",True,2024-06-19 13:01:20.161521
[613],True,False,Sensor contact not supported,104,[97],True,2024-06-19 13:01:21.160290
"[603, 591]",True,False,Sensor contact not supported,102,"[99, 101]",True,2024-06-19 13:01:22.157879
"[588, 587]",True,False,Sensor contact not supported,102,"[102, 102]",True,2024-06-19 13:01:23.162751
[586],True,False,Sensor contact not supported,102,[102],True,2024-06-19 13:01:24.156406
"[599, 646]",True,False,Sensor contact not supported,102,"[100, 92]",True,2024-06-19 13:01:25.156334
[689],True,False,Sensor contact not supported,101,[87],True,2024-06-19 13:01:26.149403
"[656, 639]",True,False,Sensor contact not supported,97,"[91, 93]",True,2024-06-19 13:01:27.145583
[631],True,False,Sensor contact not supported,96,[95],True,2024-06-19 13:01:28.150057
"[638, 645]",True,False,Sensor contact not supported,95,"[94, 93]",True,2024-06-19 13:01:29.139899
[675],True,False,Sensor contact not supported,95,[88],True,2024-06-19 13:01:30.144681
"[708, 688]",True,False,Sensor contact not supported,93,"[84, 87]",True,2024-06-19 13:01:32.139269
[676],True,False,Sensor contact not supported,92,[88],True,2024-06-19 13:01:32.140267
"[674, 657]",True,False,Sensor contact not supported,91,"[89, 91]",True,2024-06-19 13:01:33.132354
[643],True,False,Sensor contact not supported,91,[93],True,2024-06-19 13:01:34.129495
"[634, 631]",True,False,Sensor contact not supported,91,"[94, 95]",True,2024-06-19 13:01:35.132957
[643],True,False,Sensor contact not supported,92,[93],True,2024-06-19 13:01:36.124398
"[661, 670]",True,False,Sensor contact not supported,92,"[90, 89]",True,2024-06-19 13:01:37.122925
[678],True,False,Sensor contact not supported,92,[88],True,2024-06-19 13:01:38.124701
"[698, 705]",True,False,Sensor contact not supported,91,"[85, 85]",True,2024-06-19 13:01:39.122102
[702],True,False,Sensor contact not supported,90,[85],True,2024-06-19 13:01:40.120137
[710],True,False,Sensor contact not supported,89,[84],True,2024-06-19 13:01:41.117630
"[711, 708]",True,False,Sensor contact not supported,88,"[84, 84]",True,2024-06-19 13:01:42.107487
[717],True,False,Sensor contact not supported,88,[83],True,2024-06-19 13:01:43.111225
"[722, 720]",True,False,Sensor contact not supported,87,"[83, 83]",True,2024-06-19 13:01:44.109720
[722],True,False,Sensor contact not supported,86,[83],True,2024-06-19 13:01:45.106528
[724],True,False,Sensor contact not supported,86,[82],True,2024-06-19 13:01:46.101124
"[734, 738]",True,False,Sensor contact not supported,85,"[81, 81]",True,2024-06-19 13:01:47.100739
[744],True,False,Sensor contact not supported,85,[80],True,2024-06-19 13:01:48.099139
[758],True,False,Sensor contact not supported,84,[79],True,2024-06-19 13:01:49.092840
"[761, 763]",True,False,Sensor contact not supported,83,"[78, 78]",True,2024-06-19 13:01:50.091568
[753],True,False,Sensor contact not supported,83,[79],True,2024-06-19 13:01:51.087819
[742],True,False,Sensor contact not supported,82,[80],True,2024-06-19 13:01:52.089379
"[740, 735]",True,False,Sensor contact not supported,82,"[81, 81]",True,2024-06-19 13:01:53.085076
[738],True,False,Sensor contact not supported,82,[81],True,2024-06-19 13:01:54.079421
[755],True,False,Sensor contact not supported,82,[79],True,2024-06-19 13:01:55.082334
[771],True,False,Sensor contact not supported,82,[77],True,2024-06-19 13:01:56.079404
"[810, 851]",True,False,Sensor contact not supported,81,"[74, 70]",True,2024-06-19 13:01:57.073733
[854],True,False,Sensor contact not supported,80,[70],True,2024-06-19 13:01:58.072473
[833],True,False,Sensor contact not supported,79,[72],True,2024-06-19 13:01:59.066195
[802],True,False,Sensor contact not supported,78,[74],True,2024-06-19 13:02:00.070200
"[787, 779]",True,False,Sensor contact not supported,77,"[76, 77]",True,2024-06-19 13:02:01.063555
[769],True,False,Sensor contact not supported,77,[78],True,2024-06-19 13:02:02.059892
[779],True,False,Sensor contact not supported,77,[77],True,2024-06-19 13:02:03.062098
"[791, 772]",True,False,Sensor contact not supported,77,"[75, 77]",True,2024-06-19 13:02:04.057966
[750],True,False,Sensor contact not supported,77,[80],True,2024-06-19 13:02:05.056886
[741],True,False,Sensor contact not supported,77,[80],True,2024-06-19 13:02:06.055045
"[745, 750]",True,False,Sensor contact not supported,78,"[80, 80]",True,2024-06-19 13:02:07.052701
[757],True,False,Sensor contact not supported,78,[79],True,2024-06-19 13:02:08.049455
[766],True,False,Sensor contact not supported,78,[78],True,2024-06-19 13:02:09.042045
"[751, 749]",True,False,Sensor contact not supported,78,"[79, 80]",True,2024-06-19 13:02:11.040862
[752],True,False,Sensor contact not supported,79,[79],True,2024-06-19 13:02:11.040862
[743],True,False,Sensor contact not supported,79,[80],True,2024-06-19 13:02:12.038182
"[749, 743]",True,False,Sensor contact not supported,79,"[80, 80]",True,2024-06-19 13:02:13.037816
[735],True,False,Sensor contact not supported,79,[81],True,2024-06-19 13:02:14.034960
[741],True,False,Sensor contact not supported,79,[80],True,2024-06-19 13:02:15.031911
"[738, 743]",True,False,Sensor contact not supported,80,"[81, 80]",True,2024-06-19 13:02:16.023794
[757],True,False,Sensor contact not supported,80,[79],True,2024-06-19 13:02:17.020774
[757],True,False,Sensor contact not supported,80,[79],True,2024-06-19 13:02:18.017586
"[751, 760]",True,False,Sensor contact not supported,80,"[79, 78]",True,2024-06-19 13:02:19.013875
[751],True,False,Sensor contact not supported,80,[79],True,2024-06-19 13:02:20.014556
[753],True,False,Sensor contact not supported,80,[79],True,2024-06-19 13:02:21.016567
[766],True,False,Sensor contact not supported,80,[78],True,2024-06-19 13:02:22.010929
"[751, 757]",True,False,Sensor contact not supported,80,"[79, 79]",True,2024-06-19 13:02:23.012693
[768],True,False,Sensor contact not supported,80,[78],True,2024-06-19 13:02:24.005605
[758],True,False,Sensor contact not supported,79,[79],True,2024-06-19 13:02:25.003669
"[761, 765]",True,False,Sensor contact not supported,79,"[78, 78]",True,2024-06-19 13:02:26.000722
[758],True,False,Sensor contact not supported,79,[79],True,2024-06-19 13:02:27.002550
[777],True,False,Sensor contact not supported,79,[77],True,2024-06-19 13:02:27.999853
"[789, 793]",True,False,Sensor contact not supported,79,"[76, 75]",True,2024-06-19 13:02:28.995836
[786],True,False,Sensor contact not supported,79,[76],True,2024-06-19 13:02:29.989399
[760],True,False,Sensor contact not supported,78,[78],True,2024-06-19 13:02:30.988736
"[768, 752]",True,False,Sensor contact not supported,78,"[78, 79]",True,2024-06-19 13:02:31.984137
[754],True,False,Sensor contact not supported,78,[79],True,2024-06-19 13:02:32.980336
[772],True,False,Sensor contact not supported,78,[77],True,2024-06-19 13:02:33.984718
[771],True,False,Sensor contact not supported,78,[77],True,2024-06-19 13:02:34.981267
"[791, 783]",True,False,Sensor contact not supported,78,"[75, 76]",True,2024-06-19 13:02:36.976606
[774],True,False,Sensor contact not supported,78,[77],True,2024-06-19 13:02:36.977931
[781],True,False,Sensor contact not supported,78,[76],True,2024-06-19 13:02:37.974254
"[759, 756]",True,False,Sensor contact not supported,78,"[79, 79]",True,2024-06-19 13:02:38.965755
[742],True,False,Sensor contact not supported,78,[80],True,2024-06-19 13:02:39.968841
[748],True,False,Sensor contact not supported,78,[80],True,2024-06-19 13:02:40.959748
"[756, 749]",True,False,Sensor contact not supported,79,"[79, 80]",True,2024-06-19 13:02:41.957800
[763],True,False,Sensor contact not supported,79,[78],True,2024-06-19 13:02:42.960458
[767],True,False,Sensor contact not supported,79,[78],True,2024-06-19 13:02:43.960057
"[735, 728]",True,False,Sensor contact not supported,79,"[81, 82]",True,2024-06-19 13:02:44.958022
[711],True,False,Sensor contact not supported,79,[84],True,2024-06-19 13:02:45.950381
"[711, 702]",True,False,Sensor contact not supported,80,"[84, 85]",True,2024-06-19 13:02:46.947769
[683],True,False,Sensor contact not supported,81,[87],True,2024-06-19 13:02:47.943738
[673],True,False,Sensor contact not supported,81,[89],True,2024-06-19 13:02:48.940673
"[700, 775]",True,False,Sensor contact not supported,82,"[85, 77]",True,2024-06-19 13:02:49.944841
[782],True,False,Sensor contact not supported,82,[76],True,2024-06-19 13:02:50.940783
[744],True,False,Sensor contact not supported,82,[80],True,2024-06-19 13:02:51.936503
"[742, 752]",True,False,Sensor contact not supported,81,"[80, 79]",True,2024-06-19 13:02:53.935131
[738],True,False,Sensor contact not supported,81,[81],True,2024-06-19 13:02:53.935131
"[719, 707]",True,False,Sensor contact not supported,81,"[83, 84]",True,2024-06-19 13:02:54.928453
[699],True,False,Sensor contact not supported,82,[85],True,2024-06-19 13:02:56.927542
[687],True,False,Sensor contact not supported,82,[87],True,2024-06-19 13:02:56.927542
"[685, 696]",True,False,Sensor contact not supported,83,"[87, 86]",True,2024-06-19 13:02:57.923253
[700],True,False,Sensor contact not supported,83,[85],True,2024-06-19 13:02:58.920813
"[692, 681]",True,False,Sensor contact not supported,84,"[86, 88]",True,2024-06-19 13:02:59.919346
[681],True,False,Sensor contact not supported,84,[88],True,2024-06-19 13:03:00.910458
"[684, 680]",True,False,Sensor contact not supported,85,"[87, 88]",True,2024-06-19 13:03:01.913220
[684],True,False,Sensor contact not supported,86,[87],True,2024-06-19 13:03:02.905688
"[695, 695]",True,False,Sensor contact not supported,86,"[86, 86]",True,2024-06-19 13:03:03.904894
[684],True,False,Sensor contact not supported,86,[87],True,2024-06-19 13:03:04.902706
[682],True,False,Sensor contact not supported,86,[87],True,2024-06-19 13:03:05.904266
"[696, 709]",True,False,Sensor contact not supported,86,"[86, 84]",True,2024-06-19 13:03:06.900223
[718],True,False,Sensor contact not supported,86,[83],True,2024-06-19 13:03:07.894906
[736],True,False,Sensor contact not supported,86,[81],True,2024-06-19 13:03:08.893102
"[761, 776]",True,False,Sensor contact not supported,85,"[78, 77]",True,2024-06-19 13:03:09.895160
[776],True,False,Sensor contact not supported,84,[77],True,2024-06-19 13:03:10.888326
[772],True,False,Sensor contact not supported,83,[77],True,2024-06-19 13:03:11.885803
"[765, 755]",True,False,Sensor contact not supported,82,"[78, 79]",True,2024-06-19 13:03:12.880128
[751],True,False,Sensor contact not supported,82,[79],True,2024-06-19 13:03:13.884516
[751],True,False,Sensor contact not supported,81,[79],True,2024-06-19 13:03:14.876795
"[741, 731]",True,False,Sensor contact not supported,81,"[80, 82]",True,2024-06-19 13:03:16.876566
[741],True,False,Sensor contact not supported,81,[80],True,2024-06-19 13:03:16.877862
[752],True,False,Sensor contact not supported,81,[79],True,2024-06-19 13:03:17.872767
"[752, 760]",True,False,Sensor contact not supported,81,"[79, 78]",True,2024-06-19 13:03:18.867746
[793],True,False,Sensor contact not supported,81,[75],True,2024-06-19 13:03:19.868712
[814],True,False,Sensor contact not supported,80,[73],True,2024-06-19 13:03:20.866982
[809],True,False,Sensor contact not supported,80,[74],True,2024-06-19 13:03:21.864884
"[813, 802]",True,False,Sensor contact not supported,79,"[73, 74]",True,2024-06-19 13:03:22.856339
[777],True,False,Sensor contact not supported,78,[77],True,2024-06-19 13:03:23.852555
[765],True,False,Sensor contact not supported,78,[78],True,2024-06-19 13:03:24.856932
"[753, 735]",True,False,Sensor contact not supported,78,"[79, 81]",True,2024-06-19 13:03:25.848586
[729],True,False,Sensor contact not supported,78,[82],True,2024-06-19 13:03:26.849416
[737],True,False,Sensor contact not supported,79,[81],True,2024-06-19 13:03:27.849814
"[741, 750]",True,False,Sensor contact not supported,79,"[80, 80]",True,2024-06-19 13:03:28.840545
[764],True,False,Sensor contact not supported,79,[78],True,2024-06-19 13:03:30.841562
[755],True,False,Sensor contact not supported,79,[79],True,2024-06-19 13:03:30.842599
"[740, 732]",True,False,Sensor contact not supported,79,"[81, 81]",True,2024-06-19 13:03:31.839491
[730],True,False,Sensor contact not supported,80,[82],True,2024-06-19 13:03:32.834440
[722],True,False,Sensor contact not supported,80,[83],True,2024-06-19 13:03:33.828262
"[729, 753]",True,False,Sensor contact not supported,80,"[82, 79]",True,2024-06-19 13:03:34.832467
[770],True,False,Sensor contact not supported,80,[77],True,2024-06-19 13:03:36.827624
[751],True,False,Sensor contact not supported,80,[79],True,2024-06-19 13:03:36.827624
"[724, 727]",True,False,Sensor contact not supported,80,"[82, 82]",True,2024-06-19 13:03:37.820468
[739],True,False,Sensor contact not supported,80,[81],True,2024-06-19 13:03:38.820967
"[728, 718]",True,False,Sensor contact not supported,81,"[82, 83]",True,2024-06-19 13:03:39.816359
[702],True,False,Sensor contact not supported,81,[85],True,2024-06-19 13:03:40.817169
"[680, 668]",True,False,Sensor contact not supported,82,"[88, 89]",True,2024-06-19 13:03:41.814675
[669],True,False,Sensor contact not supported,83,[89],True,2024-06-19 13:03:42.812128
"[674, 675]",True,False,Sensor contact not supported,84,"[89, 88]",True,2024-06-19 13:03:43.810093
[689],True,False,Sensor contact not supported,85,[87],True,2024-06-19 13:03:44.800428
[718],True,False,Sensor contact not supported,85,[83],True,2024-06-19 13:03:45.804466
"[759, 750]",True,False,Sensor contact not supported,85,"[79, 80]",True,2024-06-19 13:03:46.798799
[764],True,False,Sensor contact not supported,84,[78],True,2024-06-19 13:03:47.799398
[775],True,False,Sensor contact not supported,83,[77],True,2024-06-19 13:03:48.791984
"[741, 743]",True,False,Sensor contact not supported,82,"[80, 80]",True,2024-06-19 13:03:49.792388
[748],True,False,Sensor contact not supported,82,[80],True,2024-06-19 13:03:50.791228
[737],True,False,Sensor contact not supported,82,[81],True,2024-06-19 13:03:52.281657
"[725, 714]",True,False,Sensor contact not supported,82,"[82, 84]",True,2024-06-19 13:03:53.286304
[700],True,False,Sensor contact not supported,82,[85],True,2024-06-19 13:03:54.276144
"[689, 690]",True,False,Sensor contact not supported,83,"[87, 86]",True,2024-06-19 13:03:55.280582
[706],True,False,Sensor contact not supported,83,[84],True,2024-06-19 13:03:56.278193
[730],True,False,Sensor contact not supported,84,[82],True,2024-06-19 13:03:57.270015
[746],True,False,Sensor contact not supported,84,[80],True,2024-06-19 13:03:58.268240
[816],True,False,Sensor contact not supported,83,[73],True,2024-06-19 13:03:59.268981
"[878, 868]",True,False,Sensor contact not supported,81,"[68, 69]",True,2024-06-19 13:04:00.262144
[814],True,False,Sensor contact not supported,80,[73],True,2024-06-19 13:04:01.265226
"[750, 730]",True,False,Sensor contact not supported,79,"[80, 82]",True,2024-06-19 13:04:02.257952
[738],True,False,Sensor contact not supported,79,[81],True,2024-06-19 13:04:03.260758
[734],True,False,Sensor contact not supported,79,[81],True,2024-06-19 13:04:04.254192
"[737, 731]",True,False,Sensor contact not supported,80,"[81, 82]",True,2024-06-19 13:04:05.251704
[739],True,False,Sensor contact not supported,80,[81],True,2024-06-19 13:04:06.251046
[752],True,False,Sensor contact not supported,80,[79],True,2024-06-19 13:04:07.245898
[818],True,False,Sensor contact not supported,80,[73],True,2024-06-19 13:04:08.248362
[1010],True,False,Sensor contact not supported,80,[59],True,2024-06-19 13:04:10.242737
[895],True,False,Sensor contact not supported,78,[67],True,2024-06-19 13:04:10.243738
"[843, 829]",True,False,Sensor contact not supported,76,"[71, 72]",True,2024-06-19 13:04:11.238846
[805],True,False,Sensor contact not supported,76,[74],True,2024-06-19 13:04:12.235247
[791],True,False,Sensor contact not supported,75,[75],True,2024-06-19 13:04:13.230031
[808],True,False,Sensor contact not supported,75,[74],True,2024-06-19 13:04:14.228459
[825],True,False,Sensor contact not supported,75,[72],True,2024-06-19 13:04:15.229986
[853],True,False,Sensor contact not supported,75,[70],True,2024-06-19 13:04:16.227971
"[864, 867]",True,False,Sensor contact not supported,74,"[69, 69]",True,2024-06-19 13:04:17.225651
[901],True,False,Sensor contact not supported,74,[66],True,2024-06-19 13:04:18.221481
[914],True,False,Sensor contact not supported,73,[65],True,2024-06-19 13:04:19.220709
[892],True,False,Sensor contact not supported,73,[67],True,2024-06-19 13:04:20.212212
[893],True,False,Sensor contact not supported,72,[67],True,2024-06-19 13:04:21.216082
[870],True,False,Sensor contact not supported,71,[68],True,2024-06-19 13:04:22.212790
[860],True,False,Sensor contact not supported,71,[69],True,2024-06-19 13:04:23.204316
"[853, 829]",True,False,Sensor contact not supported,71,"[70, 72]",True,2024-06-19 13:04:24.203815
[808],True,False,Sensor contact not supported,71,[74],True,2024-06-19 13:04:25.203751
[793],True,False,Sensor contact not supported,71,[75],True,2024-06-19 13:04:26.203185
[795],True,False,Sensor contact not supported,71,[75],True,2024-06-19 13:04:27.198562
[858],True,False,Sensor contact not supported,72,[69],True,2024-06-19 13:04:28.192439
"[907, 903]",True,False,Sensor contact not supported,72,"[66, 66]",True,2024-06-19 13:04:29.190428
[868],True,False,Sensor contact not supported,71,[69],True,2024-06-19 13:04:30.186950
[811],True,False,Sensor contact not supported,71,[73],True,2024-06-19 13:04:31.186696
[779],True,False,Sensor contact not supported,71,[77],True,2024-06-19 13:04:32.185352
"[777, 772]",True,False,Sensor contact not supported,72,"[77, 77]",True,2024-06-19 13:04:33.186258
[771],True,False,Sensor contact not supported,72,[77],True,2024-06-19 13:04:34.176772
[775],True,False,Sensor contact not supported,73,[77],True,2024-06-19 13:04:35.176765
"[783, 784]",True,False,Sensor contact not supported,74,"[76, 76]",True,2024-06-19 13:04:36.178405
[789],True,False,Sensor contact not supported,74,[76],True,2024-06-19 13:04:37.168667
[795],True,False,Sensor contact not supported,74,[75],True,2024-06-19 13:04:38.167462
