hr,rr_interval,timestamp_received,rr,ee_status,sensor_contact,hrv_uint8,rr_hr
79,True,2024-06-20 16:40:07.401745,[728],False,Sensor contact not supported,True,[82]
79,True,2024-06-20 16:40:08.177760,[713],False,Sensor contact not supported,True,[84]
80,True,2024-06-20 16:40:09.213197,[710],False,Sensor contact not supported,True,[84]
81,True,2024-06-20 16:40:09.731015,[704],False,Sensor contact not supported,True,[85]
82,True,2024-06-20 16:40:10.507307,[686],False,Sensor contact not supported,True,[87]
82,True,2024-06-20 16:40:11.283024,"[674, 694]",False,Sensor contact not supported,True,"[89, 86]"
83,True,2024-06-20 16:40:12.059036,[759],False,Sensor contact not supported,True,[79]
82,True,2024-06-20 16:40:12.835935,[785],False,Sensor contact not supported,True,[76]
81,True,2024-06-20 16:40:13.612295,[750],False,Sensor contact not supported,True,[80]
81,True,2024-06-20 16:40:14.388609,[740],False,Sensor contact not supported,True,[81]
81,True,2024-06-20 16:40:15.163977,[751],False,Sensor contact not supported,True,[79]
81,True,2024-06-20 16:40:15.940857,[742],False,Sensor contact not supported,True,[80]
81,True,2024-06-20 16:40:16.717006,[722],False,Sensor contact not supported,True,[83]
81,True,2024-06-20 16:40:17.493355,[708],False,Sensor contact not supported,True,[84]
82,True,2024-06-20 16:40:18.269248,[700],False,Sensor contact not supported,True,[85]
83,True,2024-06-20 16:40:19.045704,[689],False,Sensor contact not supported,True,[87]
83,True,2024-06-20 16:40:19.822165,[684],False,Sensor contact not supported,True,[87]
83,True,2024-06-20 16:40:20.598239,[694],False,Sensor contact not supported,True,[86]
84,True,2024-06-20 16:40:21.374225,[700],False,Sensor contact not supported,True,[85]
84,True,2024-06-20 16:40:22.150725,"[693, 683]",False,Sensor contact not supported,True,"[86, 87]"
84,True,2024-06-20 16:40:22.926495,[679],False,Sensor contact not supported,True,[88]
85,True,2024-06-20 16:40:23.703598,[684],False,Sensor contact not supported,True,[87]
85,True,2024-06-20 16:40:24.479283,[681],False,Sensor contact not supported,True,[88]
86,True,2024-06-20 16:40:25.255591,[682],False,Sensor contact not supported,True,[87]
86,True,2024-06-20 16:40:26.031491,[694],False,Sensor contact not supported,True,[86]
86,True,2024-06-20 16:40:27.066661,[696],False,Sensor contact not supported,True,[86]
86,True,2024-06-20 16:40:27.584104,[686],False,Sensor contact not supported,True,[87]
86,True,2024-06-20 16:40:28.360298,"[681, 694]",False,Sensor contact not supported,True,"[88, 86]"
86,True,2024-06-20 16:40:29.136443,[708],False,Sensor contact not supported,True,[84]
85,True,2024-06-20 16:40:29.913037,[716],False,Sensor contact not supported,True,[83]
85,True,2024-06-20 16:40:30.689651,[733],False,Sensor contact not supported,True,[81]
84,True,2024-06-20 16:40:31.465937,[757],False,Sensor contact not supported,True,[79]
84,True,2024-06-20 16:40:32.242129,[775],False,Sensor contact not supported,True,[77]
83,True,2024-06-20 16:40:33.017777,[776],False,Sensor contact not supported,True,[77]
82,True,2024-06-20 16:40:33.794792,[773],False,Sensor contact not supported,True,[77]
82,True,2024-06-20 16:40:34.570552,[768],False,Sensor contact not supported,True,[78]
