rr
220
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
361
363
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
361
363
362
362
362
362
362
361
362
362
362
363
362
359
365
364
361
361
358
360
363
363
361
366
364
364
362
368
361
360
371
364
369
371
365
376
373
380
384
381
373
379
383
376
374
379
390
396
392
387
387
391
395
396
395
402
419
447
486
538
596
635
613
542
475
435
439
441
444
448
448
455
462
467
462
458
463
454
451
450
449
456
466
471
489
502
508
520
534
543
554
576
586
598
620
632
619
610
600
591
587
588
588
611
667
687
647
635
631
643
649
692
712
680
676
674
650
640
632
632
649
666
671
681
704
704
702
716
710
707
723
721
721
723
725
739
737
748
763
760
766
748
741
741
731
744
760
776
829
856
853
825
792
787
774
769
788
787
763
746
741
747
751
764
761
749
752
747
747
748
740
738
739
739
749
759
754
757
757
752
760
761
753
762
765
760
763
763
763
781
791
792
779
764
764
753
759
773
777
789
781
776
775
759
753
742
750
757
749
766
764
731
727
709
712
698
679
673
709
795
777
736
744
756
732
717
704
698
684
686
701
698
691
679
683
684
680
687
697
694
682
685
700
712
721
741
767
777
775
772
764
754
753
752
737
732
744
753
752
765
801
813
810
814
799
776
764
752
734
730
738
742
753
764
753
739
732
729
723
733
757
769
748
724
729
738
727
717
699
680
669
670
675
677
693
725
760
752
768
770
741
744
747
736
723
713
697
688
691
708
735
748
836
881
859
806
741
727
743
731
739
729
744
756
856
1013
887
831
828
796
790
818
828
866
863
869
918
912
885
898
857
862
848
819
805
788
803
890
905
902
851
793
780
