hr,rr_interval,timestamp_received,rr,ee_status,sensor_contact,hrv_uint8,rr_hr
167,True,2024-06-20 17:29:01.137568,[20238],False,Sensor contact not supported,True,[2]
167,True,2024-06-20 17:29:01.913545,"[267, 361, 362]",False,Sensor contact not supported,True,"[224, 166, 165]"
167,True,2024-06-20 17:29:02.689616,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:03.466056,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:04.241682,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
166,True,2024-06-20 17:29:05.018621,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:05.794837,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:06.570790,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:07.347305,"[362, 362, 362]",False,Sensor contact not supported,True,"[165, 165, 165]"
165,True,2024-06-20 17:29:08.123089,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:08.899293,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:09.675975,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:10.452231,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:11.228323,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:12.004549,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:12.781187,"[362, 361, 362]",False,Sensor contact not supported,True,"[165, 166, 165]"
165,True,2024-06-20 17:29:13.557438,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:14.333738,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:15.109842,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:15.885504,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:16.661805,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:17.438152,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:18.214145,"[362, 362, 361]",False,Sensor contact not supported,True,"[165, 165, 166]"
165,True,2024-06-20 17:29:18.990769,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:19.767074,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:20.543883,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:21.319147,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:22.095464,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:22.872281,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:23.648279,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:24.424309,"[362, 362, 361]",False,Sensor contact not supported,True,"[165, 165, 166]"
165,True,2024-06-20 17:29:25.200812,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:26.235679,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:27.011934,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:27.529358,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:28.305698,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:29.081605,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:29.858570,"[361, 362, 362]",False,Sensor contact not supported,True,"[166, 165, 165]"
165,True,2024-06-20 17:29:30.634147,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:31.410643,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:32.187098,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:32.963512,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:33.739951,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:34.515971,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:35.292289,"[362, 362, 361]",False,Sensor contact not supported,True,"[165, 165, 166]"
165,True,2024-06-20 17:29:36.068153,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:36.844812,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:37.621238,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:38.397304,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:39.173772,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:39.949648,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:40.726015,"[361, 362, 362]",False,Sensor contact not supported,True,"[166, 165, 165]"
166,True,2024-06-20 17:29:41.502243,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:42.278304,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:43.054830,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:43.830831,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:44.607202,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:45.383408,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:46.160052,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:46.935672,"[362, 362, 361]",False,Sensor contact not supported,True,"[165, 165, 166]"
165,True,2024-06-20 17:29:47.711847,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:48.488817,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:49.264661,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:50.041190,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
166,True,2024-06-20 17:29:50.817237,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:51.593471,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:52.370067,"[361, 362, 362]",False,Sensor contact not supported,True,"[166, 165, 165]"
165,True,2024-06-20 17:29:53.145370,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:53.922482,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:54.698472,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:29:55.474766,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:56.251238,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:29:57.027405,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:29:57.803647,"[362, 362, 361]",False,Sensor contact not supported,True,"[165, 165, 166]"
165,True,2024-06-20 17:29:58.579266,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:29:59.356252,"[361, 362]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:30:00.132539,"[362, 361]",False,Sensor contact not supported,True,"[165, 166]"
165,True,2024-06-20 17:30:00.908186,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:30:01.684429,"[362, 363]",False,Sensor contact not supported,True,"[165, 165]"
166,True,2024-06-20 17:30:02.461625,"[359, 361]",False,Sensor contact not supported,True,"[167, 166]"
165,True,2024-06-20 17:30:03.237477,"[364, 363, 361]",False,Sensor contact not supported,True,"[164, 165, 166]"
166,True,2024-06-20 17:30:04.013370,"[360, 358]",False,Sensor contact not supported,True,"[166, 167]"
166,True,2024-06-20 17:30:04.789610,"[360, 363]",False,Sensor contact not supported,True,"[166, 165]"
165,True,2024-06-20 17:30:05.565697,"[362, 362]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:30:06.342057,"[366, 364]",False,Sensor contact not supported,True,"[163, 164]"
165,True,2024-06-20 17:30:07.118436,"[363, 363]",False,Sensor contact not supported,True,"[165, 165]"
165,True,2024-06-20 17:30:07.894246,"[367, 360]",False,Sensor contact not supported,True,"[163, 166]"
165,True,2024-06-20 17:30:08.670502,"[362, 370]",False,Sensor contact not supported,True,"[165, 162]"
164,True,2024-06-20 17:30:09.446904,"[363, 370, 370]",False,Sensor contact not supported,True,"[165, 162, 162]"
164,True,2024-06-20 17:30:10.223684,"[366, 377]",False,Sensor contact not supported,True,"[163, 159]"
163,True,2024-06-20 17:30:10.999487,"[373, 381]",False,Sensor contact not supported,True,"[160, 157]"
162,True,2024-06-20 17:30:11.775438,"[383, 379]",False,Sensor contact not supported,True,"[156, 158]"
161,True,2024-06-20 17:30:12.551855,"[370, 384]",False,Sensor contact not supported,True,"[162, 156]"
160,True,2024-06-20 17:30:13.328384,"[380, 372]",False,Sensor contact not supported,True,"[157, 161]"
160,True,2024-06-20 17:30:14.104822,"[374, 384]",False,Sensor contact not supported,True,"[160, 156]"
157,True,2024-06-20 17:30:14.880883,"[394, 396]",False,Sensor contact not supported,True,"[152, 151]"
157,True,2024-06-20 17:30:15.656554,"[388, 385]",False,Sensor contact not supported,True,"[154, 155]"
156,True,2024-06-20 17:30:16.433589,"[387, 395]",False,Sensor contact not supported,True,"[155, 151]"
155,True,2024-06-20 17:30:17.209299,"[396, 393]",False,Sensor contact not supported,True,"[151, 152]"
154,True,2024-06-20 17:30:17.986119,"[398, 411]",False,Sensor contact not supported,True,"[150, 145]"
153,True,2024-06-20 17:30:18.761631,[433],False,Sensor contact not supported,True,[138]
153,True,2024-06-20 17:30:19.537815,"[466, 513]",False,Sensor contact not supported,True,"[128, 116]"
153,True,2024-06-20 17:30:20.314436,[571],False,Sensor contact not supported,True,[105]
153,True,2024-06-20 17:30:21.090706,[622],False,Sensor contact not supported,True,[96]
153,True,2024-06-20 17:30:21.866801,"[632, 586]",False,Sensor contact not supported,True,"[94, 102]"
153,True,2024-06-20 17:30:22.643044,[506],False,Sensor contact not supported,True,[118]
149,True,2024-06-20 17:30:23.419192,"[438, 436]",False,Sensor contact not supported,True,"[136, 137]"
148,True,2024-06-20 17:30:24.195428,"[440, 442]",False,Sensor contact not supported,True,"[136, 135]"
144,True,2024-06-20 17:30:24.971972,"[446, 447]",False,Sensor contact not supported,True,"[134, 134]"
143,True,2024-06-20 17:30:25.748299,[451],False,Sensor contact not supported,True,[133]
139,True,2024-06-20 17:30:26.524559,"[458, 463]",False,Sensor contact not supported,True,"[131, 129]"
138,True,2024-06-20 17:30:27.301218,"[465, 459]",False,Sensor contact not supported,True,"[129, 130]"
136,True,2024-06-20 17:30:28.076721,[460],False,Sensor contact not supported,True,[130]
135,True,2024-06-20 17:30:28.853618,"[458, 452]",False,Sensor contact not supported,True,"[131, 132]"
134,True,2024-06-20 17:30:29.370775,"[451, 449]",False,Sensor contact not supported,True,"[133, 133]"
134,True,2024-06-20 17:30:30.146613,[451],False,Sensor contact not supported,True,[133]
133,True,2024-06-20 17:30:30.923233,"[459, 466]",False,Sensor contact not supported,True,"[130, 128]"
132,True,2024-06-20 17:30:31.699149,"[477, 494]",False,Sensor contact not supported,True,"[125, 121]"
130,True,2024-06-20 17:30:32.475407,[503],False,Sensor contact not supported,True,[119]
128,True,2024-06-20 17:30:33.251721,"[512, 525]",False,Sensor contact not supported,True,"[117, 114]"
126,True,2024-06-20 17:30:34.027958,[536],False,Sensor contact not supported,True,[111]
122,True,2024-06-20 17:30:34.804935,[545],False,Sensor contact not supported,True,[110]
120,True,2024-06-20 17:30:35.580506,"[562, 578]",False,Sensor contact not supported,True,"[106, 103]"
116,True,2024-06-20 17:30:36.356817,[589],False,Sensor contact not supported,True,[101]
116,True,2024-06-20 17:30:37.133489,[606],False,Sensor contact not supported,True,[99]
116,True,2024-06-20 17:30:37.909161,"[626, 626]",False,Sensor contact not supported,True,"[95, 95]"
116,True,2024-06-20 17:30:38.685633,[615],False,Sensor contact not supported,True,[97]
116,True,2024-06-20 17:30:39.461769,[607],False,Sensor contact not supported,True,[98]
114,True,2024-06-20 17:30:40.238266,[596],False,Sensor contact not supported,True,[100]
112,True,2024-06-20 17:30:41.014567,"[588, 587]",False,Sensor contact not supported,True,"[102, 102]"
110,True,2024-06-20 17:30:41.790587,[586],False,Sensor contact not supported,True,[102]
109,True,2024-06-20 17:30:42.567144,[593],False,Sensor contact not supported,True,[101]
107,True,2024-06-20 17:30:43.343689,[627],False,Sensor contact not supported,True,[95]
105,True,2024-06-20 17:30:44.119847,"[678, 670]",False,Sensor contact not supported,True,"[88, 89]"
105,True,2024-06-20 17:30:44.896259,[643],False,Sensor contact not supported,True,[93]
102,True,2024-06-20 17:30:45.671907,[633],False,Sensor contact not supported,True,[94]
101,True,2024-06-20 17:30:46.448211,[634],False,Sensor contact not supported,True,[94]
100,True,2024-06-20 17:30:47.224179,[644],False,Sensor contact not supported,True,[93]
99,True,2024-06-20 17:30:48.000366,"[661, 701]",False,Sensor contact not supported,True,"[90, 85]"
97,True,2024-06-20 17:30:48.777052,[700],False,Sensor contact not supported,True,[85]
96,True,2024-06-20 17:30:49.552948,[678],False,Sensor contact not supported,True,[88]
94,True,2024-06-20 17:30:50.329288,[675],False,Sensor contact not supported,True,[88]
94,True,2024-06-20 17:30:51.105587,[665],False,Sensor contact not supported,True,[90]
93,True,2024-06-20 17:30:51.882034,[646],False,Sensor contact not supported,True,[92]
93,True,2024-06-20 17:30:52.658744,"[638, 630]",False,Sensor contact not supported,True,"[94, 95]"
93,True,2024-06-20 17:30:53.434189,[637],False,Sensor contact not supported,True,[94]
93,True,2024-06-20 17:30:54.210466,[654],False,Sensor contact not supported,True,[91]
93,True,2024-06-20 17:30:54.986628,[668],False,Sensor contact not supported,True,[89]
92,True,2024-06-20 17:30:55.763499,[673],False,Sensor contact not supported,True,[89]
92,True,2024-06-20 17:30:56.539169,[688],False,Sensor contact not supported,True,[87]
91,True,2024-06-20 17:30:57.315880,[706],False,Sensor contact not supported,True,[84]
90,True,2024-06-20 17:30:58.091984,"[703, 706]",False,Sensor contact not supported,True,"[85, 84]"
89,True,2024-06-20 17:30:58.867806,[714],False,Sensor contact not supported,True,[84]
88,True,2024-06-20 17:30:59.644008,[708],False,Sensor contact not supported,True,[84]
88,True,2024-06-20 17:31:00.420912,[710],False,Sensor contact not supported,True,[84]
87,True,2024-06-20 17:31:01.197225,[723],False,Sensor contact not supported,True,[82]
86,True,2024-06-20 17:31:01.972883,[721],False,Sensor contact not supported,True,[83]
86,True,2024-06-20 17:31:02.749288,[721],False,Sensor contact not supported,True,[83]
85,True,2024-06-20 17:31:03.525985,[722],False,Sensor contact not supported,True,[83]
85,True,2024-06-20 17:31:04.301824,[728],False,Sensor contact not supported,True,[82]
85,True,2024-06-20 17:31:05.078427,[740],False,Sensor contact not supported,True,[81]
84,True,2024-06-20 17:31:05.854231,[738],False,Sensor contact not supported,True,[81]
83,True,2024-06-20 17:31:06.631061,[752],False,Sensor contact not supported,True,[79]
83,True,2024-06-20 17:31:07.407148,[763],False,Sensor contact not supported,True,[78]
82,True,2024-06-20 17:31:08.182700,[760],False,Sensor contact not supported,True,[78]
82,True,2024-06-20 17:31:08.959270,[762],False,Sensor contact not supported,True,[78]
81,True,2024-06-20 17:31:09.735441,[745],False,Sensor contact not supported,True,[80]
81,True,2024-06-20 17:31:10.511975,[739],False,Sensor contact not supported,True,[81]
81,True,2024-06-20 17:31:11.288285,[740],False,Sensor contact not supported,True,[81]
82,True,2024-06-20 17:31:12.064651,[729],False,Sensor contact not supported,True,[82]
81,True,2024-06-20 17:31:12.841125,[750],False,Sensor contact not supported,True,[80]
81,True,2024-06-20 17:31:13.616973,[763],False,Sensor contact not supported,True,[78]
80,True,2024-06-20 17:31:14.393041,[787],False,Sensor contact not supported,True,[76]
79,True,2024-06-20 17:31:15.169463,[844],False,Sensor contact not supported,True,[71]
78,True,2024-06-20 17:31:15.945324,[857],False,Sensor contact not supported,True,[70]
77,True,2024-06-20 17:31:16.721869,[847],False,Sensor contact not supported,True,[70]
76,True,2024-06-20 17:31:17.497943,[815],False,Sensor contact not supported,True,[73]
76,True,2024-06-20 17:31:18.274478,[788],False,Sensor contact not supported,True,[76]
76,True,2024-06-20 17:31:19.050658,[786],False,Sensor contact not supported,True,[76]
76,True,2024-06-20 17:31:19.826457,[771],False,Sensor contact not supported,True,[77]
77,True,2024-06-20 17:31:20.602761,[766],False,Sensor contact not supported,True,[78]
76,True,2024-06-20 17:31:21.379875,[795],False,Sensor contact not supported,True,[75]
76,True,2024-06-20 17:31:22.155346,[783],False,Sensor contact not supported,True,[76]
77,True,2024-06-20 17:31:22.932303,[756],False,Sensor contact not supported,True,[79]
77,True,2024-06-20 17:31:23.708670,[740],False,Sensor contact not supported,True,[81]
78,True,2024-06-20 17:31:24.484354,[742],False,Sensor contact not supported,True,[80]
78,True,2024-06-20 17:31:25.260907,[749],False,Sensor contact not supported,True,[80]
78,True,2024-06-20 17:31:26.037379,[750],False,Sensor contact not supported,True,[80]
78,True,2024-06-20 17:31:26.813311,[770],False,Sensor contact not supported,True,[77]
78,True,2024-06-20 17:31:27.589472,[756],False,Sensor contact not supported,True,[79]
78,True,2024-06-20 17:31:28.365620,[747],False,Sensor contact not supported,True,[80]
78,True,2024-06-20 17:31:29.141590,[754],False,Sensor contact not supported,True,[79]
79,True,2024-06-20 17:31:29.918273,[743],False,Sensor contact not supported,True,[80]
79,True,2024-06-20 17:31:30.694617,[749],False,Sensor contact not supported,True,[80]
79,True,2024-06-20 17:31:31.470928,[747],False,Sensor contact not supported,True,[80]
79,True,2024-06-20 17:31:32.247243,"[735, 740]",False,Sensor contact not supported,True,"[81, 81]"
79,True,2024-06-20 17:31:33.281508,[739],False,Sensor contact not supported,True,[81]
80,True,2024-06-20 17:31:33.800443,[739],False,Sensor contact not supported,True,[81]
80,True,2024-06-20 17:31:34.576009,[752],False,Sensor contact not supported,True,[79]
80,True,2024-06-20 17:31:35.352437,[758],False,Sensor contact not supported,True,[79]
80,True,2024-06-20 17:31:36.128170,[752],False,Sensor contact not supported,True,[79]
79,True,2024-06-20 17:31:36.904831,[758],False,Sensor contact not supported,True,[79]
79,True,2024-06-20 17:31:37.680384,[754],False,Sensor contact not supported,True,[79]
79,True,2024-06-20 17:31:38.456516,[750],False,Sensor contact not supported,True,[80]
79,True,2024-06-20 17:31:39.233656,[765],False,Sensor contact not supported,True,[78]
79,True,2024-06-20 17:31:40.009380,[754],False,Sensor contact not supported,True,[79]
79,True,2024-06-20 17:31:40.785904,[754],False,Sensor contact not supported,True,[79]
79,True,2024-06-20 17:31:41.561956,[765],False,Sensor contact not supported,True,[78]
79,True,2024-06-20 17:31:42.338010,[761],False,Sensor contact not supported,True,[78]
79,True,2024-06-20 17:31:43.114302,[760],False,Sensor contact not supported,True,[78]
79,True,2024-06-20 17:31:43.891045,[765],False,Sensor contact not supported,True,[78]
79,True,2024-06-20 17:31:44.666619,[759],False,Sensor contact not supported,True,[79]
79,True,2024-06-20 17:31:45.442802,[768],False,Sensor contact not supported,True,[78]
79,True,2024-06-20 17:31:46.219337,[785],False,Sensor contact not supported,True,[76]
78,True,2024-06-20 17:31:46.995706,[792],False,Sensor contact not supported,True,[75]
