timestamp_sent,freq,freq_hr,on
2024-06-20 17:53:32.207265,2.762430933333334,165.74585600000003,1
2024-06-20 17:54:32.481314,2.7468682430390152,164.8120945823409,1
2024-06-20 17:54:32.852429,2.800970806815511,168.05824840893064,1
2024-06-20 17:54:33.223162,2.74013712501368,164.4082275008208,1
2024-06-20 17:54:33.595833,2.7440746242242744,164.64447745345646,1
2024-06-20 17:54:33.967080,2.770033389633522,166.2020033780113,1
2024-06-20 17:54:34.338130,2.75487292415509,165.2923754493054,1
2024-06-20 17:54:34.709123,2.8015589989630607,168.09353993778365,1
2024-06-20 17:54:35.097695,2.7852263186512713,167.1135791190763,1
2024-06-20 17:54:35.467982,2.754895584553986,165.29373507323916,1
2024-06-20 17:54:35.827035,2.747019655950374,164.82117935702243,1
2024-06-20 17:54:36.197589,2.7777296853889926,166.66378112333956,1
2024-06-20 17:54:36.568263,2.7251986357095945,163.51191814257567,1
2024-06-20 17:54:36.941769,2.7470332768693333,164.82199661216,1
2024-06-20 17:54:37.298086,2.747119181364798,164.8271508818879,1
2024-06-20 17:54:37.668484,2.762560067056733,165.753604023404,1
2024-06-20 17:54:38.038812,2.717535916241203,163.0521549744722,1
2024-06-20 17:54:38.409655,2.769544219458747,166.17265316752483,1
2024-06-20 17:54:38.797358,2.778183641754326,166.69101850525956,1
2024-06-20 17:54:39.168845,2.6886076078034598,161.31645646820758,1
2024-06-20 17:54:39.524050,2.7541930239013603,165.25158143408163,1
2024-06-20 17:54:39.908469,2.70534116563267,162.3204699379602,1
2024-06-20 17:54:40.278062,2.6928457313708742,161.57074388225246,1
2024-06-20 17:54:40.650281,2.7482585083610838,164.89551050166503,1
2024-06-20 17:54:41.023380,2.6415684872829366,158.4941092369762,1
2024-06-20 17:54:41.395140,2.687390479505891,161.24342877035346,1
2024-06-20 17:54:41.781939,2.6169744407323776,157.01846644394266,1
2024-06-20 17:54:42.167511,2.602579498770376,156.15476992622257,1
2024-06-20 17:54:42.567894,2.633227420754434,157.99364524526604,1
2024-06-20 17:54:42.954929,2.7038860344926046,162.23316206955627,1
2024-06-20 17:54:43.340147,2.598304851904138,155.89829111424828,1
2024-06-20 17:54:43.711285,2.617560439946695,157.05362639680172,1
2024-06-20 17:54:44.097539,2.686414989047633,161.184899342858,1
2024-06-20 17:54:44.481694,2.672749920594557,160.36499523567343,1
2024-06-20 17:54:44.845453,2.6029524601930953,156.17714761158572,1
