rr_interval,hr,hrv_uint8,sensor_contact,ee_status,timestamp_received,rr,rr_hr
True,120,True,Contact detected,False,2024-08-12 13:13:05.264778,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:06.225211,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:13:07.244487,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:08.234840,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:09.225193,[488],[122]
True,120,True,Contact detected,False,2024-08-12 13:13:10.245465,"[488, 488, 485]","[122, 122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:13:11.234820,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:12.225173,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:13.245448,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:14.234802,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:13:15.225218,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:16.244533,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:17.264808,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:18.225199,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:19.274457,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:13:20.264786,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:21.255058,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:22.245411,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:23.234766,[488],[122]
True,120,True,Contact detected,False,2024-08-12 13:13:24.225121,"[492, 481, 488]","[121, 124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:25.245392,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:26.234747,"[488, 488]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:27.225101,"[488, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:13:28.244481,"[481, 488]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:29.234839,"[488, 488, 488]","[122, 122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:13:30.225144,"[352, 326]","[170, 184]"
True,120,True,Contact detected,False,2024-08-12 13:13:31.245455,"[326, 326, 326]","[184, 184, 184]"
True,143,True,Contact detected,False,2024-08-12 13:13:32.234812,"[326, 326, 326, 322]","[184, 184, 184, 186]"
True,160,True,Contact detected,False,2024-08-12 13:13:33.225126,"[326, 326]","[184, 184]"
True,178,True,Contact detected,False,2024-08-12 13:13:34.245438,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:35.234792,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:36.225105,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:37.245378,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:38.234733,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:39.225088,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:40.245404,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:41.234755,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:42.225067,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:43.245380,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:44.234745,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:45.225049,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:13:46.245363,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:47.234719,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:48.225076,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:49.245343,"[326, 326, 326, 322]","[184, 184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:13:50.234698,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:51.225054,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:52.275203,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:53.264598,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:54.254962,"[326, 322, 326, 326]","[184, 186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:55.245264,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:56.234831,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:57.225183,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:58.245457,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:13:59.234813,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:00.225165,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:01.244477,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:02.234793,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:03.225145,"[322, 326, 326, 326]","[186, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:04.244421,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:05.234816,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:06.224809,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:07.245082,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:08.234437,"[322, 326, 326, 326]","[186, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:09.224790,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:10.245128,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:11.234543,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:12.224835,"[322, 326]","[186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:13.214715,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:14.234988,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:15.225341,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:16.215693,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:14:17.234968,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:18.225321,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:19.214677,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:20.234949,"[326, 326, 326, 322]","[184, 184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:14:21.225302,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:22.244578,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:23.234931,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:24.225284,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:25.214639,"[326, 322, 326, 326]","[184, 186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:26.264831,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:27.225264,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:28.214621,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:29.234944,"[322, 326]","[186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:30.225246,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:31.214601,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:32.234875,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:33.225226,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:34.214581,"[322, 326, 326, 326]","[186, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:35.234854,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:36.225207,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:37.214562,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:38.234837,"[326, 322, 326]","[184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:39.225188,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:40.214544,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:41.234816,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:42.225170,"[326, 326, 322, 326]","[184, 184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:43.214525,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:44.234797,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:45.225150,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:46.214505,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:47.234778,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:48.225121,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:49.215262,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:50.234495,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:51.225113,"[322, 326]","[186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:52.215183,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:53.235360,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:54.225502,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:55.214562,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:56.235122,"[322, 326, 326, 326]","[186, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:57.225604,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:58.214858,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:14:59.265511,"[326, 326, 326]","[184, 184, 184]"
False,180,True,Contact detected,False,2024-08-12 13:15:00.225099,,
