rr_interval,hr,hrv_uint8,sensor_contact,ee_status,timestamp_received,rr,rr_hr
True,120,True,Contact detected,False,2024-08-12 13:06:00.273520,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:01.263873,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:02.254226,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:03.273570,"[489, 485]","[122, 123]"
True,120,True,Contact detected,False,2024-08-12 13:06:04.264233,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:05.253585,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:06.273859,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:07.264210,"[489, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:06:08.253566,"[481, 489]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:09.303759,[489],[122]
True,120,True,Contact detected,False,2024-08-12 13:06:10.294112,"[489, 489, 489]","[122, 122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:11.253547,"[489, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:06:12.273819,"[481, 489]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:13.264172,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:14.253527,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:15.243880,"[489, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:06:16.264153,"[481, 489]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:17.253509,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:18.243861,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:19.264134,"[489, 492]","[122, 121]"
True,120,True,Contact detected,False,2024-08-12 13:06:20.253490,"[481, 489]","[124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:21.243842,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:22.264115,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:23.253471,[489],[122]
True,120,True,Contact detected,False,2024-08-12 13:06:24.243823,"[492, 481, 489]","[121, 124, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:25.264096,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:26.253452,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:27.243804,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:28.264077,"[485, 489]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:29.253433,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:30.243785,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:31.264058,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:32.254411,"[485, 489]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:33.243766,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:06:34.264039,"[489, 397, 326]","[122, 151, 184]"
True,120,True,Contact detected,False,2024-08-12 13:06:35.254392,"[326, 326, 322]","[184, 184, 186]"
True,143,True,Contact detected,False,2024-08-12 13:06:36.243747,"[326, 326, 326]","[184, 184, 184]"
True,168,True,Contact detected,False,2024-08-12 13:06:37.264020,"[326, 326, 326]","[184, 184, 184]"
True,178,True,Contact detected,False,2024-08-12 13:06:38.253375,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:39.243728,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:06:40.264001,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:41.254354,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:42.243710,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:43.293902,"[326, 326, 322, 326]","[184, 184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:44.254336,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:45.243690,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:46.263963,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:47.254316,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:48.243671,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:49.263944,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:50.254297,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:51.243652,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:52.263925,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:53.254278,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:54.243633,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:55.263906,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:56.254259,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:57.243614,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:58.263886,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:06:59.254239,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:00.273515,"[322, 326, 326, 326]","[186, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:01.263867,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:02.254221,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:03.243576,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:04.263850,"[326, 322, 326]","[184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:05.254201,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:06.243556,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:07.263830,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:08.254182,"[326, 322, 326, 326]","[184, 186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:09.243538,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:10.263810,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:11.254163,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:12.243520,"[322, 326]","[186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:13.263793,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:14.254144,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:15.243499,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:16.294691,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:07:17.254166,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:18.243481,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:19.263754,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:20.254108,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:07:21.243462,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:22.263735,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:23.254087,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:24.243444,"[326, 326, 322]","[184, 184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:07:25.263715,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:26.254068,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:27.243423,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:28.263696,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:29.254114,"[322, 326]","[186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:30.243468,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:31.263741,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:32.254094,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:33.243449,"[326, 322, 326]","[184, 186, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:34.263722,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:35.254076,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:36.273391,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:37.263703,"[326, 322]","[184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:07:38.254056,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:39.243425,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:40.263684,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:41.254037,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:42.243453,"[322, 326, 326, 326]","[186, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:43.263666,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:44.254018,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:45.243400,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:46.263647,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:47.253999,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:48.243395,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:49.293548,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:50.253980,"[326, 322, 326, 326]","[184, 186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:51.243479,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:52.263658,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:53.253914,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:54.244465,"[326, 322]","[184, 186]"
True,180,True,Contact detected,False,2024-08-12 13:07:55.264056,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:56.254110,"[326, 326, 326, 326]","[184, 184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:57.244539,"[326, 326]","[184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:58.264017,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:07:59.253670,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:08:00.244667,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:08:01.264220,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:08:02.254009,"[326, 326, 326]","[184, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:08:03.243939,"[322, 326, 326]","[186, 184, 184]"
True,180,True,Contact detected,False,2024-08-12 13:08:04.263646,[326],[184]
False,180,True,Contact detected,False,2024-08-12 13:08:05.253970,,
