hr,rr_interval,timestamp_received,rr,ee_status,sensor_contact,hrv_uint8,rr_hr
75,True,2024-06-20 16:50:03.832923,[46588],False,Sensor contact not supported,True,[1]
75,True,2024-06-20 16:50:04.350863,[294],False,Sensor contact not supported,True,[204]
75,True,2024-06-20 16:50:05.127128,[834],False,Sensor contact not supported,True,[71]
75,True,2024-06-20 16:50:05.903477,[833],False,Sensor contact not supported,True,[72]
75,True,2024-06-20 16:50:06.679730,[833],False,Sensor contact not supported,True,[72]
74,True,2024-06-20 16:50:07.455948,[833],False,Sensor contact not supported,True,[72]
74,True,2024-06-20 16:50:08.232077,[833],False,Sensor contact not supported,True,[72]
74,True,2024-06-20 16:50:09.007929,[833],False,Sensor contact not supported,True,[72]
73,True,2024-06-20 16:50:09.784424,[833],False,Sensor contact not supported,True,[72]
73,True,2024-06-20 16:50:10.560761,[833],False,Sensor contact not supported,True,[72]
73,True,2024-06-20 16:50:11.336848,[833],False,Sensor contact not supported,True,[72]
73,True,2024-06-20 16:50:12.113548,[833],False,Sensor contact not supported,True,[72]
73,True,2024-06-20 16:50:12.889384,[833],False,Sensor contact not supported,True,[72]
73,True,2024-06-20 16:50:13.665871,[833],False,Sensor contact not supported,True,[72]
72,False,2024-06-20 16:50:14.441692,,False,Sensor contact not supported,True,
72,True,2024-06-20 16:50:15.218302,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:15.994866,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:16.770537,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:17.546897,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:18.322907,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:19.099511,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:19.875693,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:20.651721,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:21.428651,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:22.204698,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:22.980448,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:23.757022,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:24.533647,[833],False,Sensor contact not supported,True,[72]
72,False,2024-06-20 16:50:25.308954,,False,Sensor contact not supported,True,
72,True,2024-06-20 16:50:26.085388,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:26.862183,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:27.638441,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:28.413934,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:29.190886,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:29.967164,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:30.743659,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:31.519558,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:32.295724,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:33.071570,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:33.848600,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:34.624650,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:35.659864,[833],False,Sensor contact not supported,True,[72]
71,False,2024-06-20 16:50:36.177174,,False,Sensor contact not supported,True,
72,True,2024-06-20 16:50:36.952822,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:37.729526,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:38.505166,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:39.282148,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:40.057904,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:40.834016,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:41.610539,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:42.386994,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:43.163289,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:43.938899,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:44.716013,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:45.491434,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:46.268602,[833],False,Sensor contact not supported,True,[72]
72,False,2024-06-20 16:50:47.044312,,False,Sensor contact not supported,True,
72,True,2024-06-20 16:50:47.820354,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:48.596496,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:49.372762,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:50.149566,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:50.925523,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:51.701460,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:52.477752,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:53.254252,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:54.030340,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:54.806611,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:50:55.583290,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:56.359475,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:57.135853,[833],False,Sensor contact not supported,True,[72]
71,False,2024-06-20 16:50:57.911587,,False,Sensor contact not supported,True,
72,True,2024-06-20 16:50:58.688163,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:50:59.464654,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:51:00.240973,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:51:01.017186,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:51:01.792625,[833],False,Sensor contact not supported,True,[72]
71,True,2024-06-20 16:51:02.569768,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:51:03.345336,[833],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:51:04.122150,[829],False,Sensor contact not supported,True,[72]
72,True,2024-06-20 16:51:04.898012,[802],False,Sensor contact not supported,True,[74]
72,True,2024-06-20 16:51:05.674064,[779],False,Sensor contact not supported,True,[77]
73,True,2024-06-20 16:51:06.450160,[755],False,Sensor contact not supported,True,[79]
73,True,2024-06-20 16:51:07.227140,[734],False,Sensor contact not supported,True,[81]
75,True,2024-06-20 16:51:08.002997,[712],False,Sensor contact not supported,True,[84]
77,True,2024-06-20 16:51:08.779721,[694],False,Sensor contact not supported,True,[86]
78,True,2024-06-20 16:51:09.555260,[675],False,Sensor contact not supported,True,[88]
80,True,2024-06-20 16:51:10.331567,"[660, 644]",False,Sensor contact not supported,True,"[90, 93]"
81,True,2024-06-20 16:51:11.107709,[629],False,Sensor contact not supported,True,[95]
85,True,2024-06-20 16:51:11.884481,[615],False,Sensor contact not supported,True,[97]
87,True,2024-06-20 16:51:12.660596,[604],False,Sensor contact not supported,True,[99]
90,True,2024-06-20 16:51:13.436663,"[591, 581]",False,Sensor contact not supported,True,"[101, 103]"
90,True,2024-06-20 16:51:14.212988,[571],False,Sensor contact not supported,True,[105]
94,True,2024-06-20 16:51:14.989814,[562],False,Sensor contact not supported,True,[106]
96,True,2024-06-20 16:51:15.765406,"[552, 545]",False,Sensor contact not supported,True,"[108, 110]"
99,True,2024-06-20 16:51:16.541886,[538],False,Sensor contact not supported,True,[111]
101,True,2024-06-20 16:51:17.318573,"[531, 524]",False,Sensor contact not supported,True,"[112, 114]"
104,True,2024-06-20 16:51:18.094204,[518],False,Sensor contact not supported,True,[115]
107,True,2024-06-20 16:51:18.870413,"[512, 507]",False,Sensor contact not supported,True,"[117, 118]"
109,True,2024-06-20 16:51:19.647043,[502],False,Sensor contact not supported,True,[119]
111,True,2024-06-20 16:51:20.423557,"[498, 493]",False,Sensor contact not supported,True,"[120, 121]"
113,True,2024-06-20 16:51:21.199628,"[489, 485]",False,Sensor contact not supported,True,"[122, 123]"
115,True,2024-06-20 16:51:21.976820,[481],False,Sensor contact not supported,True,[124]
116,True,2024-06-20 16:51:22.752621,"[478, 474]",False,Sensor contact not supported,True,"[125, 126]"
