sensor_contact,rr_hr,hr,timestamp_received,rr,rr_interval,hrv_uint8,ee_status
Sensor contact not supported,[179],178,2024-06-19 15:29:10.933475,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:11.309247,[327],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:11.593378,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:11.924119,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:12.268853,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:12.599425,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:12.973684,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:13.259196,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:13.588630,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:13.934017,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:14.263473,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:14.593948,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:14.923504,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:15.299067,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:15.599727,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:15.974129,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:16.303416,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:16.588792,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:16.933702,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:17.264095,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:17.593556,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:17.923553,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:18.299187,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:18.644018,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:18.929108,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:19.304064,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:19.588799,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:19.933932,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:20.294066,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:20.594013,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:20.924138,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:21.253929,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:21.599336,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:21.929204,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:22.259317,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:22.603899,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:22.978539,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:23.294141,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:23.593537,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:23.924277,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:24.253541,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:24.598753,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:24.928694,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:25.258371,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:25.633904,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:25.933808,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:26.293692,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:26.593922,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:26.924102,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:27.254496,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:27.599437,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:27.928535,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:28.258420,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:28.589714,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:28.934269,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:29.263838,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:29.594363,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:29.924349,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:30.253712,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:30.598977,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:30.974030,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:31.259320,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:31.588409,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:31.934245,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:32.294560,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:32.594228,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:32.924231,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:33.253724,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:33.628710,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:33.928874,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:34.258737,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:34.589111,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:34.933428,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:35.293626,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:35.593524,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:35.924000,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:36.253924,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:36.599284,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:36.928941,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:37.259043,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:37.633781,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:37.933897,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:38.293943,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:38.594268,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:38.923872,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:39.254019,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:39.598982,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:39.928463,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:40.273652,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:40.634059,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:40.934024,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:41.293530,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:41.594094,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:41.923454,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:42.253661,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:42.598792,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:42.928433,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:43.258555,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:43.588913,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:43.933403,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:44.294217,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:44.593906,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:44.923701,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:45.253648,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:45.598647,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:45.928850,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:46.258388,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:46.588913,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:46.934107,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:47.293917,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:47.593780,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:47.923929,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:48.253554,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:48.599351,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:48.929074,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:49.259147,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:49.588665,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:49.934024,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:50.293509,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:50.594320,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:50.923828,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:51.254026,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:51.598758,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:51.973450,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:52.259193,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:52.588554,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:52.934044,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:53.294294,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:53.593531,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:53.923417,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:54.254293,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:54.598533,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:54.929045,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:55.258553,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:55.588531,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:55.933867,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:56.294004,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:56.593730,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:56.968724,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:57.299031,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:57.599037,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:57.928890,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:58.273560,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:58.633675,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:58.933435,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:29:59.293894,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:29:59.593674,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:29:59.924216,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:00.253480,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:00.599209,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:00.928614,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:01.259017,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:01.589069,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:01.934244,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:02.293491,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:02.593472,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:02.968531,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:03.253596,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:03.598385,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:03.928460,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:04.258464,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:04.588494,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:04.934107,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:05.294281,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:05.594012,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:05.924104,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:06.254049,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:06.599222,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:06.929116,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:07.258422,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:07.589218,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:07.933637,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:08.293376,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:08.593359,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:08.923776,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:09.253500,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:09.598609,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:09.928667,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:10.259056,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:10.588428,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:10.934042,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:11.309192,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:11.593623,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:11.923825,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:12.254145,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:12.598647,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:12.928454,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:13.258972,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:13.588796,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:13.934063,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:14.294363,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:14.593877,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:14.924081,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:15.253769,[327],True,True,False
Sensor contact not supported,[179],180,2024-06-19 15:30:15.598717,[334],True,True,False
Sensor contact not supported,[179],179,2024-06-19 15:30:15.928872,[334],True,True,False
Sensor contact not supported,[183],180,2024-06-19 15:30:16.258714,[327],True,True,False
