rr_hr,timestamp_received,ee_status,rr_interval,rr,sensor_contact,hrv_uint8,hr
[120],2024-06-20 15:40:04.919947,False,True,[500],Sensor contact not supported,True,118
"[120, 120]",2024-06-20 15:40:05.696757,False,True,"[500, 500]",Sensor contact not supported,True,118
"[120, 120]",2024-06-20 15:40:06.472522,False,True,"[500, 500]",Sensor contact not supported,True,119
[120],2024-06-20 15:40:07.248341,False,True,[500],Sensor contact not supported,True,119
"[120, 120]",2024-06-20 15:40:08.024858,False,True,"[500, 500]",Sensor contact not supported,True,119
[120],2024-06-20 15:40:08.801076,False,True,[499],Sensor contact not supported,True,119
"[120, 120]",2024-06-20 15:40:09.577586,False,True,"[500, 500]",Sensor contact not supported,True,119
[120],2024-06-20 15:40:10.094642,False,True,[500],Sensor contact not supported,True,119
"[120, 120]",2024-06-20 15:40:10.871297,False,True,"[499, 500]",Sensor contact not supported,True,119
[120],2024-06-20 15:40:11.647544,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:12.423423,False,True,"[500, 499]",Sensor contact not supported,True,119
[120],2024-06-20 15:40:13.199754,False,True,[500],Sensor contact not supported,True,119
"[120, 120]",2024-06-20 15:40:13.976304,False,True,"[499, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:14.752814,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:15.529238,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:16.305395,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:17.081602,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:17.857189,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:18.633616,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:19.410216,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:20.186698,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:20.962305,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:21.738471,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:22.514640,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:23.290988,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:24.067282,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:24.843663,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:25.620477,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:26.396157,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:27.172075,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:27.948885,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:28.725140,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:29.501536,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:30.277986,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:31.053904,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:31.830022,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:32.605977,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:33.382081,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:34.158423,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:34.934682,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:35.711011,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:36.487280,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:37.263910,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:38.040428,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:38.815966,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:39.592683,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:40.368936,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:41.144851,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:41.921755,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:42.697787,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:43.474150,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:44.250183,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:45.026422,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:45.802460,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:46.579049,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:47.354859,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:48.131653,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:48.907649,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:49.942624,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:50.459774,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:51.235946,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:52.012456,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:52.789018,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:53.564910,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:54.341691,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:55.117635,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:55.893886,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:56.670458,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:40:57.446317,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:58.222510,False,True,[499],Sensor contact not supported,True,119
"[120, 120]",2024-06-20 15:40:58.998902,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:40:59.774766,False,True,[500],Sensor contact not supported,True,119
"[120, 120]",2024-06-20 15:41:00.551217,False,True,"[500, 499]",Sensor contact not supported,True,120
[120],2024-06-20 15:41:01.327302,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:02.103626,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:02.880169,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:41:03.656799,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:04.432484,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:41:05.208861,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:05.985602,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:41:06.761755,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:07.538201,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:41:08.314024,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:09.091197,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:41:09.866514,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:10.642800,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:11.419689,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:41:12.195663,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:41:12.971850,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:41:13.748259,False,True,[499],Sensor contact not supported,True,120
,2024-06-20 15:41:14.524315,False,False,,Sensor contact not supported,True,120
,2024-06-20 15:41:15.300016,False,False,,Sensor contact not supported,True,120
