timestamp_received,rr,rr_interval,hr,ee_status,rr_hr,hrv_uint8,sensor_contact
2024-06-20 09:51:17.264728,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:51:17.759232,[413],True,163,False,[145],True,Sensor contact not supported
2024-06-20 09:51:18.119384,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:51:18.449687,[358],True,164,False,[167],True,Sensor contact not supported
2024-06-20 09:51:18.854926,[358],True,165,False,[167],True,Sensor contact not supported
2024-06-20 09:51:19.184304,[366],True,164,False,[163],True,Sensor contact not supported
2024-06-20 09:51:19.589393,[358],True,165,False,[167],True,Sensor contact not supported
2024-06-20 09:51:19.904143,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:20.309841,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:20.640034,[358],True,165,False,[167],True,Sensor contact not supported
2024-06-20 09:51:21.044292,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:21.404978,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:21.764996,[358],True,165,False,[167],True,Sensor contact not supported
2024-06-20 09:51:22.124857,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:22.484422,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:22.844176,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:23.174288,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:23.579760,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:23.909743,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:24.314628,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:24.674699,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:25.034734,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:25.364114,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:25.769841,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:26.129779,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:26.489401,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:26.804833,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:27.209791,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:27.539470,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:27.899392,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:28.304731,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:28.664143,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:29.024564,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:29.384559,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:29.744316,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:30.104212,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:30.434087,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:30.839400,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:31.199763,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:31.514853,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:31.919321,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:32.279261,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:32.639134,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:32.999113,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:33.359539,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:33.689720,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:34.094136,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:34.454210,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:34.814135,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:35.174930,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:35.534387,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:35.864351,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:36.269649,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:36.629458,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:36.989827,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:37.349489,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:37.709853,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:38.039292,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:38.399142,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:38.744478,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:39.164160,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:39.524772,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:39.884947,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:40.244494,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:40.604601,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:40.919339,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:41.294437,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:41.654260,[358],True,166,False,[167],True,Sensor contact not supported
2024-06-20 09:51:42.014708,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:51:42.419347,[358],True,166,False,[167],True,Sensor contact not supported
