timestamp_received,hr,sensor_contact,rr,ee_status,rr_interval,rr_hr,hrv_uint8
2024-07-11 15:53:42.214594,78,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:53:42.904417,79,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:53:43.654119,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:53:44.419011,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:53:45.229449,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:53:45.934005,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:53:46.684792,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:53:47.493920,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:53:48.184583,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:53:48.934325,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:53:49.669246,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:53:50.449810,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:53:51.154016,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:53:51.889234,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:53:52.624155,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:53:53.434460,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:53:54.154734,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:53:54.904099,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:53:55.669854,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:53:56.404590,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:53:57.169240,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:53:57.979675,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:53:58.684505,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:53:59.494311,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:00.259775,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:01.039148,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:01.729548,78,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:54:02.539185,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:54:03.304517,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:04.039214,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:04.819719,77,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:54:05.675011,77,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:54:06.409196,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:54:07.159188,77,Sensor contact not supported,[764],False,True,[78],True
