rr
23
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
361
363
361
362
363
362
362
361
362
363
362
361
363
362
362
362
362
361
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
362
364
358
364
365
361
363
358
358
362
364
361
364
365
364
363
366
364
360
368
366
367
371
366
373
374
379
383
381
374
378
383
377
373
379
388
396
394
387
386
390
396
396
394
400
416
441
476
529
586
630
622
563
488
436
437
440
444
447
448
453
460
467
464
457
464
455
451
450
448
455
467
470
489
502
507
520
533
542
553
575
586
597
620
632
618
611
601
590
588
588
586
607
664
690
648
637
630
642
647
691
713
681
675
675
650
641
631
633
647
666
672
681
703
705
702
715
710
707
723
721
721
723
725
738
737
747
764
759
766
749
740
742
730
745
760
777
832
857
853
824
792
787
774
768
789
787
764
745
741
747
751
764
762
749
752
748
746
749
739
738
740
738
748
758
756
755
758
752
759
762
753
761
766
760
763
763
763
780
791
793
779
763
764
754
759
773
776
790
781
775
777
758
754
742
750
756
750
766
765
732
726
709
712
700
679
673
706
791
778
736
744
756
732
716
703
697
684
687
701
698
689
678
684
684
679
689
698
692
682
686
701
712
723
744
770
777
775
772
763
753
753
751
736
732
745
753
752
766
800
813
811
814
798
776
765
750
734
731
738
742
754
764
752
737
733
728
724
735
760
767
743
725
730
736
726
715
697
678
669
670
675
678
694
727
760
753
768
768
741
744
747
736
723
713
698
688
691
708
734
748
834
881
861
811
741
728
742
732
738
731
741
755
828
1020
894
835
829
802
791
813
826
859
864
868
908
913
889
896
864
861
851
825
807
791
799
870
907
902
864
807
779
777
772
