timestamp_received,rr,rr_interval,hr,ee_status,rr_hr,hrv_uint8,sensor_contact
2024-06-20 09:33:24.807216,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:33:25.136897,[358],True,165,False,[167],True,Sensor contact not supported
2024-06-20 09:33:25.541907,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:33:25.916702,[366],True,164,False,[163],True,Sensor contact not supported
2024-06-20 09:33:26.291617,[358],True,165,False,[167],True,Sensor contact not supported
2024-06-20 09:33:26.592288,[358],True,165,False,[167],True,Sensor contact not supported
2024-06-20 09:33:26.997032,[366],True,165,False,[163],True,Sensor contact not supported
2024-06-20 09:33:27.327136,[366],True,164,False,[163],True,Sensor contact not supported
2024-06-20 09:33:27.732290,[366],True,164,False,[163],True,Sensor contact not supported
2024-06-20 09:33:28.062110,[375],True,163,False,[160],True,Sensor contact not supported
2024-06-20 09:33:28.466649,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:33:28.796591,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:33:29.171465,[375],True,162,False,[160],True,Sensor contact not supported
2024-06-20 09:33:29.577180,[381],True,160,False,[157],True,Sensor contact not supported
2024-06-20 09:33:29.921414,[381],True,159,False,[157],True,Sensor contact not supported
2024-06-20 09:33:30.297080,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:33:30.686677,[366],True,160,False,[163],True,Sensor contact not supported
2024-06-20 09:33:31.092262,[381],True,159,False,[157],True,Sensor contact not supported
2024-06-20 09:33:31.436379,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:33:31.827270,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:33:32.201637,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:33:32.606902,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:33:32.951888,[389],True,157,False,[154],True,Sensor contact not supported
2024-06-20 09:33:33.342280,[397],True,155,False,[151],True,Sensor contact not supported
