timestamp_received,hr,sensor_contact,rr,ee_status,rr_interval,rr_hr,hrv_uint8
2024-07-11 16:03:44.436546,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:44.766312,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:45.171522,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:45.486096,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:45.891537,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:46.251633,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:46.611107,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:46.970990,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:47.330951,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:47.691912,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:48.021501,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:48.381734,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:48.786808,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:49.146857,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:49.506465,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:49.866585,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:50.196654,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:50.541721,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:50.916201,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:51.321843,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:51.681632,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:52.041826,165,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:52.401562,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:52.761540,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:53.121658,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:53.481554,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:53.841453,166,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:54.171026,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:54.577108,165,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:54.936654,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:55.266733,165,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:55.671873,165,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:56.031532,164,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:56.391854,165,Sensor contact not supported,[358],False,True,[167],True
2024-07-11 16:03:56.751018,164,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:57.081213,164,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:57.486507,164,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:57.816571,163,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:58.221671,163,Sensor contact not supported,[366],False,True,[163],True
2024-07-11 16:03:58.581566,162,Sensor contact not supported,[375],False,True,[160],True
2024-07-11 16:03:58.925888,161,Sensor contact not supported,[375],False,True,[160],True
2024-07-11 16:03:59.301632,161,Sensor contact not supported,[375],False,True,[160],True
2024-07-11 16:03:59.676479,160,Sensor contact not supported,[381],False,True,[157],True
2024-07-11 16:04:00.066512,159,Sensor contact not supported,[381],False,True,[157],True
2024-07-11 16:04:00.441610,159,Sensor contact not supported,[375],False,True,[160],True
2024-07-11 16:04:00.861507,159,Sensor contact not supported,[375],False,True,[160],True
2024-07-11 16:04:01.191701,158,Sensor contact not supported,[381],False,True,[157],True
2024-07-11 16:04:01.581810,159,Sensor contact not supported,[375],False,True,[160],True
2024-07-11 16:04:01.956018,159,Sensor contact not supported,[375],False,True,[160],True
2024-07-11 16:04:02.360921,158,Sensor contact not supported,[381],False,True,[157],True
2024-07-11 16:04:02.720900,157,Sensor contact not supported,[389],False,True,[154],True
2024-07-11 16:04:03.096720,156,Sensor contact not supported,[389],False,True,[154],True
2024-07-11 16:04:03.501612,154,Sensor contact not supported,[397],False,True,[151],True
2024-07-11 16:04:03.891406,155,Sensor contact not supported,[381],False,True,[157],True
2024-07-11 16:04:04.281512,154,Sensor contact not supported,[389],False,True,[154],True
2024-07-11 16:04:04.670920,154,Sensor contact not supported,[389],False,True,[154],True
2024-07-11 16:04:05.061167,154,Sensor contact not supported,[389],False,True,[154],True
2024-07-11 16:04:05.451467,153,Sensor contact not supported,[397],False,True,[151],True
2024-07-11 16:04:05.841454,153,Sensor contact not supported,[389],False,True,[154],True
2024-07-11 16:04:06.291769,151,Sensor contact not supported,[405],False,True,[148],True
2024-07-11 16:04:06.665946,149,Sensor contact not supported,[413],False,True,[145],True
2024-07-11 16:04:07.161471,149,Sensor contact not supported,[444],False,True,[135],True
2024-07-11 16:04:07.581630,149,Sensor contact not supported,[475],False,True,[126],True
2024-07-11 16:04:08.106738,149,Sensor contact not supported,[530],False,True,[113],True
2024-07-11 16:04:08.735997,149,Sensor contact not supported,[584],False,True,[102],True
2024-07-11 16:04:09.336515,149,Sensor contact not supported,[625],False,True,[96],True
2024-07-11 16:04:09.951845,149,Sensor contact not supported,[625],False,True,[96],True
2024-07-11 16:04:10.506232,149,Sensor contact not supported,[561],False,True,[106],True
2024-07-11 16:04:11.045979,149,Sensor contact not supported,[483],False,True,[124],True
2024-07-11 16:04:11.435892,149,Sensor contact not supported,[436],False,True,[137],True
2024-07-11 16:04:11.871793,149,Sensor contact not supported,[436],False,True,[137],True
2024-07-11 16:04:12.321761,149,Sensor contact not supported,[436],False,True,[137],True
2024-07-11 16:04:12.755951,149,Sensor contact not supported,[444],False,True,[135],True
2024-07-11 16:04:13.206783,149,Sensor contact not supported,[452],False,True,[132],True
2024-07-11 16:04:13.701321,149,Sensor contact not supported,[444],False,True,[135],True
2024-07-11 16:04:14.151523,149,Sensor contact not supported,[452],False,True,[132],True
2024-07-11 16:04:14.571451,149,Sensor contact not supported,[459],False,True,[130],True
2024-07-11 16:04:15.036409,149,Sensor contact not supported,[467],False,True,[128],True
2024-07-11 16:04:15.501261,149,Sensor contact not supported,[459],False,True,[130],True
2024-07-11 16:04:15.996135,149,Sensor contact not supported,[459],False,True,[130],True
2024-07-11 16:04:16.416947,149,Sensor contact not supported,[459],False,True,[130],True
2024-07-11 16:04:16.911656,149,Sensor contact not supported,[452],False,True,[132],True
2024-07-11 16:04:17.361170,148,Sensor contact not supported,[452],False,True,[132],True
2024-07-11 16:04:17.781854,146,Sensor contact not supported,[444],False,True,[135],True
2024-07-11 16:04:18.216778,143,Sensor contact not supported,[452],False,True,[132],True
2024-07-11 16:04:18.681460,140,Sensor contact not supported,[452],False,True,[132],True
2024-07-11 16:04:19.145870,138,Sensor contact not supported,[467],False,True,[128],True
2024-07-11 16:04:19.611522,135,Sensor contact not supported,[467],False,True,[128],True
2024-07-11 16:04:20.151108,133,Sensor contact not supported,[491],False,True,[122],True
2024-07-11 16:04:20.646280,131,Sensor contact not supported,[500],False,True,[120],True
2024-07-11 16:04:21.111498,129,Sensor contact not supported,[506],False,True,[118],True
2024-07-11 16:04:21.636894,126,Sensor contact not supported,[522],False,True,[114],True
2024-07-11 16:04:22.161486,124,Sensor contact not supported,[530],False,True,[113],True
2024-07-11 16:04:22.745934,122,Sensor contact not supported,[538],False,True,[111],True
2024-07-11 16:04:23.256293,119,Sensor contact not supported,[553],False,True,[108],True
2024-07-11 16:04:23.886278,117,Sensor contact not supported,[569],False,True,[105],True
2024-07-11 16:04:24.471507,114,Sensor contact not supported,[584],False,True,[102],True
2024-07-11 16:04:25.056341,112,Sensor contact not supported,[600],False,True,[100],True
2024-07-11 16:04:25.686575,109,Sensor contact not supported,[616],False,True,[97],True
2024-07-11 16:04:26.316551,106,Sensor contact not supported,[631],False,True,[95],True
2024-07-11 16:04:26.886117,103,Sensor contact not supported,[616],False,True,[97],True
2024-07-11 16:04:27.500892,102,Sensor contact not supported,[608],False,True,[98],True
2024-07-11 16:04:28.101841,101,Sensor contact not supported,[600],False,True,[100],True
2024-07-11 16:04:28.731535,101,Sensor contact not supported,[592],False,True,[101],True
2024-07-11 16:04:29.316566,101,Sensor contact not supported,[584],False,True,[102],True
2024-07-11 16:04:29.901521,102,Sensor contact not supported,[584],False,True,[102],True
2024-07-11 16:04:30.486016,102,Sensor contact not supported,[584],False,True,[102],True
2024-07-11 16:04:31.056190,101,Sensor contact not supported,[608],False,True,[98],True
2024-07-11 16:04:31.715855,101,Sensor contact not supported,[663],False,True,[90],True
2024-07-11 16:04:32.406545,99,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 16:04:33.051564,97,Sensor contact not supported,[647],False,True,[92],True
2024-07-11 16:04:33.696568,97,Sensor contact not supported,[616],False,True,[97],True
2024-07-11 16:04:34.371493,96,Sensor contact not supported,[647],False,True,[92],True
2024-07-11 16:04:34.971406,96,Sensor contact not supported,[625],False,True,[96],True
2024-07-11 16:04:35.616625,94,Sensor contact not supported,[663],False,True,[90],True
2024-07-11 16:04:36.306612,92,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 16:04:37.026569,91,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:04:37.745933,90,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 16:04:38.421521,90,Sensor contact not supported,[655],False,True,[91],True
2024-07-11 16:04:39.096606,89,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:04:39.741472,90,Sensor contact not supported,[647],False,True,[92],True
2024-07-11 16:04:40.341803,91,Sensor contact not supported,[639],False,True,[93],True
2024-07-11 16:04:41.016619,92,Sensor contact not supported,[631],False,True,[95],True
2024-07-11 16:04:41.646297,93,Sensor contact not supported,[631],False,True,[95],True
2024-07-11 16:04:42.246868,93,Sensor contact not supported,[647],False,True,[92],True
2024-07-11 16:04:42.921277,92,Sensor contact not supported,[663],False,True,[90],True
2024-07-11 16:04:43.596152,91,Sensor contact not supported,[670],False,True,[89],True
2024-07-11 16:04:44.316816,90,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 16:04:44.975926,88,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 16:04:45.681660,87,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 16:04:46.371616,87,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 16:04:47.091432,86,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 16:04:47.856459,85,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 16:04:48.516032,85,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 16:04:49.236406,84,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:04:50.001665,84,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:04:50.721271,83,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:04:51.441652,83,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:04:52.131578,83,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:04:52.865910,82,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:04:53.601721,82,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:04:54.351703,81,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:04:55.116163,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:04:55.866489,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:04:56.676446,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:04:57.381575,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:04:58.131255,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:04:58.866712,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:04:59.601649,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:05:00.336235,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:01.146465,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:01.880927,79,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:05:02.706447,77,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 16:05:03.561166,76,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 16:05:04.430937,74,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 16:05:05.286493,74,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 16:05:06.036331,74,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 16:05:06.816502,75,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 16:05:07.640859,75,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:05:08.376301,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:05:09.156548,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 16:05:09.936018,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 16:05:10.746520,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:11.451206,78,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:12.186512,78,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:12.936449,79,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:13.686685,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:14.451235,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:15.261478,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:15.966595,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:16.716704,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:17.466531,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:18.216456,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:18.951794,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:19.701643,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:20.436212,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:05:21.170942,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:21.921640,81,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:05:22.671464,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:23.421799,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:24.171159,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:24.981744,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:25.701643,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:26.436457,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:27.246063,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:28.026362,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:28.716473,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:29.526149,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:30.246284,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:31.011032,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:31.776406,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:32.526582,78,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:33.336688,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:34.071596,78,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 16:05:34.866510,77,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 16:05:35.661789,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 16:05:36.470836,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 16:05:37.235824,77,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:38.001178,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:38.766670,78,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:39.471011,78,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:40.251815,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:05:41.030809,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:05:41.811459,77,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 16:05:42.591993,77,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 16:05:43.416061,77,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:05:44.181468,77,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 16:05:44.946130,77,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:45.711694,78,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:46.401416,79,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:47.151277,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:47.960901,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:05:48.665987,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:05:49.431426,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:50.241416,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:05:50.960913,79,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:05:51.681356,80,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:05:52.401098,81,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 16:05:53.061751,82,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 16:05:53.766338,83,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:05:54.486584,85,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 16:05:55.161575,87,Sensor contact not supported,[655],False,True,[91],True
2024-07-11 16:05:55.821829,85,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:05:56.616386,84,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 16:05:57.395996,82,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:05:58.131563,82,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:58.866583,81,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:05:59.676375,81,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:06:00.366456,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:01.131554,82,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:06:01.791661,83,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 16:06:02.525935,84,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:06:03.201519,85,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 16:06:03.846140,85,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 16:06:04.551479,85,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 16:06:05.241459,85,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:06:05.946490,86,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 16:06:06.620960,86,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 16:06:07.341427,88,Sensor contact not supported,[663],False,True,[90],True
2024-07-11 16:06:07.986665,87,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 16:06:08.706406,87,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 16:06:09.351328,87,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 16:06:10.056265,87,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:06:10.747450,86,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:06:11.466010,88,Sensor contact not supported,[663],False,True,[90],True
2024-07-11 16:06:12.111890,87,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 16:06:12.801060,86,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 16:06:13.521731,86,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 16:06:14.286509,85,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:06:14.991268,83,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:06:15.801385,82,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:16.536615,80,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:06:17.346126,79,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 16:06:18.080867,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:18.891476,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:19.596453,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:06:20.406796,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:06:21.111694,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:06:21.846656,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:06:22.611855,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:06:23.316094,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:06:24.066467,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:06:24.830882,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:06:25.641021,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:26.391271,78,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 16:06:27.246442,77,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 16:06:28.056631,76,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 16:06:28.866411,75,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 16:06:29.616522,75,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 16:06:30.396595,75,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 16:06:31.206543,76,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:31.912001,77,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:06:32.646066,78,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:06:33.380822,79,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:34.116045,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:06:34.851554,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:06:35.661624,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:06:36.425996,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:37.131277,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:06:37.866487,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:06:38.616092,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:06:39.321621,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:40.101127,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:40.791596,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:41.541064,80,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:42.321453,80,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:43.055941,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:06:43.821197,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:44.511476,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:45.246497,81,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:06:46.011199,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:46.730964,82,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 16:06:47.390961,84,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 16:06:48.111038,84,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:06:48.726601,86,Sensor contact not supported,[670],False,True,[89],True
2024-07-11 16:06:49.446541,87,Sensor contact not supported,[670],False,True,[89],True
2024-07-11 16:06:50.121546,87,Sensor contact not supported,[670],False,True,[89],True
2024-07-11 16:06:50.751491,88,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 16:06:51.441757,87,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:06:52.221582,86,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:06:52.941581,85,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:53.691850,84,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:06:54.501228,82,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 16:06:55.266485,80,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 16:06:55.971387,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:06:56.706410,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 16:06:57.456661,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:06:58.191509,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:06:58.956717,81,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:06:59.676598,82,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 16:07:00.321878,83,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 16:07:01.011669,84,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 16:07:01.701735,86,Sensor contact not supported,[670],False,True,[89],True
2024-07-11 16:07:02.406442,85,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:07:03.140983,84,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:07:03.891470,83,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:07:04.731239,83,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 16:07:05.616499,81,Sensor contact not supported,[881],False,True,[68],True
2024-07-11 16:07:06.516558,80,Sensor contact not supported,[866],False,True,[69],True
2024-07-11 16:07:07.326817,78,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 16:07:08.031673,79,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:07:08.750927,80,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 16:07:09.501431,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:07:10.266523,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:07:10.971422,81,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:07:11.736515,81,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 16:07:12.426429,81,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 16:07:13.191805,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 16:07:14.016055,80,Sensor contact not supported,[819],False,True,[73],True
2024-07-11 16:07:15.036445,79,Sensor contact not supported,[1022],False,True,[58],True
2024-07-11 16:07:15.981731,78,Sensor contact not supported,[889],False,True,[67],True
2024-07-11 16:07:16.775845,76,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 16:07:17.601406,75,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 16:07:18.396451,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 16:07:19.191543,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 16:07:20.046478,74,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 16:07:20.826042,74,Sensor contact not supported,[819],False,True,[73],True
2024-07-11 16:07:21.725818,72,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 16:07:22.551593,71,Sensor contact not supported,[866],False,True,[69],True
2024-07-11 16:07:23.421438,71,Sensor contact not supported,[866],False,True,[69],True
2024-07-11 16:07:24.366544,69,Sensor contact not supported,[905],False,True,[66],True
2024-07-11 16:07:25.236511,68,Sensor contact not supported,[913],False,True,[65],True
2024-07-11 16:07:26.136478,68,Sensor contact not supported,[889],False,True,[67],True
2024-07-11 16:07:27.021265,67,Sensor contact not supported,[889],False,True,[67],True
2024-07-11 16:07:27.891570,68,Sensor contact not supported,[866],False,True,[69],True
2024-07-11 16:07:28.791423,68,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 16:07:29.646404,69,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 16:07:30.426634,70,Sensor contact not supported,[827],False,True,[72],True
