rr,rr_interval,timestamp_received,hr,hrv_uint8,sensor_contact,ee_status,rr_hr
[500],True,2024-06-19 14:32:26.331027,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:26.795311,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:27.336071,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:27.830957,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:28.295783,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:28.835154,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:29.330650,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:29.795490,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:30.350245,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:30.786054,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:31.295823,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:31.835773,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:32.331012,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:32.795394,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:33.335975,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:33.831142,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:34.295194,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:34.836029,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:35.331049,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:35.841045,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:36.335517,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:36.830470,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:37.295261,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:37.790272,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:38.330459,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:38.840656,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:39.335314,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:39.830913,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:40.295418,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:40.790331,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:41.285537,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:41.795847,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:42.336031,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:42.785290,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:43.295635,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:43.790301,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:44.285376,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:44.841097,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:45.335333,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:45.830729,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:46.296046,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:46.835605,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:47.330347,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:47.795786,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:48.335430,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:48.785621,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:49.295641,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:49.835286,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:50.330403,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:50.795460,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:51.335588,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:51.830599,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:52.295895,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:52.836093,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:53.330705,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:53.795228,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:54.290297,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:54.830900,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:55.295974,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:55.835674,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:56.330960,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:56.795252,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:57.335292,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:57.830869,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:58.295222,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:58.835669,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:59.330585,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:32:59.840965,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:00.336119,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:00.830966,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:01.295475,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:01.835838,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:02.330468,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:02.795345,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:03.335308,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:03.831193,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:04.295245,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:04.836123,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:05.330565,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:05.795394,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:06.335382,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:06.786096,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:07.295854,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:07.790482,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:08.346196,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:08.840696,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:09.335917,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:09.831000,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:33:10.296167,120,True,Sensor contact not supported,False,[120]
[936],True,2024-06-19 14:33:11.285424,120,True,Sensor contact not supported,False,[64]
[1000],True,2024-06-19 14:33:12.230899,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:13.235757,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:14.285387,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:15.275894,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:16.235676,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:17.240283,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:18.275857,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:19.236221,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:20.240618,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:21.275359,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:22.235764,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:23.240395,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:24.275659,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:25.280304,114,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:26.241125,107,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:27.275793,99,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:28.280488,91,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:29.241148,85,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:30.230228,79,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:31.236079,75,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:32.240482,70,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:33.230933,67,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:34.235832,65,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:35.285127,63,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:36.231220,62,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:37.235416,61,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:38.240485,61,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:39.275296,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:40.235373,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:41.241111,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:42.275514,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:43.235276,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:44.240385,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:45.275576,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:46.236091,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:47.240943,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:48.275799,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:49.235296,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:50.286025,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:51.230516,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:52.236002,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:53.285312,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:54.231325,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:55.280349,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:56.240993,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:57.275902,60,True,Sensor contact not supported,False,[60]
[991],True,2024-06-19 14:33:58.236078,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:33:59.240276,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:00.290274,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:01.280624,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:02.240591,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:03.230361,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:04.235704,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:05.240980,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:06.230785,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:07.235937,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:08.241201,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:09.231002,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:10.236091,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:11.240338,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:12.275472,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:13.235974,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:14.240454,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:15.275917,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:16.235823,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:17.241186,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:18.275917,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:19.235265,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:20.241013,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:21.275403,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:22.235674,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:23.241195,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:24.275991,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:25.235329,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:26.285903,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:27.275890,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:28.235205,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:29.240482,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:30.276209,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:31.280887,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:32.241120,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:33.276120,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:34.235943,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:35.241205,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:36.275846,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:37.236315,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:38.241571,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:39.231566,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:40.236019,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:34:41.257183,60,True,Sensor contact not supported,False,[60]
