rr,rr_interval,timestamp_received,hr,hrv_uint8,sensor_contact,ee_status,rr_hr
[500],True,2024-06-19 14:52:52.041769,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:52.506477,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:53.001461,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:53.541815,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:54.006844,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:54.546856,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:55.041754,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:55.507193,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:56.046833,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:56.542099,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:57.052090,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:57.547088,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:58.041663,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:58.507053,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:59.002094,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:52:59.541711,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:00.007277,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:00.546600,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:00.997108,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:01.507080,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:02.047265,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:02.541999,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:03.007195,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:03.546668,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:04.042117,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:04.507302,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:05.046745,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:05.541422,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:06.007217,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:06.546835,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:07.041588,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:07.506394,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:08.047330,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:08.541804,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:09.051566,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:09.547349,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:09.996566,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:10.507178,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:11.046877,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:11.542129,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:12.007113,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:12.502065,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:13.041647,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:13.506711,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:14.046648,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:14.542210,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:15.006311,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:15.501962,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:16.041663,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:16.506386,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:17.047041,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:17.497024,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:18.007296,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:18.546749,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:19.041614,120,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:53:19.507296,120,True,Sensor contact not supported,False,[120]
[592],True,2024-06-19 14:53:20.106494,120,True,Sensor contact not supported,False,[101]
[1000],True,2024-06-19 14:53:21.111953,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:22.146629,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:23.106865,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:24.096816,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:25.102079,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:26.107163,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:27.141829,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:28.102275,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:29.106561,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:30.141359,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:31.146785,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:32.107045,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:33.096752,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:34.147074,120,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:35.107088,114,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:36.141967,107,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:37.102286,99,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:38.151420,91,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:39.141749,85,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:40.101718,79,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:41.106489,75,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:42.096654,70,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:43.147238,67,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:44.152032,65,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:45.096783,63,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:46.101695,62,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:47.106407,61,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:48.097182,61,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:49.101898,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:50.106349,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:51.097028,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:52.101650,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:53.152059,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:54.142117,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:55.101493,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:56.106743,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:57.141727,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:58.101324,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:53:59.106733,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:00.141585,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:01.101911,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:02.106795,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:03.142195,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:04.101688,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:05.151837,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:06.141822,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:07.101552,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:08.152169,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:09.142048,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:10.101750,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:11.106368,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:12.141560,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:13.101655,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:14.106741,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:15.142225,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:16.146521,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:17.106446,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:18.141449,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:19.101335,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:20.107003,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:21.141669,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:22.101967,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:23.151481,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:24.141282,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:25.101877,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:26.107080,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:27.141685,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:28.101660,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:29.106427,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:30.141205,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:31.102014,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:32.106938,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:33.141323,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:34.102047,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:35.106691,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:36.141594,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:37.102013,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:38.106413,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:39.142043,60,True,Sensor contact not supported,False,[60]
[991],True,2024-06-19 14:54:40.101796,60,True,Sensor contact not supported,False,[60]
[1006],True,2024-06-19 14:54:41.107321,60,True,Sensor contact not supported,False,[59]
[1000],True,2024-06-19 14:54:42.141901,60,True,Sensor contact not supported,False,[60]
[991],True,2024-06-19 14:54:43.102749,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:44.107561,60,True,Sensor contact not supported,False,[60]
[1006],True,2024-06-19 14:54:45.142566,59,True,Sensor contact not supported,False,[59]
[991],True,2024-06-19 14:54:46.102188,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:47.107217,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:48.142789,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:49.147225,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:50.107426,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:54:51.067223,60,True,Sensor contact not supported,False,[60]
