rr,rr_interval,timestamp_received,hr,hrv_uint8,sensor_contact,ee_status,rr_hr
[366],True,2024-06-19 14:49:28.355012,163,True,Sensor contact not supported,False,[163]
[881],True,2024-06-19 14:49:29.344936,151,True,Sensor contact not supported,False,[68]
[1000],True,2024-06-19 14:49:30.305100,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:31.309810,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:32.344804,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:33.305327,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:34.310218,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:35.345643,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:36.305126,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:37.340448,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:38.300601,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:39.305248,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:40.339765,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:41.345148,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:42.350572,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:43.310067,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:44.345121,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:45.305325,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:46.294731,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:47.345602,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:48.304935,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:49.294983,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:50.344877,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:51.304772,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:52.339909,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:53.299987,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:54.304681,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:55.340064,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:56.345455,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:57.350438,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:58.310648,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:49:59.299793,60,True,Sensor contact not supported,False,[60]
