rr,rr_interval,timestamp_received,hr,hrv_uint8,sensor_contact,ee_status,rr_hr
[500],True,2024-06-19 14:43:18.229697,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:18.694064,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:19.234036,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:19.729739,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:20.194208,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:20.689447,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:21.229080,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:21.694296,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:22.234619,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:22.729552,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:23.194734,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:23.734226,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:24.229115,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:24.694695,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:25.233980,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:25.729172,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:26.194418,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:26.734416,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:27.229161,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:27.694558,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:28.234250,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:28.729259,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:29.193915,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:29.689791,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:30.229568,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:30.694629,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:31.234275,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:31.729727,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:32.194649,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:32.734548,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:33.229352,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:33.694795,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:34.234155,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:34.729638,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:35.193787,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:35.734109,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:36.229103,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:36.739175,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:37.234526,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:37.728992,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:38.194398,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:38.734677,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:39.229233,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:39.693863,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:40.233910,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:40.729089,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:41.194350,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:41.734762,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:42.229871,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:42.693793,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:43.189475,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:43.729260,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:44.238897,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:44.734814,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:45.229268,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:45.694499,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:46.234523,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:46.729508,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:47.193810,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:47.734200,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:48.199779,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:48.739224,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:49.233908,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:49.684126,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:50.194191,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:50.733963,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:51.229020,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:51.694501,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:52.234035,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:52.729588,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:53.194261,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:53.734569,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:54.229172,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:54.693897,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:55.234277,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:55.729059,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:56.193932,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:56.734826,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:57.229614,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:57.739285,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:58.233983,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:58.729703,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:59.193974,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:43:59.734591,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:00.229836,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:00.694614,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:01.234456,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:01.729509,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:02.239237,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:02.734503,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:03.229078,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:03.694672,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:04.234591,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:04.729181,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:05.239266,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:05.689426,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:06.229798,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:06.739627,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:07.234173,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:07.729947,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:08.193945,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:08.734428,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:09.229241,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:09.694560,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:10.234348,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:10.729507,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:11.239153,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:11.734744,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:12.229519,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:12.694551,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:13.234557,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:13.729861,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:14.194475,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:14.734507,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:15.229119,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:15.694082,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:16.234141,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:16.730179,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:17.240164,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:17.734367,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:18.230175,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:18.740141,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:19.234617,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:19.685082,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:20.194396,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:20.734608,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:21.185161,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:21.695200,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:22.234738,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:22.730147,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:23.194722,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:23.734677,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:24.230210,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:24.695261,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:25.234605,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:25.730131,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:26.195185,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:26.689983,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:44:27.229879,119,True,Sensor contact not supported,False,[120]
