rr,rr_interval,timestamp_received,hr,hrv_uint8,sensor_contact,ee_status,rr_hr
[366],True,2024-06-19 14:36:14.686268,163,True,Sensor contact not supported,False,[163]
[500],True,2024-06-19 14:36:15.226046,157,True,Sensor contact not supported,False,[120]
[1000],True,2024-06-19 14:36:16.261134,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:17.266211,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:18.225986,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:19.260721,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:20.221420,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:21.226258,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:22.231265,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:23.235988,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:24.241037,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:25.276449,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:26.235928,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:27.240659,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:28.230551,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:29.280641,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:30.240833,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:31.276397,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:32.236178,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:33.285503,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:34.230950,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:35.281431,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:36.285554,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:37.231385,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:38.236263,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:39.241176,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:40.275930,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:41.235747,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:42.285703,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:43.276525,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:44.235856,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:45.240767,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:46.275869,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:47.235900,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:48.241177,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:49.231455,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:50.236269,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:51.301439,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:52.231293,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:53.235758,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:54.285944,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:55.230570,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:56.236050,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:57.285982,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:58.276191,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:36:59.281422,60,True,Sensor contact not supported,False,[60]
[1000],True,2024-06-19 14:37:00.241547,60,True,Sensor contact not supported,False,[60]
