rr_interval,timestamp_received,rr,sensor_contact,rr_hr,hr,hrv_uint8,ee_status
True,2024-06-20 08:43:09.584163,[827],Sensor contact not supported,[72],72,True,False
True,2024-06-20 08:43:10.408391,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:11.248752,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:12.074298,[827],Sensor contact not supported,[72],72,True,False
True,2024-06-20 08:43:12.914050,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:13.784091,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:14.579149,[827],Sensor contact not supported,[72],72,True,False
True,2024-06-20 08:43:15.404271,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:16.243616,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:17.083736,[827],Sensor contact not supported,[72],72,True,False
True,2024-06-20 08:43:17.953897,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:18.749439,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:19.573779,[827],Sensor contact not supported,[72],72,True,False
True,2024-06-20 08:43:20.413831,[834],Sensor contact not supported,[71],72,True,False
True,2024-06-20 08:43:21.269021,[819],Sensor contact not supported,[73],72,True,False
True,2024-06-20 08:43:22.019658,[795],Sensor contact not supported,[75],73,True,False
True,2024-06-20 08:43:22.829192,[764],Sensor contact not supported,[78],74,True,False
True,2024-06-20 08:43:23.549302,[750],Sensor contact not supported,[80],76,True,False
True,2024-06-20 08:43:24.254183,[725],Sensor contact not supported,[82],78,True,False
True,2024-06-20 08:43:25.018659,[686],Sensor contact not supported,[87],79,True,False
True,2024-06-20 08:43:25.693663,[702],Sensor contact not supported,[85],81,True,False
True,2024-06-20 08:43:26.368699,[670],Sensor contact not supported,[89],82,True,False
True,2024-06-20 08:43:26.984503,[647],Sensor contact not supported,[92],83,True,False
True,2024-06-20 08:43:27.658589,[639],Sensor contact not supported,[93],86,True,False
True,2024-06-20 08:43:28.243752,[625],Sensor contact not supported,[96],89,True,False
True,2024-06-20 08:43:28.843868,[608],Sensor contact not supported,[98],90,True,False
True,2024-06-20 08:43:29.443885,[600],Sensor contact not supported,[100],93,True,False
True,2024-06-20 08:43:30.073623,[584],Sensor contact not supported,[102],94,True,False
True,2024-06-20 08:43:30.659257,[577],Sensor contact not supported,[103],97,True,False
True,2024-06-20 08:43:31.214297,[561],Sensor contact not supported,[106],98,True,False
True,2024-06-20 08:43:31.738594,[561],Sensor contact not supported,[106],101,True,False
True,2024-06-20 08:43:32.323609,[545],Sensor contact not supported,[110],103,True,False
True,2024-06-20 08:43:32.863575,[545],Sensor contact not supported,[110],105,True,False
True,2024-06-20 08:43:33.404003,[530],Sensor contact not supported,[113],107,True,False
True,2024-06-20 08:43:33.883632,[530],Sensor contact not supported,[113],109,True,False
True,2024-06-20 08:43:34.408508,[514],Sensor contact not supported,[116],111,True,False
True,2024-06-20 08:43:34.918464,[514],Sensor contact not supported,[116],113,True,False
True,2024-06-20 08:43:35.444015,[514],Sensor contact not supported,[116],114,True,False
True,2024-06-20 08:43:35.983811,[506],Sensor contact not supported,[118],115,True,False
True,2024-06-20 08:43:36.478760,[500],Sensor contact not supported,[120],116,True,False
True,2024-06-20 08:43:36.943510,[491],Sensor contact not supported,[122],118,True,False
True,2024-06-20 08:43:37.438538,[491],Sensor contact not supported,[122],119,True,False
True,2024-06-20 08:43:37.918603,[483],Sensor contact not supported,[124],120,True,False
True,2024-06-20 08:43:38.398818,[483],Sensor contact not supported,[124],121,True,False
True,2024-06-20 08:43:38.879280,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:43:39.358368,[467],Sensor contact not supported,[128],124,True,False
True,2024-06-20 08:43:39.824098,[475],Sensor contact not supported,[126],124,True,False
True,2024-06-20 08:43:40.303723,[467],Sensor contact not supported,[128],125,True,False
True,2024-06-20 08:43:40.769444,[467],Sensor contact not supported,[128],126,True,False
True,2024-06-20 08:43:41.279399,[459],Sensor contact not supported,[130],127,True,False
True,2024-06-20 08:43:41.698833,[467],Sensor contact not supported,[128],127,True,False
True,2024-06-20 08:43:42.163544,[467],Sensor contact not supported,[128],128,True,False
True,2024-06-20 08:43:42.644167,[475],Sensor contact not supported,[126],127,True,False
True,2024-06-20 08:43:43.124378,[475],Sensor contact not supported,[126],127,True,False
True,2024-06-20 08:43:43.604344,[483],Sensor contact not supported,[124],126,True,False
True,2024-06-20 08:43:44.084163,[483],Sensor contact not supported,[124],125,True,False
True,2024-06-20 08:43:44.594020,[491],Sensor contact not supported,[122],124,True,False
True,2024-06-20 08:43:45.074359,[500],Sensor contact not supported,[120],123,True,False
True,2024-06-20 08:43:45.584524,[506],Sensor contact not supported,[118],121,True,False
True,2024-06-20 08:43:46.093806,[506],Sensor contact not supported,[118],120,True,False
True,2024-06-20 08:43:46.603922,[506],Sensor contact not supported,[118],120,True,False
True,2024-06-20 08:43:47.128591,[514],Sensor contact not supported,[116],118,True,False
True,2024-06-20 08:43:47.654190,[522],Sensor contact not supported,[114],117,True,False
True,2024-06-20 08:43:48.178602,[530],Sensor contact not supported,[113],116,True,False
True,2024-06-20 08:43:48.704088,[530],Sensor contact not supported,[113],115,True,False
True,2024-06-20 08:43:49.288727,[538],Sensor contact not supported,[111],114,True,False
True,2024-06-20 08:43:49.828468,[545],Sensor contact not supported,[110],112,True,False
True,2024-06-20 08:43:50.338980,[545],Sensor contact not supported,[110],111,True,False
True,2024-06-20 08:43:50.938746,[553],Sensor contact not supported,[108],110,True,False
True,2024-06-20 08:43:51.448687,[561],Sensor contact not supported,[106],109,True,False
True,2024-06-20 08:43:52.019188,[561],Sensor contact not supported,[106],108,True,False
True,2024-06-20 08:43:52.603944,[545],Sensor contact not supported,[110],109,True,False
True,2024-06-20 08:43:53.114161,[545],Sensor contact not supported,[110],109,True,False
True,2024-06-20 08:43:53.698707,[538],Sensor contact not supported,[111],109,True,False
True,2024-06-20 08:43:54.178708,[522],Sensor contact not supported,[114],111,True,False
True,2024-06-20 08:43:54.703783,[522],Sensor contact not supported,[114],112,True,False
True,2024-06-20 08:43:55.213884,[514],Sensor contact not supported,[116],113,True,False
True,2024-06-20 08:43:55.723723,[514],Sensor contact not supported,[116],114,True,False
True,2024-06-20 08:43:56.234529,[506],Sensor contact not supported,[118],115,True,False
True,2024-06-20 08:43:56.773760,[500],Sensor contact not supported,[120],116,True,False
True,2024-06-20 08:43:57.269512,[491],Sensor contact not supported,[122],118,True,False
True,2024-06-20 08:43:57.764295,[491],Sensor contact not supported,[122],119,True,False
True,2024-06-20 08:43:58.258523,[491],Sensor contact not supported,[122],120,True,False
True,2024-06-20 08:43:58.693615,[483],Sensor contact not supported,[124],121,True,False
True,2024-06-20 08:43:59.174267,[475],Sensor contact not supported,[126],122,True,False
True,2024-06-20 08:43:59.653332,[475],Sensor contact not supported,[126],123,True,False
True,2024-06-20 08:44:00.119344,[475],Sensor contact not supported,[126],124,True,False
True,2024-06-20 08:44:00.598659,[467],Sensor contact not supported,[128],125,True,False
True,2024-06-20 08:44:01.063386,[467],Sensor contact not supported,[128],126,True,False
True,2024-06-20 08:44:01.528636,[459],Sensor contact not supported,[130],127,True,False
True,2024-06-20 08:44:02.023320,[459],Sensor contact not supported,[130],128,True,False
True,2024-06-20 08:44:02.444283,[459],Sensor contact not supported,[130],129,True,False
True,2024-06-20 08:44:02.938367,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:44:03.359156,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:44:03.853217,[452],Sensor contact not supported,[132],131,True,False
True,2024-06-20 08:44:04.304246,[444],Sensor contact not supported,[135],132,True,False
True,2024-06-20 08:44:04.754021,[452],Sensor contact not supported,[132],132,True,False
True,2024-06-20 08:44:05.159368,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:44:05.593814,[436],Sensor contact not supported,[137],134,True,False
True,2024-06-20 08:44:06.028782,[444],Sensor contact not supported,[135],134,True,False
True,2024-06-20 08:44:06.523887,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:44:06.913956,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:44:07.348816,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:44:07.784473,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:44:08.219335,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:44:08.654512,[428],Sensor contact not supported,[140],137,True,False
True,2024-06-20 08:44:09.089404,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:44:09.524103,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:44:09.943583,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:44:10.364253,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:44:10.799184,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:44:11.218615,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:44:11.639482,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:44:12.059246,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:44:12.494259,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:44:12.913705,[428],Sensor contact not supported,[140],141,True,False
True,2024-06-20 08:44:13.348483,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:44:13.784333,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:44:14.218504,[444],Sensor contact not supported,[135],138,True,False
True,2024-06-20 08:44:14.653768,[436],Sensor contact not supported,[137],138,True,False
True,2024-06-20 08:44:15.149200,[444],Sensor contact not supported,[135],137,True,False
True,2024-06-20 08:44:15.598409,[444],Sensor contact not supported,[135],136,True,False
True,2024-06-20 08:44:16.049168,[452],Sensor contact not supported,[132],135,True,False
True,2024-06-20 08:44:16.468642,[459],Sensor contact not supported,[130],133,True,False
True,2024-06-20 08:44:16.963686,[459],Sensor contact not supported,[130],132,True,False
True,2024-06-20 08:44:17.399416,[467],Sensor contact not supported,[128],131,True,False
True,2024-06-20 08:44:17.864128,[467],Sensor contact not supported,[128],130,True,False
True,2024-06-20 08:44:18.343921,[467],Sensor contact not supported,[128],129,True,False
True,2024-06-20 08:44:18.808871,[483],Sensor contact not supported,[124],128,True,False
True,2024-06-20 08:44:19.349279,[475],Sensor contact not supported,[126],127,True,False
True,2024-06-20 08:44:19.784147,[491],Sensor contact not supported,[122],125,True,False
True,2024-06-20 08:44:20.324337,[491],Sensor contact not supported,[122],124,True,False
True,2024-06-20 08:44:20.818615,[491],Sensor contact not supported,[122],123,True,False
True,2024-06-20 08:44:21.313557,[506],Sensor contact not supported,[118],122,True,False
True,2024-06-20 08:44:21.779119,[506],Sensor contact not supported,[118],121,True,False
True,2024-06-20 08:44:22.289507,[506],Sensor contact not supported,[118],120,True,False
True,2024-06-20 08:44:22.799243,[514],Sensor contact not supported,[116],119,True,False
True,2024-06-20 08:44:23.324133,[506],Sensor contact not supported,[118],118,True,False
True,2024-06-20 08:44:23.863548,[506],Sensor contact not supported,[118],118,True,False
True,2024-06-20 08:44:24.329263,[500],Sensor contact not supported,[120],119,True,False
True,2024-06-20 08:44:24.809269,[491],Sensor contact not supported,[122],120,True,False
True,2024-06-20 08:44:25.348463,[491],Sensor contact not supported,[122],120,True,False
True,2024-06-20 08:44:25.844430,[483],Sensor contact not supported,[124],121,True,False
True,2024-06-20 08:44:26.279045,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:44:26.759500,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:44:27.223986,[467],Sensor contact not supported,[128],124,True,False
True,2024-06-20 08:44:27.703516,[475],Sensor contact not supported,[126],124,True,False
True,2024-06-20 08:44:28.168869,[467],Sensor contact not supported,[128],125,True,False
True,2024-06-20 08:44:28.648727,[467],Sensor contact not supported,[128],126,True,False
True,2024-06-20 08:44:29.099357,[459],Sensor contact not supported,[130],127,True,False
True,2024-06-20 08:44:29.564078,[459],Sensor contact not supported,[130],128,True,False
True,2024-06-20 08:44:30.073646,[452],Sensor contact not supported,[132],129,True,False
True,2024-06-20 08:44:30.524038,[459],Sensor contact not supported,[130],129,True,False
True,2024-06-20 08:44:30.973631,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:44:31.424228,[444],Sensor contact not supported,[135],131,True,False
True,2024-06-20 08:44:31.873482,[452],Sensor contact not supported,[132],132,True,False
True,2024-06-20 08:44:32.324133,[444],Sensor contact not supported,[135],132,True,False
True,2024-06-20 08:44:32.729347,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:44:33.163911,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:44:33.599368,[436],Sensor contact not supported,[137],134,True,False
True,2024-06-20 08:44:34.094158,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:44:34.484343,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:44:34.919638,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:44:35.353784,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:44:35.789039,[428],Sensor contact not supported,[140],137,True,False
True,2024-06-20 08:44:36.223522,[436],Sensor contact not supported,[137],137,True,False
True,2024-06-20 08:44:36.643750,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:44:37.078360,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:44:37.513553,[420],Sensor contact not supported,[142],139,True,False
True,2024-06-20 08:44:37.933379,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:44:38.354114,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:44:38.789080,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:44:39.208633,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:44:39.629164,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:44:40.049048,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:44:40.514093,[413],Sensor contact not supported,[145],142,True,False
True,2024-06-20 08:44:40.889353,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:44:41.309102,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:44:41.728648,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:44:42.148463,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:44:42.553393,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:44:42.973328,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:44:43.394229,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:44:43.843792,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:44:44.233267,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:44:44.653230,[428],Sensor contact not supported,[140],142,True,False
True,2024-06-20 08:44:45.073277,[428],Sensor contact not supported,[140],141,True,False
True,2024-06-20 08:44:45.568651,[428],Sensor contact not supported,[140],141,True,False
True,2024-06-20 08:44:45.944085,[436],Sensor contact not supported,[137],140,True,False
True,2024-06-20 08:44:46.378521,[436],Sensor contact not supported,[137],139,True,False
True,2024-06-20 08:44:46.874016,[444],Sensor contact not supported,[135],137,True,False
True,2024-06-20 08:44:47.323510,[444],Sensor contact not supported,[135],137,True,False
True,2024-06-20 08:44:47.773800,[444],Sensor contact not supported,[135],136,True,False
True,2024-06-20 08:44:48.223859,[459],Sensor contact not supported,[130],134,True,False
True,2024-06-20 08:44:48.643791,[452],Sensor contact not supported,[132],133,True,False
True,2024-06-20 08:44:49.108804,[467],Sensor contact not supported,[128],132,True,False
True,2024-06-20 08:44:49.618118,[459],Sensor contact not supported,[130],131,True,False
True,2024-06-20 08:44:50.038213,[475],Sensor contact not supported,[126],130,True,False
True,2024-06-20 08:44:50.518603,[475],Sensor contact not supported,[126],128,True,False
True,2024-06-20 08:44:50.998806,[475],Sensor contact not supported,[126],128,True,False
True,2024-06-20 08:44:51.493512,[483],Sensor contact not supported,[124],126,True,False
True,2024-06-20 08:44:51.973525,[491],Sensor contact not supported,[122],125,True,False
True,2024-06-20 08:44:52.513724,[500],Sensor contact not supported,[120],123,True,False
True,2024-06-20 08:44:53.008573,[500],Sensor contact not supported,[120],122,True,False
True,2024-06-20 08:44:53.473449,[500],Sensor contact not supported,[120],121,True,False
True,2024-06-20 08:44:53.983719,[506],Sensor contact not supported,[118],120,True,False
True,2024-06-20 08:44:54.523322,[500],Sensor contact not supported,[120],120,True,False
True,2024-06-20 08:44:55.019110,[500],Sensor contact not supported,[120],120,True,False
True,2024-06-20 08:44:55.513698,[491],Sensor contact not supported,[122],120,True,False
True,2024-06-20 08:44:55.963827,[483],Sensor contact not supported,[124],121,True,False
True,2024-06-20 08:44:56.443828,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:44:56.923962,[483],Sensor contact not supported,[124],123,True,False
True,2024-06-20 08:44:57.403948,[475],Sensor contact not supported,[126],123,True,False
True,2024-06-20 08:44:57.868802,[467],Sensor contact not supported,[128],125,True,False
True,2024-06-20 08:44:58.333271,[467],Sensor contact not supported,[128],126,True,False
True,2024-06-20 08:44:58.798756,[467],Sensor contact not supported,[128],126,True,False
True,2024-06-20 08:44:59.279202,[467],Sensor contact not supported,[128],127,True,False
True,2024-06-20 08:44:59.773294,[459],Sensor contact not supported,[130],128,True,False
True,2024-06-20 08:45:00.193539,[452],Sensor contact not supported,[132],129,True,False
True,2024-06-20 08:45:00.689160,[459],Sensor contact not supported,[130],129,True,False
True,2024-06-20 08:45:01.108806,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:45:01.603466,[452],Sensor contact not supported,[132],131,True,False
True,2024-06-20 08:45:02.053285,[452],Sensor contact not supported,[132],131,True,False
True,2024-06-20 08:45:02.503182,[444],Sensor contact not supported,[135],132,True,False
True,2024-06-20 08:45:02.908137,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:45:03.358659,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:45:03.793291,[436],Sensor contact not supported,[137],134,True,False
True,2024-06-20 08:45:04.228375,[444],Sensor contact not supported,[135],134,True,False
True,2024-06-20 08:45:04.663815,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:45:05.098311,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:45:05.548887,[428],Sensor contact not supported,[140],137,True,False
True,2024-06-20 08:45:05.968851,[436],Sensor contact not supported,[137],137,True,False
True,2024-06-20 08:45:06.403695,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:45:06.838354,[436],Sensor contact not supported,[137],137,True,False
True,2024-06-20 08:45:07.273791,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:45:07.693628,[420],Sensor contact not supported,[142],139,True,False
True,2024-06-20 08:45:08.128471,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:45:08.548766,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:45:08.983284,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:45:09.403961,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:45:09.823218,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:45:10.243860,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:45:10.663432,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:45:11.083375,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:45:11.504076,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:45:11.923874,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:45:12.343737,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:45:12.793904,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:45:13.168860,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:45:13.619089,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:45:13.993118,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:45:14.413307,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:45:14.833168,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:45:15.253881,[420],Sensor contact not supported,[142],144,True,False
True,2024-06-20 08:45:15.674013,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:45:16.093436,[428],Sensor contact not supported,[140],142,True,False
True,2024-06-20 08:45:16.528959,[428],Sensor contact not supported,[140],141,True,False
True,2024-06-20 08:45:16.963260,[436],Sensor contact not supported,[137],140,True,False
True,2024-06-20 08:45:17.398650,[436],Sensor contact not supported,[137],139,True,False
True,2024-06-20 08:45:17.833333,[436],Sensor contact not supported,[137],138,True,False
True,2024-06-20 08:45:18.328118,[444],Sensor contact not supported,[135],137,True,False
True,2024-06-20 08:45:18.778410,[444],Sensor contact not supported,[135],136,True,False
True,2024-06-20 08:45:19.228524,[452],Sensor contact not supported,[132],135,True,False
True,2024-06-20 08:45:19.648799,[459],Sensor contact not supported,[130],134,True,False
True,2024-06-20 08:45:20.143863,[459],Sensor contact not supported,[130],132,True,False
True,2024-06-20 08:45:20.578984,[459],Sensor contact not supported,[130],132,True,False
True,2024-06-20 08:45:21.043722,[475],Sensor contact not supported,[126],130,True,False
True,2024-06-20 08:45:21.508676,[467],Sensor contact not supported,[128],129,True,False
