hrv_uint8,ee_status,timestamp_received,rr_hr,rr,sensor_contact,rr_interval,hr
True,False,2024-08-12 16:54:16.442242,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:17.432595,"[170, 170]","[352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:18.422948,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:19.443222,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:20.432576,"[170, 168]","[352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:21.422929,"[170, 170, 168, 170]","[352, 352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:22.443202,"[170, 170]","[352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:23.432557,"[168, 170, 170]","[356, 352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:24.422910,"[168, 170, 170]","[356, 352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:25.447173,"[168, 170]","[356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:26.432538,"[170, 168, 170, 170]","[352, 356, 352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:27.422891,"[170, 168]","[352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:28.443164,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:29.432519,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:30.422874,"[170, 170]","[352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:31.442707,"[168, 170, 170]","[356, 352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:32.432791,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:33.423144,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:34.442419,"[170, 168]","[352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:35.432772,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:36.423125,"[170, 170, 170]","[352, 352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:37.442400,"[168, 170]","[356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:38.462673,"[170, 168, 170, 170]","[352, 356, 352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:39.482946,"[168, 170]","[356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:40.442381,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:41.432734,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:42.423087,"[170, 170]","[352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:43.442362,"[168, 170, 170, 168]","[356, 352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:44.432683,"[170, 170]","[352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:45.423036,"[168, 170, 170]","[356, 352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:46.442313,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:47.432664,"[170, 168]","[352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:48.423019,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:49.442316,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:50.432685,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:51.423000,"[170, 170]","[352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:52.442337,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:53.432667,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:54.452900,"[170, 168, 170]","[352, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:55.442298,"[170, 170, 168]","[352, 352, 356]",Contact detected,True,166
True,False,2024-08-12 16:54:56.432679,"[170, 170]","[352, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:57.423033,"[168, 168, 170]","[356, 356, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:58.442307,"[170, 172, 170]","[352, 348, 352]",Contact detected,True,166
True,False,2024-08-12 16:54:59.432660,"[170, 168]","[352, 356]",Contact detected,True,166
True,False,2024-08-12 16:55:00.423013,"[170, 166, 170]","[352, 360, 352]",Contact detected,True,166
True,False,2024-08-12 16:55:01.443288,"[168, 168, 168]","[356, 356, 356]",Contact detected,True,165
True,False,2024-08-12 16:55:02.432641,"[170, 170]","[352, 352]",Contact detected,True,165
True,False,2024-08-12 16:55:03.422994,"[165, 168, 166, 166]","[363, 356, 360, 360]",Contact detected,True,165
True,False,2024-08-12 16:55:04.442269,"[168, 163]","[356, 367]",Contact detected,True,164
True,False,2024-08-12 16:55:05.432692,"[163, 161]","[367, 371]",Contact detected,True,163
True,False,2024-08-12 16:55:06.423047,"[161, 160, 165]","[371, 375, 363]",Contact detected,True,161
True,False,2024-08-12 16:55:07.442990,"[161, 161, 163]","[371, 371, 367]",Contact detected,True,159
True,False,2024-08-12 16:55:08.432345,"[165, 161, 157]","[363, 371, 382]",Contact detected,True,159
True,False,2024-08-12 16:55:09.422698,"[155, 157]","[386, 382]",Contact detected,True,158
True,False,2024-08-12 16:55:10.442971,"[158, 160]","[378, 375]",Contact detected,True,157
True,False,2024-08-12 16:55:11.462246,"[157, 155, 155]","[382, 386, 386]",Contact detected,True,155
True,False,2024-08-12 16:55:12.452599,"[155, 152]","[386, 393]",Contact detected,True,153
True,False,2024-08-12 16:55:13.442952,"[145, 137]","[413, 435]",Contact detected,True,152
True,False,2024-08-12 16:55:14.432307,"[125, 114]","[477, 526]",Contact detected,True,150
True,False,2024-08-12 16:55:15.422660,[102],[583],Contact detected,True,149
True,False,2024-08-12 16:55:16.442932,"[95, 101]","[628, 594]",Contact detected,True,139
True,False,2024-08-12 16:55:17.432288,"[114, 131, 140]","[522, 455, 427]",Contact detected,True,116
True,False,2024-08-12 16:55:18.422640,"[140, 140]","[427, 427]",Contact detected,True,111
True,False,2024-08-12 16:55:19.442913,"[137, 137]","[435, 435]",Contact detected,True,125
True,False,2024-08-12 16:55:20.432269,"[136, 135, 133]","[439, 443, 451]",Contact detected,True,133
True,False,2024-08-12 16:55:21.422622,"[131, 131]","[455, 455]",Contact detected,True,134
True,False,2024-08-12 16:55:22.442895,"[135, 131]","[443, 455]",Contact detected,True,132
True,False,2024-08-12 16:55:23.432249,"[135, 136]","[443, 439]",Contact detected,True,131
True,False,2024-08-12 16:55:24.422603,"[136, 136]","[439, 439]",Contact detected,True,131
True,False,2024-08-12 16:55:25.442875,"[135, 131]","[443, 455]",Contact detected,True,131
True,False,2024-08-12 16:55:26.432232,"[131, 126]","[458, 473]",Contact detected,True,131
True,False,2024-08-12 16:55:27.422585,"[122, 121]","[488, 492]",Contact detected,True,130
True,False,2024-08-12 16:55:28.442856,"[118, 115]","[507, 519]",Contact detected,True,127
True,False,2024-08-12 16:55:29.432212,[114],[526],Contact detected,True,125
True,False,2024-08-12 16:55:30.422566,"[111, 107]","[538, 560]",Contact detected,True,120
True,False,2024-08-12 16:55:31.442837,"[104, 104]","[576, 576]",Contact detected,True,115
True,False,2024-08-12 16:55:32.432193,[99],[602],Contact detected,True,112
True,False,2024-08-12 16:55:33.422547,"[97, 99]","[617, 606]",Contact detected,True,107
True,False,2024-08-12 16:55:34.442818,"[99, 102]","[602, 583]",Contact detected,True,102
True,False,2024-08-12 16:55:35.432173,[104],[576],Contact detected,True,101
True,False,2024-08-12 16:55:36.452564,"[103, 105]","[580, 568]",Contact detected,True,99
True,False,2024-08-12 16:55:37.442287,"[104, 101]","[572, 590]",Contact detected,True,99
True,False,2024-08-12 16:55:38.432639,[91],[655],Contact detected,True,100
True,False,2024-08-12 16:55:39.422992,"[89, 94]","[674, 632]",Contact detected,True,100
True,False,2024-08-12 16:55:40.442267,[96],[621],Contact detected,True,99
True,False,2024-08-12 16:55:41.432622,"[97, 95]","[614, 628]",Contact detected,True,97
True,False,2024-08-12 16:55:42.422243,[94],[632],Contact detected,True,95
True,False,2024-08-12 16:55:43.442515,"[89, 86]","[674, 693]",Contact detected,True,93
True,False,2024-08-12 16:55:44.462118,[90],[666],Contact detected,True,92
True,False,2024-08-12 16:55:45.452473,"[91, 91]","[659, 659]",Contact detected,True,91
True,False,2024-08-12 16:55:46.472745,[95],[628],Contact detected,True,90
True,False,2024-08-12 16:55:47.432308,"[94, 98]","[632, 610]",Contact detected,True,90
True,False,2024-08-12 16:55:48.422705,[97],[617],Contact detected,True,90
True,False,2024-08-12 16:55:49.442233,"[93, 93]","[640, 644]",Contact detected,True,91
True,False,2024-08-12 16:55:50.432585,[90],[663],Contact detected,True,92
True,False,2024-08-12 16:55:51.422938,"[90, 87]","[663, 689]",Contact detected,True,92
True,False,2024-08-12 16:55:52.472134,[87],[689],Contact detected,True,91
True,False,2024-08-12 16:55:53.432567,[88],[677],Contact detected,True,91
True,False,2024-08-12 16:55:54.422920,"[85, 86]","[705, 693]",Contact detected,True,88
True,False,2024-08-12 16:55:55.442194,[87],[689],Contact detected,True,87
True,False,2024-08-12 16:55:56.432547,"[84, 85]","[708, 705]",Contact detected,True,86
True,False,2024-08-12 16:55:57.422902,[85],[701],Contact detected,True,85
True,False,2024-08-12 16:55:58.442175,[84],[708],Contact detected,True,85
True,False,2024-08-12 16:55:59.432529,"[84, 83]","[708, 719]",Contact detected,True,84
True,False,2024-08-12 16:56:00.422881,[83],[719],Contact detected,True,84
True,False,2024-08-12 16:56:01.442157,[82],[731],Contact detected,True,83
True,False,2024-08-12 16:56:02.432509,"[80, 80]","[746, 742]",Contact detected,True,82
True,False,2024-08-12 16:56:03.422862,[80],[746],Contact detected,True,82
True,False,2024-08-12 16:56:04.442137,[82],[731],Contact detected,True,81
True,False,2024-08-12 16:56:05.432490,"[82, 82]","[723, 723]",Contact detected,True,80
True,False,2024-08-12 16:56:06.422843,[84],[711],Contact detected,True,80
True,False,2024-08-12 16:56:07.442118,[82],[727],Contact detected,True,80
True,False,2024-08-12 16:56:08.432473,[80],[742],Contact detected,True,80
True,False,2024-08-12 16:56:09.422825,[79],[757],Contact detected,True,80
True,False,2024-08-12 16:56:10.442099,"[73, 72]","[814, 833]",Contact detected,True,80
True,False,2024-08-12 16:56:11.432452,[72],[833],Contact detected,True,79
True,False,2024-08-12 16:56:12.422805,[75],[799],Contact detected,True,78
True,False,2024-08-12 16:56:13.442080,"[77, 78]","[772, 769]",Contact detected,True,76
True,False,2024-08-12 16:56:14.432433,[79],[757],Contact detected,True,75
True,False,2024-08-12 16:56:15.422786,[80],[750],Contact detected,True,75
True,False,2024-08-12 16:56:16.442061,"[78, 78]","[769, 769]",Contact detected,True,75
True,False,2024-08-12 16:56:17.462336,[80],[742],Contact detected,True,75
True,False,2024-08-12 16:56:18.452687,[82],[727],Contact detected,True,76
True,False,2024-08-12 16:56:19.443040,[82],[723],Contact detected,True,77
True,False,2024-08-12 16:56:20.432395,"[82, 82]","[731, 731]",Contact detected,True,78
True,False,2024-08-12 16:56:21.422749,[80],[750],Contact detected,True,78
True,False,2024-08-12 16:56:22.442023,[80],[742],Contact detected,True,79
True,False,2024-08-12 16:56:23.432376,"[82, 81]","[731, 735]",Contact detected,True,79
True,False,2024-08-12 16:56:24.422729,[82],[727],Contact detected,True,80
True,False,2024-08-12 16:56:25.443002,[82],[731],Contact detected,True,80
True,False,2024-08-12 16:56:26.432357,"[82, 82]","[727, 723]",Contact detected,True,80
True,False,2024-08-12 16:56:27.422711,[83],[719],Contact detected,True,80
True,False,2024-08-12 16:56:28.442021,[82],[723],Contact detected,True,80
True,False,2024-08-12 16:56:29.432339,"[83, 82]","[719, 731]",Contact detected,True,81
True,False,2024-08-12 16:56:30.422691,[80],[742],Contact detected,True,81
True,False,2024-08-12 16:56:31.442963,[81],[735],Contact detected,True,81
True,False,2024-08-12 16:56:32.432319,"[80, 81]","[742, 739]",Contact detected,True,80
True,False,2024-08-12 16:56:33.422671,[82],[731],Contact detected,True,80
True,False,2024-08-12 16:56:34.442944,[80],[746],Contact detected,True,80
True,False,2024-08-12 16:56:35.432300,"[81, 81]","[739, 739]",Contact detected,True,80
True,False,2024-08-12 16:56:36.422652,[80],[742],Contact detected,True,79
True,False,2024-08-12 16:56:37.442927,[80],[746],Contact detected,True,79
True,False,2024-08-12 16:56:38.432281,"[80, 80]","[742, 746]",Contact detected,True,79
True,False,2024-08-12 16:56:39.422635,[80],[742],Contact detected,True,79
True,False,2024-08-12 16:56:40.442906,[80],[750],Contact detected,True,79
True,False,2024-08-12 16:56:41.432262,"[78, 77]","[761, 772]",Contact detected,True,79
True,False,2024-08-12 16:56:42.422614,[77],[776],Contact detected,True,78
True,False,2024-08-12 16:56:43.442887,[79],[753],Contact detected,True,78
True,False,2024-08-12 16:56:44.432242,[80],[746],Contact detected,True,78
True,False,2024-08-12 16:56:45.422596,"[80, 81]","[746, 735]",Contact detected,True,78
True,False,2024-08-12 16:56:46.412948,[80],[746],Contact detected,True,78
True,False,2024-08-12 16:56:47.432223,[79],[753],Contact detected,True,78
True,False,2024-08-12 16:56:48.422641,[78],[761],Contact detected,True,78
True,False,2024-08-12 16:56:49.412995,"[78, 78]","[769, 761]",Contact detected,True,78
True,False,2024-08-12 16:56:50.462187,[79],[757],Contact detected,True,78
True,False,2024-08-12 16:56:51.452584,[79],[753],Contact detected,True,78
True,False,2024-08-12 16:56:52.412977,"[81, 81]","[739, 735]",Contact detected,True,78
True,False,2024-08-12 16:56:53.432249,[82],[723],Contact detected,True,78
True,False,2024-08-12 16:56:54.422603,[81],[735],Contact detected,True,78
True,False,2024-08-12 16:56:55.412956,"[81, 81]","[739, 735]",Contact detected,True,79
True,False,2024-08-12 16:56:56.432229,[80],[746],Contact detected,True,79
True,False,2024-08-12 16:56:57.422584,[80],[742],Contact detected,True,79
True,False,2024-08-12 16:56:58.412901,"[84, 85]","[711, 705]",Contact detected,True,80
True,False,2024-08-12 16:56:59.432176,[86],[693],Contact detected,True,80
True,False,2024-08-12 16:57:00.422530,"[86, 88]","[693, 681]",Contact detected,True,81
True,False,2024-08-12 16:57:01.412882,[91],[659],Contact detected,True,82
True,False,2024-08-12 16:57:02.432157,[90],[663],Contact detected,True,82
True,False,2024-08-12 16:57:03.422512,"[85, 77]","[701, 776]",Contact detected,True,84
True,False,2024-08-12 16:57:04.412863,[80],[750],Contact detected,True,84
True,False,2024-08-12 16:57:05.432262,[83],[719],Contact detected,True,84
True,False,2024-08-12 16:57:06.422615,"[82, 81]","[727, 735]",Contact detected,True,83
True,False,2024-08-12 16:57:07.412010,[83],[715],Contact detected,True,83
True,False,2024-08-12 16:57:08.432243,"[86, 87]","[697, 685]",Contact detected,True,81
True,False,2024-08-12 16:57:09.422595,[88],[677],Contact detected,True,81
True,False,2024-08-12 16:57:10.412992,"[90, 89]","[666, 670]",Contact detected,True,82
True,False,2024-08-12 16:57:11.432225,[87],[689],Contact detected,True,83
True,False,2024-08-12 16:57:12.422576,"[88, 89]","[677, 674]",Contact detected,True,85
True,False,2024-08-12 16:57:13.412931,[91],[659],Contact detected,True,85
True,False,2024-08-12 16:57:14.432204,"[89, 90]","[670, 666]",Contact detected,True,87
True,False,2024-08-12 16:57:15.452477,[90],[663],Contact detected,True,87
True,False,2024-08-12 16:57:16.412528,[89],[674],Contact detected,True,87
True,False,2024-08-12 16:57:17.432801,"[88, 89]","[681, 674]",Contact detected,True,87
True,False,2024-08-12 16:57:18.422446,[90],[663],Contact detected,True,87
True,False,2024-08-12 16:57:19.412801,"[89, 87]","[674, 685]",Contact detected,True,87
True,False,2024-08-12 16:57:20.432074,[86],[697],Contact detected,True,87
True,False,2024-08-12 16:57:21.422428,[84],[708],Contact detected,True,87
True,False,2024-08-12 16:57:22.412781,"[82, 79]","[727, 753]",Contact detected,True,86
True,False,2024-08-12 16:57:23.462504,[78],[761],Contact detected,True,85
True,False,2024-08-12 16:57:24.482777,[79],[757],Contact detected,True,84
True,False,2024-08-12 16:57:25.412292,[80],[750],Contact detected,True,83
True,False,2024-08-12 16:57:26.432565,"[80, 82]","[746, 731]",Contact detected,True,80
True,False,2024-08-12 16:57:27.422918,[81],[739],Contact detected,True,80
True,False,2024-08-12 16:57:28.442193,"[82, 83]","[731, 715]",Contact detected,True,79
True,False,2024-08-12 16:57:29.432546,[83],[715],Contact detected,True,79
True,False,2024-08-12 16:57:30.422899,[82],[731],Contact detected,True,79
True,False,2024-08-12 16:57:31.412254,"[81, 82]","[735, 731]",Contact detected,True,80
True,False,2024-08-12 16:57:32.432527,[79],[757],Contact detected,True,80
True,False,2024-08-12 16:57:33.422880,[75],[791],Contact detected,True,80
True,False,2024-08-12 16:57:34.412235,[75],[791],Contact detected,True,80
True,False,2024-08-12 16:57:35.432508,"[75, 75]","[791, 795]",Contact detected,True,78
True,False,2024-08-12 16:57:36.422861,[78],[769],Contact detected,True,78
True,False,2024-08-12 16:57:37.412216,[79],[753],Contact detected,True,77
True,False,2024-08-12 16:57:38.432489,"[80, 82]","[746, 727]",Contact detected,True,76
True,False,2024-08-12 16:57:39.422843,[84],[711],Contact detected,True,76
True,False,2024-08-12 16:57:40.412197,[83],[715],Contact detected,True,77
True,False,2024-08-12 16:57:41.432469,[83],[719],Contact detected,True,77
True,False,2024-08-12 16:57:42.422822,"[82, 80]","[727, 742]",Contact detected,True,79
True,False,2024-08-12 16:57:43.413176,[80],[742],Contact detected,True,80
True,False,2024-08-12 16:57:44.432451,"[82, 83]","[731, 719]",Contact detected,True,80
True,False,2024-08-12 16:57:45.422804,[84],[711],Contact detected,True,80
True,False,2024-08-12 16:57:46.412159,[84],[711],Contact detected,True,81
True,False,2024-08-12 16:57:47.432431,"[85, 82]","[705, 723]",Contact detected,True,81
True,False,2024-08-12 16:57:48.422785,[80],[746],Contact detected,True,81
True,False,2024-08-12 16:57:49.412140,[80],[742],Contact detected,True,81
True,False,2024-08-12 16:57:50.432413,"[82, 84]","[723, 708]",Contact detected,True,81
True,False,2024-08-12 16:57:51.422765,[83],[715],Contact detected,True,81
True,False,2024-08-12 16:57:52.412122,"[83, 84]","[715, 708]",Contact detected,True,81
True,False,2024-08-12 16:57:53.432394,[86],[693],Contact detected,True,81
True,False,2024-08-12 16:57:54.422746,"[88, 91]","[677, 659]",Contact detected,True,82
True,False,2024-08-12 16:57:55.471941,[92],[651],Contact detected,True,83
True,False,2024-08-12 16:57:56.462295,"[91, 91]","[659, 659]",Contact detected,True,85
True,False,2024-08-12 16:57:57.452648,[90],[663],Contact detected,True,86
True,False,2024-08-12 16:57:58.412083,[88],[681],Contact detected,True,86
True,False,2024-08-12 16:57:59.432355,"[83, 81]","[719, 739]",Contact detected,True,87
True,False,2024-08-12 16:58:00.422709,[81],[739],Contact detected,True,87
True,False,2024-08-12 16:58:01.412064,[80],[750],Contact detected,True,86
True,False,2024-08-12 16:58:02.432336,"[80, 82]","[746, 723]",Contact detected,True,84
True,False,2024-08-12 16:58:03.422700,[82],[727],Contact detected,True,82
True,False,2024-08-12 16:58:04.412046,[82],[727],Contact detected,True,81
True,False,2024-08-12 16:58:05.432317,"[83, 85]","[715, 705]",Contact detected,True,80
True,False,2024-08-12 16:58:06.422670,[87],[689],Contact detected,True,80
True,False,2024-08-12 16:58:07.412026,[88],[681],Contact detected,True,81
True,False,2024-08-12 16:58:08.432299,"[89, 88]","[670, 677]",Contact detected,True,82
True,False,2024-08-12 16:58:09.422652,[86],[697],Contact detected,True,83
True,False,2024-08-12 16:58:10.441926,[83],[719],Contact detected,True,84
True,False,2024-08-12 16:58:11.432279,[80],[746],Contact detected,True,84
True,False,2024-08-12 16:58:12.422632,"[72, 69]","[826, 860]",Contact detected,True,84
True,False,2024-08-12 16:58:13.411990,[72],[826],Contact detected,True,83
True,False,2024-08-12 16:58:14.432260,[77],[776],Contact detected,True,81
True,False,2024-08-12 16:58:15.422613,"[82, 84]","[723, 708]",Contact detected,True,78
True,False,2024-08-12 16:58:16.411970,[82],[727],Contact detected,True,77
True,False,2024-08-12 16:58:17.432241,[84],[711],Contact detected,True,77
True,False,2024-08-12 16:58:18.422017,"[82, 84]","[723, 711]",Contact detected,True,78
True,False,2024-08-12 16:58:19.412336,[82],[727],Contact detected,True,79
True,False,2024-08-12 16:58:20.432568,[80],[746],Contact detected,True,80
True,False,2024-08-12 16:58:21.422924,[69],[860],Contact detected,True,80
True,False,2024-08-12 16:58:22.412317,[61],[973],Contact detected,True,80
True,False,2024-08-12 16:58:23.432550,[69],[860],Contact detected,True,80
True,False,2024-08-12 16:58:24.421967,"[73, 74]","[814, 803]",Contact detected,True,77
True,False,2024-08-12 16:58:25.412298,[77],[776],Contact detected,True,75
True,False,2024-08-12 16:58:26.432531,[77],[772],Contact detected,True,74
True,False,2024-08-12 16:58:27.421949,[74],[803],Contact detected,True,73
True,False,2024-08-12 16:58:28.412279,[74],[810],Contact detected,True,72
True,False,2024-08-12 16:58:29.462475,[70],[848],Contact detected,True,72
True,False,2024-08-12 16:58:30.452785,"[71, 70]","[840, 852]",Contact detected,True,72
True,False,2024-08-12 16:58:31.412260,[66],[898],Contact detected,True,72
True,False,2024-08-12 16:58:32.432492,[67],[886],Contact detected,True,72
True,False,2024-08-12 16:58:33.421887,[69],[867],Contact detected,True,71
True,False,2024-08-12 16:58:34.412241,[68],[871],Contact detected,True,70
True,False,2024-08-12 16:58:35.432473,[71],[836],Contact detected,True,69
True,False,2024-08-12 16:58:36.422827,"[71, 72]","[840, 826]",Contact detected,True,68
True,False,2024-08-12 16:58:37.412222,[75],[795],Contact detected,True,68
True,False,2024-08-12 16:58:38.432492,[76],[784],Contact detected,True,69
True,False,2024-08-12 16:58:39.452728,[78],[769],Contact detected,True,69
True,False,2024-08-12 16:58:40.412203,[76],[784],Contact detected,True,71
True,False,2024-08-12 16:58:41.432474,"[67, 68]","[886, 882]",Contact detected,True,72
True,False,2024-08-12 16:58:42.421791,[68],[878],Contact detected,True,72
True,False,2024-08-12 16:58:43.412189,[72],[822],Contact detected,True,72
True,False,2024-08-12 16:58:44.432185,[78],[761],Contact detected,True,71
True,False,2024-08-12 16:58:45.422088,"[78, 79]","[761, 757]",Contact detected,True,72
True,False,2024-08-12 16:58:46.413331,[79],[753],Contact detected,True,72
True,False,2024-08-12 16:58:47.433073,[80],[750],Contact detected,True,72
True,False,2024-08-12 16:58:48.423405,[78],[765],Contact detected,True,74
True,False,2024-08-12 16:58:49.412533,"[78, 78]","[761, 769]",Contact detected,True,76
True,False,2024-08-12 16:58:50.433173,[77],[772],Contact detected,True,76
True,False,2024-08-12 16:58:51.424188,[76],[780],Contact detected,True,77
True,False,2024-08-12 16:58:52.412558,"[78, 78]","[769, 761]",Contact detected,True,77
True,False,2024-08-12 16:58:53.432085,[78],[761],Contact detected,True,77
True,False,2024-08-12 16:58:54.422362,[78],[761],Contact detected,True,76
True,False,2024-08-12 16:58:55.412246,"[78, 77]","[765, 772]",Contact detected,True,76
True,False,2024-08-12 16:58:56.433121,[77],[772],Contact detected,True,76
True,False,2024-08-12 16:58:57.422642,[76],[780],Contact detected,True,76
True,False,2024-08-12 16:58:58.413178,[77],[776],Contact detected,True,76
True,False,2024-08-12 16:58:59.433159,[77],[772],Contact detected,True,76
True,False,2024-08-12 16:59:00.422541,"[78, 78]","[769, 765]",Contact detected,True,76
True,False,2024-08-12 16:59:01.412515,[78],[765],Contact detected,True,76
True,False,2024-08-12 16:59:02.462551,[78],[765],Contact detected,True,76
True,False,2024-08-12 16:59:03.452782,[79],[753],Contact detected,True,76
True,False,2024-08-12 16:59:04.412495,"[79, 79]","[753, 753]",Contact detected,True,76
True,False,2024-08-12 16:59:05.433005,[80],[750],Contact detected,True,77
True,False,2024-08-12 16:59:06.423238,"[78, 76]","[769, 788]",Contact detected,True,77
True,False,2024-08-12 16:59:07.413105,[76],[784],Contact detected,True,77
True,False,2024-08-12 16:59:08.433288,[76],[780],Contact detected,True,77
True,False,2024-08-12 16:59:09.423116,[77],[776],Contact detected,True,77
True,False,2024-08-12 16:59:10.412735,"[79, 80]","[757, 750]",Contact detected,True,76
True,False,2024-08-12 16:59:11.433152,[80],[750],Contact detected,True,76
True,False,2024-08-12 16:59:12.422644,[80],[746],Contact detected,True,76
True,False,2024-08-12 16:59:13.412631,[80],[746],Contact detected,True,76
True,False,2024-08-12 16:59:14.432996,"[80, 80]","[746, 746]",Contact detected,True,77
True,False,2024-08-12 16:59:15.422596,[80],[742],Contact detected,True,77
True,False,2024-08-12 16:59:16.412483,"[82, 83]","[727, 715]",Contact detected,True,78
True,False,2024-08-12 16:59:17.433149,[82],[723],Contact detected,True,79
True,False,2024-08-12 16:59:18.422463,[84],[711],Contact detected,True,79
True,False,2024-08-12 16:59:19.412492,"[84, 84]","[711, 708]",Contact detected,True,80
True,False,2024-08-12 16:59:20.432819,[84],[708],Contact detected,True,81
True,False,2024-08-12 16:59:21.422481,[85],[705],Contact detected,True,81
True,False,2024-08-12 16:59:22.413480,"[84, 84]","[708, 708]",Contact detected,True,82
True,False,2024-08-12 16:59:23.433427,[86],[693],Contact detected,True,82
True,False,2024-08-12 16:59:24.422604,"[88, 87]","[681, 689]",Contact detected,True,83
True,False,2024-08-12 16:59:25.412684,[85],[705],Contact detected,True,83
True,False,2024-08-12 16:59:26.433121,[82],[723],Contact detected,True,84
True,False,2024-08-12 16:59:27.422491,"[80, 78]","[750, 761]",Contact detected,True,83
True,False,2024-08-12 16:59:28.412065,[78],[765],Contact detected,True,83
